; "Tesla K80", "CC", 3.7, "PCI Bus ID", 4, "PCI Device ID", 0, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "HostMemory [MiB]", 64323, "ECC enabled", 1, "MemClock [MHz]", 2505, "GPUClock [MHz]", 823, "CUDA Runtime", 8000, "cufft", 8000,"NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1504094646,"CurrentTimeLocal","Wed Aug 30 14:04:06 2017","Hostname","taurusi2097","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 238.100028
; "Time_ContextDestroy [ms]", 254.593313
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,7,"Success",0.979861,1.925931,2.22357,11.617856026,4.1227841377,4.0942077637,9.6186876297,0.540556,35.21146,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,4,7,"Success",0.940119,1.665305,2.210107,11.656736374,4.11439991,4.0880961418,9.6223678589,0.534836,34.920253,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,5,7,"Success",0.977026,1.692052,2.221025,11.608639717,4.1299200058,4.0853118896,9.6365756989,0.536137,34.974526,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,6,7,"Success",0.982553,1.702267,2.215521,11.858816147,4.1184959412,4.0923199654,9.6140480042,0.534045,35.205613,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,7,7,"Success",0.980224,1.724916,2.205684,11.637824059,4.1223359108,4.0814399719,9.6275520325,0.530765,34.998392,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,8,7,"Success",0.979127,1.714787,2.213647,11.602016449,4.1270079613,4.0872321129,9.6316480637,0.532898,34.975738,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,9,7,"Success",0.982641,1.710563,2.214388,11.62217617,4.1142721176,4.0907521248,9.723903656,0.539876,35.087837,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,10,7,"Success",0.980811,1.69356,2.232771,11.541215897,4.1244478226,4.087679863,9.8245763779,0.532362,35.104186,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,11,7,"Success",0.985329,1.702698,2.218135,11.542207718,4.1271681786,4.0803837776,9.688287735,0.529802,34.966355,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,8,"Warmup",0.99334,1.702854,2.211831,11.467935562,4.1023039818,4.0816960335,9.6437444687,0.538744,34.828802,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,8,"Warmup",0.985357,1.694263,2.222697,10.917280197,4.0982718468,4.0809278488,9.5111036301,0.539461,34.135278,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,8,"Success",1.037693,1.720801,2.227283,11.22665596,4.1255040169,4.0868477821,9.6018238068,0.522343,34.638689,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,8,"Success",0.913239,1.702042,2.1975,11.819359779,4.109087944,4.0816960335,9.6893444061,0.525556,35.12625,67108872,67108864,67108864,0,0
