; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404351811584,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586917742,"CurrentTimeLocal","Wed Apr 15 04:29:02 2020","Hostname","csk064.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.5e-05
; "Time_ContextDestroy [ms]", 3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,7,3,"Success",0.000125,31.934141,31.626246,7e-05,0.000228,0.000173,9.8e-05,0.001048,63.562535,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,8,3,"Success",0.000122,31.939943,31.444275,5.9e-05,0.000241,0.00016,7.2e-05,0.000734,63.385999,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,9,3,"Success",0.000119,32.311145,31.575635,7e-05,0.000232,0.00017,7.2e-05,0.001043,63.888864,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,10,3,"Success",0.000145,32.184264,31.457655,6.3e-05,0.000222,0.000168,6.8e-05,0.001009,63.643986,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,11,3,"Success",0.000124,32.196577,31.26225,6.7e-05,0.000284,0.00016,7.4e-05,0.000833,63.460755,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,0,4,"Warmup",0.000197,49.638319,48.012559,9.6e-05,0.000622,0.000333,8.3e-05,0.000964,97.653643,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,1,4,"Warmup",0.000157,49.68462,48.283039,9.4e-05,0.00044,0.000288,8.6e-05,0.003725,97.972946,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,2,4,"Success",0.000162,49.529611,47.928515,0.000122,0.000407,0.000292,8.2e-05,0.000891,97.460531,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,3,4,"Success",0.000137,49.60836,48.188691,0.000106,0.000412,0.000308,8.6e-05,0.000813,97.799367,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,4,4,"Success",0.000129,49.199891,47.357489,0.000105,0.000517,0.000288,7.8e-05,0.000807,96.559717,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,5,4,"Success",0.000138,49.624601,48.082042,9.6e-05,0.000592,0.000298,7.7e-05,0.000785,97.709054,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,6,4,"Success",0.000143,49.907682,47.507999,8.4e-05,0.000448,0.000285,9.2e-05,0.000895,97.418011,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,7,4,"Success",0.000146,49.666926,50.23335,9.6e-05,0.000586,0.00028,8.2e-05,0.000767,99.902892,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,8,4,"Success",0.000125,49.234329,48.050908,9.9e-05,0.000447,0.000306,9e-05,0.000852,97.287576,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,9,4,"Success",0.000136,49.658719,47.517743,0.000101,0.000368,0.000391,8.8e-05,0.000851,97.17878,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,10,4,"Success",0.000122,49.383235,48.111411,9.9e-05,0.000401,0.0003,8.5e-05,0.000894,97.496977,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,11,4,"Success",0.000176,49.754459,47.407518,0.000124,0.000361,0.000281,8.2e-05,0.000897,97.164292,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,0,5,"Warmup",0.000318,112.039294,107.246901,0.000137,0.001202,0.000641,9.6e-05,0.006678,219.295747,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,1,5,"Warmup",0.00028,111.024602,109.90742,0.000179,0.00163,0.000651,8.7e-05,0.001199,220.936602,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,2,5,"Success",0.000338,111.75656,107.409188,0.000145,0.000815,0.000694,0.000105,0.005432,219.173855,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,3,5,"Success",0.000255,112.561978,106.422828,0.00014,0.00092,0.000555,8.5e-05,0.005468,218.992725,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,4,5,"Success",0.000302,111.97727,107.025751,0.000197,0.000788,0.000683,9.5e-05,0.001066,219.006575,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,5,5,"Success",0.000276,111.494557,107.618261,0.000133,0.000796,0.000691,8.6e-05,0.001,219.116284,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,6,5,"Success",0.0003,113.164872,107.503955,0.000122,0.000861,0.000687,8.9e-05,0.006162,220.677623,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,7,5,"Success",0.00025,112.326587,107.084833,0.000148,0.000852,0.000693,8.5e-05,0.000954,219.414894,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,8,5,"Success",0.000274,111.872546,106.743874,0.000146,0.00088,0.00066,9.7e-05,0.005272,218.624234,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,9,5,"Success",0.000249,112.248034,106.691391,0.000149,0.000829,0.000808,0.0001,0.001582,218.943628,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,10,5,"Success",0.000322,111.660123,110.586071,0.000148,0.001067,0.000649,0.000103,0.006395,222.255376,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,11,5,"Success",0.000298,112.475246,107.554362,0.000141,0.000846,0.000656,9.5e-05,0.005721,220.037786,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,0,6,"Warmup",0.000304,171.142897,164.153115,0.000182,0.021291,0.020687,0.000128,0.032588,335.371988,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,1,6,"Warmup",0.000238,169.607084,163.616171,0.000206,0.053087,0.020874,0.000141,0.029132,333.328045,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,2,6,"Success",0.000228,169.52846,166.464701,0.000193,0.052988,0.024316,0.000296,0.031443,336.103162,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,3,6,"Success",0.000293,170.573196,164.741362,0.000184,0.051611,0.021275,0.000137,0.027222,335.41607,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,4,6,"Success",0.000221,170.262249,163.391859,0.000208,0.023101,0.020787,0.000144,0.025358,333.725048,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,5,6,"Success",0.000252,170.734288,165.74469,0.000238,0.023562,0.020911,0.000155,0.030797,336.55565,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,6,6,"Success",0.000271,169.986855,163.874417,0.000228,0.020955,0.018999,0.000156,0.031024,333.933545,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,7,6,"Success",0.000242,169.452372,163.388373,0.000214,0.035939,0.021695,0.000144,0.025816,332.925463,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,8,6,"Success",0.000228,169.310956,165.879333,0.000195,0.02918,0.022224,0.000408,0.031021,335.274173,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,9,6,"Success",0.000275,168.825967,163.280751,0.000187,0.034997,0.021483,0.000129,0.02672,332.191351,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,10,6,"Success",0.000205,176.272577,165.08018,0.000294,0.02332,0.021545,0.00014,0.078476,341.478916,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,11,6,"Success",0.000241,170.49705,167.540308,0.000243,0.020631,0.021792,0.000131,0.027894,338.109251,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,0,7,"Warmup",0.000284,301.328338,287.731082,0.000827,0.022284,0.029048,0.000751,0.025103,589.138633,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,1,7,"Warmup",0.000227,296.486787,290.957553,0.000694,0.024122,0.028252,0.000972,0.026977,587.52626,4096,0,4096,1.1791923467e-08,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,2,7,"Success",0.000256,296.268204,287.755214,0.000765,0.029765,0.030943,0.001208,0.070177,584.157316,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,3,7,"Success",0.000173,296.852137,290.495106,0.000644,0.02362,0.029517,0.00056,0.027787,587.43038,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,4,7,"Success",0.000267,423.221758,298.066736,0.00075,0.061992,0.026492,0.00113,0.02687,721.407526,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,5,7,"Success",0.000262,298.596133,288.996549,0.000665,0.023992,0.028104,0.000799,0.027286,587.674434,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,6,7,"Success",0.000227,298.726988,291.149941,0.00106,0.021723,0.030989,0.000591,0.030115,589.962698,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,7,7,"Success",0.000281,297.746039,286.68138,0.00059,0.024564,0.028135,0.000921,0.025533,584.508618,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,8,7,"Success",0.000192,295.966253,293.031916,0.000629,0.023819,0.029035,0.001111,0.027157,589.080732,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,9,7,"Success",0.000257,298.709953,286.979984,0.000534,0.021788,0.028994,0.000739,0.077205,585.820506,4096,0,4096,1.1791923467e-08,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,10,7,"Success",0.000262,300.560474,287.561624,0.000702,0.027426,0.029695,0.000666,0.075321,588.256737,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,11,7,"Success",0.000226,297.990299,291.135881,0.000609,0.022836,0.03057,0.00077,0.030437,589.2128,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,0,8,"Warmup",0.000271,430.823652,416.834639,0.001091,0.028738,0.03481,0.002022,0.096464,847.822431,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,1,8,"Warmup",0.000286,432.134418,418.533832,0.001278,0.046769,0.036035,0.002039,0.090382,850.845845,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,2,8,"Success",0.00022,432.775985,417.103771,0.001003,0.026941,0.037591,0.001953,0.040586,849.988868,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,3,8,"Success",0.000261,427.58488,419.802722,0.001017,0.027282,0.037364,0.001498,0.086474,847.542394,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,4,8,"Success",0.000222,430.064658,419.175223,0.000973,0.028756,0.037376,0.001793,0.042602,849.352326,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,5,8,"Success",0.00026,429.75828,421.289464,0.001109,0.033267,0.03308,0.001858,0.037908,851.156008,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,6,8,"Success",0.000253,427.901851,418.424959,0.000877,0.026445,0.03473,0.002216,0.03819,846.430316,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,7,8,"Success",0.000243,433.447176,417.535133,0.001069,0.027777,0.034903,0.002177,0.042875,851.092621,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,8,8,"Success",0.000248,431.238074,417.000638,0.001053,0.029244,0.036939,0.002294,0.090072,848.399429,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,9,8,"Success",0.000233,432.747365,416.953948,0.000926,0.027703,0.036021,0.001995,0.088864,849.857903,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,10,8,"Success",0.000219,429.550153,419.331754,0.001123,0.029289,0.038568,0.001945,0.093806,849.047923,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,11,8,"Success",0.000229,436.479953,420.03222,0.000946,0.026748,0.036161,0.002196,0.091254,856.67042,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,0,9,"Warmup",0.000327,621.224207,601.120971,0.001867,0.036487,0.04967,0.001796,0.036497,1222.472608,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,1,9,"Warmup",0.000294,618.927515,599.689538,0.001988,0.035971,0.051363,0.003671,0.040715,1218.751708,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,2,9,"Success",0.000289,616.531654,600.839359,0.001768,0.033888,0.054618,0.002761,0.038845,1217.504315,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,3,9,"Success",0.000252,626.928471,603.471111,0.003549,0.034248,0.054296,0.004048,0.095271,1230.591994,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,4,9,"Success",0.000295,615.893909,602.11754,0.001783,0.036444,0.047683,0.001832,0.043186,1218.143439,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,5,9,"Success",0.000337,622.529072,600.719118,0.001719,0.034858,0.054691,0.003507,0.039725,1223.383818,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,6,9,"Success",0.000306,619.566296,597.688907,0.002051,0.032927,0.053938,0.002068,0.04069,1217.387938,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,7,9,"Success",0.000303,621.546771,602.628657,0.001681,0.033002,0.0488,0.002181,0.044034,1224.306989,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,8,9,"Success",0.000263,616.487795,602.799612,0.00164,0.068161,0.049964,0.003593,0.092957,1219.504846,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,9,9,"Success",0.000278,621.792995,600.795192,0.001877,0.035493,0.052136,0.00335,0.040294,1222.722325,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,10,9,"Success",0.000363,622.064385,600.945398,0.001631,0.031246,0.054829,0.003052,0.099495,1223.20119,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,11,9,"Success",0.000261,751.947268,602.742036,0.004152,0.072769,0.053119,0.004834,0.093783,1354.919046,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,0,10,"Warmup",0.000367,873.410819,845.582011,0.009833,0.043133,0.067876,0.004529,0.119024,1719.238389,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,1,10,"Warmup",0.000244,880.737137,848.161249,0.005988,0.046128,0.067518,0.008173,0.082251,1729.109298,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,2,10,"Success",0.000232,872.687853,847.693176,0.00767,0.046883,0.068573,0.007629,0.049425,1720.563244,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,3,10,"Success",0.000279,873.436409,848.117536,0.006767,0.045758,0.070594,0.006406,0.068207,1721.752885,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,4,10,"Success",0.000293,871.010911,846.63958,0.00786,0.046265,0.069934,0.004946,0.055932,1717.837,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,5,10,"Success",0.000266,871.203317,849.660769,0.006634,0.047506,0.062071,0.004958,0.049662,1721.035786,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,6,10,"Success",0.0003,873.628484,1240.082211,0.005995,0.048002,0.068241,0.006592,0.056023,2113.896845,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,7,10,"Success",0.000269,871.148567,851.127155,0.007437,0.048365,0.077805,0.009242,0.109983,1722.529826,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,8,10,"Success",0.000318,874.158334,849.007483,0.008589,0.048965,0.066619,0.004298,0.058596,1723.354124,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,9,10,"Success",0.000285,871.742754,850.030815,0.006392,0.045851,0.065463,0.006658,0.053863,1721.952904,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,10,10,"Success",0.000308,872.842987,851.069819,0.006605,0.042272,0.071759,0.007804,0.046401,1724.089394,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,11,10,"Success",0.000304,872.673803,847.200711,0.007633,0.045361,0.0685,0.009016,0.056903,1720.063083,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,0,11,"Warmup",0.000249,1218.910506,1207.709911,0.008199,0.067738,0.102065,0.014009,0.079771,2426.893405,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,1,11,"Warmup",0.00443,1215.412391,1188.313226,0.007946,0.066833,0.08217,0.007224,0.169724,2404.064662,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,2,11,"Success",0.000358,1216.166802,1186.092093,0.008262,0.067577,0.085046,0.010498,0.081442,2402.512765,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,3,11,"Success",0.000265,1290.36779,1194.826067,0.010903,0.078368,0.085745,0.011346,0.08088,2485.462162,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,4,11,"Success",0.004342,1220.646367,1191.572019,0.009743,0.065071,0.084213,0.010841,0.195469,2412.588727,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,5,11,"Success",0.004281,1213.488922,1203.07184,0.008485,0.06784,0.086044,0.007298,0.163009,2416.898262,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,6,11,"Success",0.000342,1217.57382,1196.775729,0.007676,0.074486,0.08212,0.012542,0.16189,2414.689407,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,7,11,"Success",0.000287,1225.5666,1192.108918,0.007364,0.078923,0.084063,0.012947,0.170531,2418.030968,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,8,11,"Success",0.000223,1219.970623,1195.462023,0.008266,0.066365,0.08214,0.009563,0.1702,2415.770097,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,9,11,"Success",0.004414,1217.515662,1198.889276,0.007416,0.069685,0.08501,0.008397,0.17609,2416.756906,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,10,11,"Success",0.00435,1216.546406,1186.383864,0.007987,0.072489,0.111806,0.008609,0.109729,2403.245918,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,11,11,"Success",0.000369,1228.769319,1187.875552,0.007954,0.065284,0.090057,0.012334,0.156575,2416.978248,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.004514,1551.136474,1536.023932,0.008233,0.089875,0.088684,0.027842,0.287616,3087.667892,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.000285,1553.879986,1539.707446,0.007834,0.093893,0.090762,0.027666,0.280176,3094.088807,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,2,12,"Success",0.004677,1546.507526,1557.812633,0.045906,0.09032,0.085764,0.030156,0.247749,3104.827432,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,3,12,"Success",0.004445,1540.523288,1537.342932,0.006733,0.091861,0.085931,0.016167,0.181452,3078.253673,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,4,12,"Success",0.0047,1541.54653,1530.338759,0.006835,0.088441,0.084772,0.020267,0.289203,3072.380451,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,5,12,"Success",0.004432,1562.63533,1532.637112,0.007489,0.093807,0.080528,0.022487,0.201027,3095.682927,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,6,12,"Success",0.000321,1564.329553,1531.095335,0.007514,0.091586,0.092699,0.027397,0.270874,3095.916756,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,7,12,"Success",0.000295,1624.436324,1549.75231,0.019738,0.092524,0.083986,0.040056,0.262897,3174.688759,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,8,12,"Success",0.004655,1551.982739,1530.702275,0.007449,0.087869,0.085609,0.020777,0.244126,3083.136224,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,9,12,"Success",0.00027,1562.458493,1558.556359,0.008264,0.086173,0.084767,0.025616,0.329807,3121.550754,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,10,12,"Success",0.004548,1558.037756,1552.487377,0.008007,0.090074,0.10146,0.026054,0.434097,3111.19024,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,11,12,"Success",0.004279,1564.019647,1534.585782,0.007275,0.09261,0.085531,0.017307,0.210268,3099.023556,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.005476,1867.078932,1834.156568,0.02251,0.117252,0.108612,0.051088,0.371165,3701.912205,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.004768,1867.780218,1863.867588,0.016925,0.115515,0.107525,0.047541,0.213656,3732.154446,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,2,13,"Success",0.004624,1886.571517,1854.542531,0.017241,0.116667,0.109232,0.04162,0.271463,3741.675578,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,3,13,"Success",0.004583,1861.352231,1848.045895,0.017524,0.110425,0.120639,0.042962,0.211284,3709.90616,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,4,13,"Success",0.000411,1989.573245,1862.486107,0.053259,0.150782,0.105571,0.08635,0.471528,3852.928463,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,5,13,"Success",0.000297,1858.566307,1858.03996,0.017649,0.120259,0.122572,0.044324,0.213062,3717.125118,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,6,13,"Success",0.004454,1852.296503,1853.051385,0.017739,0.148704,0.103075,0.044463,0.248389,3705.91541,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,7,13,"Success",0.000367,4530.639986,1850.245559,0.01846,0.154357,0.109486,0.044047,0.264922,6381.478051,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,8,13,"Success",0.004546,1867.141435,1867.849355,0.096447,0.153198,0.110585,0.048539,0.260729,3735.667644,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,9,13,"Success",0.004591,1866.441772,1856.51372,0.017025,0.117965,0.105387,0.031602,0.280271,3723.512956,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,10,13,"Success",0.004527,1864.488449,1855.49484,0.016957,0.113912,0.10848,0.047492,0.294214,3720.56953,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,11,13,"Success",0.00446,1866.018569,1928.602814,0.034826,0.114285,0.106104,0.064302,0.366517,3795.313428,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,0,14,"Warmup",0.004266,2835.434666,2831.983264,0.25504,0.23424,0.13979,0.098056,0.454617,5668.605133,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,1,14,"Warmup",0.004448,2800.119415,2824.956189,0.117868,0.17194,0.158886,0.10385,0.323901,5625.957381,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,2,14,"Success",0.004637,2860.611591,2826.437371,0.143864,0.209443,0.139097,0.138539,0.427876,5688.113392,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,3,14,"Success",0.004634,2777.67566,2822.397378,0.122291,1.3478,0.135317,0.119241,0.423388,5602.226473,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,4,14,"Success",0.004799,2802.169241,2847.944407,0.115125,0.153154,0.150559,0.084914,0.323177,5650.946167,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,5,14,"Success",0.000315,2810.545419,2860.800552,0.120604,0.208413,0.131267,0.093488,0.288439,5672.189272,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,6,14,"Success",0.004459,2809.941654,2838.854098,0.119001,0.169215,0.145858,0.109184,0.41742,5649.761633,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,7,14,"Success",0.004938,2781.254734,4972.089884,0.145543,0.189975,0.133902,0.139645,0.299458,7754.259127,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,8,14,"Success",0.005533,2865.374885,2860.143355,0.12172,2.137616,0.158459,0.111383,0.383093,5728.436653,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,9,14,"Success",0.004564,2800.717834,2844.200553,0.118269,0.181787,0.142439,0.101272,0.540624,5646.008213,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,10,14,"Success",0.004615,2833.339392,2847.315485,0.269123,0.685857,0.156153,0.097684,0.434742,5682.305636,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,11,14,"Success",0.005264,2789.444858,2829.62752,0.118406,0.179919,0.141311,0.096648,0.509932,5620.124722,524288,0,524288,0,0
