; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363345920,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586067738,"CurrentTimeLocal","Sun Apr  5 08:22:18 2020","Hostname","csk004.cluster","gearshifft","0.3.0"
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,9,62,"Success",0.407557,9.956136,9.891713,267.130931,1257.658212,1254.690781,95.664493,4.869987,2900.271444,1291315424,0,645657712,1.8804502383e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,10,62,"Success",0.413141,9.56579,9.960495,267.083282,1250.776043,1250.914505,183.458158,4.876731,2977.049922,1291315424,0,645657712,1.8804502383e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,11,62,"Success",0.415641,9.510944,9.434686,258.67393,1279.819235,1261.861169,109.093677,5.493609,2934.30773,1291315424,0,645657712,1.8804502383e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,0,41,"Warmup",0.401669,10.466888,10.783726,264.070085,4988.929985,5085.295189,157.57897,5.448199,10522.976247,1377495072,0,688747536,1.9638581135e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,1,41,"Warmup",0.403798,10.582501,10.832988,264.036413,5114.993516,5299.889575,150.315076,5.335655,10856.395475,1377495072,0,688747536,1.9638581135e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,2,41,"Success",0.413622,10.472662,10.801498,265.908216,4972.316641,4962.229308,150.961353,5.00273,10378.10741,1377495072,0,688747536,1.9638581135e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,3,41,"Success",0.443394,10.390214,10.81003,266.684415,5003.05484,5114.121487,155.816387,5.180256,10566.504786,1377495072,0,688747536,1.9638581135e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,4,41,"Success",0.41002,10.474525,10.842745,267.712459,5067.163374,5014.696509,146.569526,5.257972,10523.131505,1377495072,0,688747536,1.9638581135e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,5,41,"Success",0.397796,10.488411,10.852129,265.520379,5000.935322,5005.800387,145.706734,5.492719,10445.197928,1377495072,0,688747536,1.9638581135e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,6,41,"Success",0.417857,10.436744,10.814669,267.319335,4950.706236,5031.137695,149.963785,5.381561,10426.182036,1377495072,0,688747536,1.9638581135e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,7,41,"Success",0.407738,10.476249,10.830312,267.1752,4930.746411,4945.366762,147.627466,4.89968,10317.531242,1377495072,0,688747536,1.9638581135e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,8,41,"Success",0.396553,10.523504,10.815888,266.388746,4950.507182,4934.676756,150.274738,5.350623,10328.939777,1377495072,0,688747536,1.9638581135e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,9,41,"Success",0.39758,10.487996,10.804057,267.006641,4969.566717,5128.482212,152.573563,5.301889,10544.624802,1377495072,0,688747536,1.9638581135e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,10,41,"Success",0.400189,10.464714,10.81179,268.597767,5085.36497,5244.972166,161.829829,5.374549,10787.819522,1377495072,0,688747536,1.9638581135e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,11,41,"Success",0.410926,10.61307,10.832822,271.722046,5148.008369,5189.182592,164.720319,5.701651,10801.196961,1377495072,0,688747536,1.9638581135e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,0,53,"Warmup",0.41055,8.177163,9.304432,296.155582,61.842733,77.129495,160.234,5.122279,618.377837,1562500000,0,781250000,1.490824283e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,1,53,"Warmup",0.440949,8.05151,9.268761,291.586046,61.612626,93.373304,159.895518,5.116658,629.347099,1562500000,0,781250000,1.490824283e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,2,53,"Success",0.440515,8.098824,9.153086,291.267708,62.166198,79.28094,159.338467,5.174394,614.922008,1562500000,0,781250000,1.490824283e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,3,53,"Success",0.439928,8.063141,9.12683,291.012528,62.102148,75.38006,160.105335,5.15279,611.384194,1562500000,0,781250000,1.490824283e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,4,53,"Success",0.402509,8.075004,9.154576,291.744622,62.837993,69.549839,165.09023,5.34835,612.204519,1562500000,0,781250000,1.490824283e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,5,53,"Success",0.438757,8.080852,9.305627,291.740586,61.898318,91.174066,161.860648,5.173829,629.674358,1562500000,0,781250000,1.490824283e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,6,53,"Success",0.447195,8.079127,9.152153,292.120825,62.192433,75.3943,159.349581,5.092499,611.829895,1562500000,0,781250000,1.490824283e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,7,53,"Success",0.44858,8.059958,9.156432,292.180064,61.872076,83.422358,161.479427,5.221055,621.841772,1562500000,0,781250000,1.490824283e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,8,53,"Success",0.457586,8.048844,9.166616,300.41877,61.937912,75.15955,163.507747,5.263472,623.961967,1562500000,0,781250000,1.490824283e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,9,53,"Success",0.464059,8.06878,9.144653,301.768531,62.095454,80.858768,161.206051,5.246413,628.854383,1562500000,0,781250000,1.490824283e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,10,53,"Success",0.454993,8.07329,9.185879,300.380044,61.793356,75.349691,163.433873,5.196637,623.869636,1562500000,0,781250000,1.490824283e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,11,53,"Success",0.465591,8.07106,9.159109,300.321018,61.868583,75.20916,160.452784,5.183412,620.733155,1562500000,0,781250000,1.490824283e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,0,42,"Warmup",0.448537,10.06048,10.229167,774.735526,15373.707724,15453.639546,436.353333,13.221838,32072.398044,4132485216,0,2066242608,1.9043201884e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,1,42,"Warmup",0.404403,9.86223,10.093778,759.36422,15082.644684,15571.138419,451.847492,13.433439,31898.794761,4132485216,0,2066242608,1.9043201884e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,2,42,"Success",0.422031,9.735389,9.956533,771.547835,15062.979085,15273.778295,407.896031,12.389977,31548.712048,4132485216,0,2066242608,1.9043201884e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,3,42,"Success",0.393975,9.695394,9.996512,743.963844,15444.754313,15643.724604,435.470517,13.388732,32301.393119,4132485216,0,2066242608,1.9043201884e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,4,42,"Success",0.41261,9.680709,10.002681,751.852273,15528.899508,15436.145759,424.186294,13.567507,32174.753837,4132485216,0,2066242608,1.9043201884e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,5,42,"Success",0.397034,9.680996,10.107625,755.20263,15331.426152,15653.265027,421.230134,13.279507,32194.593191,4132485216,0,2066242608,1.9043201884e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,6,42,"Success",0.419924,9.677883,9.96092,766.954591,15190.803596,15579.756734,431.204447,13.058073,32001.842121,4132485216,0,2066242608,1.9043201884e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,7,42,"Success",0.400669,10.248817,10.651586,748.612296,15520.301094,15769.892382,421.257167,13.208416,32494.575891,4132485216,0,2066242608,1.9043201884e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,8,42,"Success",0.408722,9.681349,9.979425,760.605996,15345.519733,15271.433338,419.392788,13.077536,31830.104563,4132485216,0,2066242608,1.9043201884e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,9,42,"Success",0.40205,9.700218,9.969396,752.228376,15228.953508,15232.180137,410.613485,12.595341,31656.647894,4132485216,0,2066242608,1.9043201884e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,10,42,"Success",0.424168,9.682836,9.9822,773.531145,15333.788365,15458.605687,422.282813,12.783055,32021.08807,4132485216,0,2066242608,1.9043201884e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,11,42,"Success",0.411618,9.71369,10.02191,771.775242,15545.930468,15115.207332,427.200317,12.823825,31893.091422,4132485216,0,2066242608,1.9043201884e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,0,54,"Warmup",0.457512,7.651155,10.189219,1537.114641,8071.091445,9753.414864,1095.874343,24.311767,20500.106511,7812500000,0,3906250000,1.6533403857e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,1,54,"Warmup",0.400732,7.854173,10.075656,1607.101224,8023.843934,7812.465024,1043.139126,22.410573,18527.33456,7812500000,0,3906250000,1.6533403857e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,2,54,"Success",0.408003,7.638176,10.009784,1547.272471,8079.498618,7755.644253,1080.532153,21.931754,18502.939836,7812500000,0,3906250000,1.6533403857e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,3,54,"Success",0.404662,7.526558,10.070275,1505.467184,7957.772837,10667.672813,867.289311,22.297198,21038.505247,7812500000,0,3906250000,1.6533403857e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,4,54,"Success",0.426032,7.508209,9.949825,1518.872243,8893.210455,8258.180521,838.096351,22.395198,19548.642924,7812500000,0,3906250000,1.6533403857e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,5,54,"Success",0.403941,7.488062,9.900003,1495.743527,7986.347567,7843.367951,816.788478,21.895988,18181.940187,7812500000,0,3906250000,1.6533403857e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,6,54,"Success",0.401539,7.488748,9.880851,1487.721351,7954.677245,7873.106386,807.55276,21.523316,18162.356668,7812500000,0,3906250000,1.6533403857e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,7,54,"Success",0.42984,7.710123,9.993509,1487.390915,7951.930275,7760.404633,817.018702,21.776951,18056.659524,7812500000,0,3906250000,1.6533403857e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,8,54,"Success",0.401922,7.490112,9.968137,1487.540504,8193.420793,7790.545439,818.634667,21.766233,18329.772782,7812500000,0,3906250000,1.6533403857e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,9,54,"Success",0.411601,7.45236,9.899152,1489.090703,8271.545066,8302.029898,822.787814,21.848828,18925.070075,7812500000,0,3906250000,1.6533403857e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,10,54,"Success",0.410923,7.46879,9.879368,1486.431049,8011.409166,7974.054681,821.519739,21.860741,18333.03833,7812500000,0,3906250000,1.6533403857e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,11,54,"Success",0.405323,7.473519,9.871835,1492.020188,7976.401535,7835.392172,826.904517,22.254687,18170.727872,7812500000,0,3906250000,1.6533403857e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,0,63,"Warmup",0.40674,10.159021,9.678617,1749.334989,10748.407396,12272.623576,1042.173348,27.822627,25860.608218,9039207968,0,4519603984,1.7068343431e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,1,63,"Warmup",0.410417,9.940071,9.589557,1733.124873,9944.893275,11055.933018,1012.660895,27.222387,23793.778874,9039207968,0,4519603984,1.7068343431e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,2,63,"Success",0.415343,9.397787,9.200007,1730.979174,10682.273174,10374.779277,962.145485,26.575758,23795.770704,9039207968,0,4519603984,1.7068343431e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,3,63,"Success",0.40915,9.702269,9.45777,1729.872509,10069.153556,12249.976976,825.49367,29.221204,24923.288751,9039207968,0,4519603984,1.7068343431e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,4,63,"Success",0.4605,9.799711,9.541649,1778.948325,10413.306712,10614.564393,984.010146,26.95981,23837.598203,9039207968,0,4519603984,1.7068343431e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,5,63,"Success",0.446004,9.469123,9.23508,1712.874529,9920.986417,11345.917953,1034.185528,27.226273,24060.342619,9039207968,0,4519603984,1.7068343431e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,6,63,"Success",0.418222,9.720261,9.437412,1740.140651,9930.173316,11309.427012,1026.021043,27.915673,24053.25666,9039207968,0,4519603984,1.7068343431e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,7,63,"Success",0.462443,9.468373,9.25338,1747.927231,10785.617391,10369.893674,961.673414,26.228158,23910.527702,9039207968,0,4519603984,1.7068343431e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,8,63,"Success",0.40094,9.353537,9.202134,1715.170706,10220.025964,11244.310518,862.479854,28.264247,24089.209867,9039207968,0,4519603984,1.7068343431e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,9,63,"Success",0.398225,9.768991,9.509097,1778.270605,10726.717836,10291.299946,951.823046,26.34161,23794.133115,9039207968,0,4519603984,1.7068343431e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,10,63,"Success",0.402417,9.664486,9.422862,1718.899781,10052.62721,11944.946166,1047.648163,28.149583,24811.763741,9039207968,0,4519603984,1.7068343431e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,11,63,"Success",0.399187,9.478382,9.252673,1723.074249,10115.736157,11090.853559,1010.593279,27.072798,23986.46406,9039207968,0,4519603984,1.7068343431e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,0,43,"Warmup",0.413993,11.103281,11.324723,2411.807568,16053.570349,15477.858454,1275.806036,33.549935,35275.435984,12397455648,0,6198727824,1.9140119934e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,1,43,"Warmup",0.398147,11.554134,11.538072,2338.019352,15959.417199,18400.288246,1318.540085,35.345503,38075.104282,12397455648,0,6198727824,1.9140119934e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,2,43,"Success",0.407444,10.60119,11.064695,2376.99074,20062.180237,20189.984686,1317.138369,35.004234,44003.376851,12397455648,0,6198727824,1.9140119934e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,3,43,"Success",0.436813,10.702546,11.140617,2356.60231,20365.368356,20242.457881,1331.038885,35.258908,44353.01006,12397455648,0,6198727824,1.9140119934e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,4,43,"Success",0.407658,10.772108,11.119033,2376.989231,20321.357217,20327.026426,1332.504767,34.88936,44415.067641,12397455648,0,6198727824,1.9140119934e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,5,43,"Success",0.553079,10.754826,11.234253,2400.384964,19932.153521,20480.358283,1392.716475,37.106154,44265.265215,12397455648,0,6198727824,1.9140119934e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,6,43,"Success",0.456479,11.675229,12.096671,2396.210429,21550.274597,21269.701503,1369.095056,37.220159,46646.733458,12397455648,0,6198727824,1.9140119934e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,7,43,"Success",0.448231,10.56179,10.999763,2386.744065,20024.394191,21369.79332,1408.237718,37.123376,45248.3057,12397455648,0,6198727824,1.9140119934e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,8,43,"Success",0.407121,10.752303,11.140776,2377.701069,19729.317025,17582.948149,1084.83538,37.940784,40835.047298,12397455648,0,6198727824,1.9140119934e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,9,43,"Success",0.403159,11.556281,11.639142,2915.699682,16570.855345,15874.295453,1495.543239,33.546007,36913.542371,12397455648,0,6198727824,1.9140119934e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,10,43,"Success",0.415608,11.126048,11.31163,2600.666065,16254.861833,15650.507127,1352.522892,33.442742,35914.859503,12397455648,0,6198727824,1.9140119934e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,11,43,"Success",0.406771,10.582124,10.996905,2403.076987,20257.974995,20652.14586,1367.983362,34.732406,44737.903314,12397455648,0,6198727824,1.9140119934e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,0,44,"Warmup",0.448109,12.834471,12.965114,7052.254087,60112.861138,62116.191183,3845.696574,103.399541,133256.65191,37192366944,0,18596183472,2.1592295747e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,1,44,"Warmup",0.403816,12.658821,12.942662,6762.373784,60153.626679,60978.074465,3658.383705,97.678675,131676.14646,37192366944,0,18596183472,2.1592295747e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,2,44,"Success",0.409359,12.208734,12.576725,6721.783928,60735.962578,60509.663515,3796.192957,102.351583,131891.15694,37192366944,0,18596183472,2.1592295747e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,3,44,"Success",0.400673,12.387774,12.792237,6799.749852,58855.790042,62439.185279,3835.97235,107.439443,132063.72431,37192366944,0,18596183472,2.1592295747e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,4,44,"Success",0.445657,12.381695,12.826159,6867.861152,60749.830456,61700.851224,3857.168636,104.735314,133306.11054,37192366944,0,18596183472,2.1592295747e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,5,44,"Success",0.439565,12.384637,12.780951,6852.745234,59510.103107,61774.680926,3763.048417,101.587751,132027.77468,37192366944,0,18596183472,2.1592295747e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,6,44,"Success",0.40625,12.126915,12.622136,6728.275193,60846.7996,61485.266134,3955.213395,110.007903,133150.7275,37192366944,0,18596183472,2.1592295747e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,7,44,"Success",0.414281,12.36842,12.782622,6988.635927,61115.292471,59374.807324,3853.708672,113.334051,131471.35183,37192366944,0,18596183472,2.1592295747e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,8,44,"Success",0.40951,12.357925,12.8234,6964.634968,61020.252716,63100.863493,3973.727327,110.174737,135195.25129,37192366944,0,18596183472,2.1592295747e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,9,44,"Success",0.413592,12.392737,12.785269,6934.126202,60178.532441,52380.417548,3750.398124,108.738787,123377.81153,37192366944,0,18596183472,2.1592295747e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,10,44,"Success",0.404014,12.794364,12.832517,6909.647196,61437.663036,62778.864606,4039.732419,109.022671,135300.96843,37192366944,0,18596183472,2.1592295747e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,11,44,"Success",0.45497,12.376757,12.804785,6924.639135,61581.277717,56676.094152,3998.786786,110.986463,129317.42877,37192366944,0,18596183472,2.1592295747e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,0,55,"Warmup",0.402076,9.049661,11.388422,7670.520148,39990.229659,43463.531169,4202.508403,108.040621,95455.67171,39062500000,0,19531250000,1.617834736e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,1,55,"Warmup",0.405235,8.526024,10.758784,7368.583308,40071.997413,42778.57001,4190.592502,107.630814,94537.06754,39062500000,0,19531250000,1.617834736e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,2,55,"Success",0.616374,8.24836,10.628948,7373.151169,38918.650341,41927.73791,4201.228946,107.070175,92547.33709,39062500000,0,19531250000,1.617834736e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,3,55,"Success",0.408243,8.248694,10.596511,7456.518648,38400.45509,42729.233391,4093.252854,112.533997,92811.254573,39062500000,0,19531250000,1.617834736e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,4,55,"Success",0.407328,8.272708,10.647726,7618.878077,41278.984485,43236.030711,4593.893075,112.913377,96860.035463,39062500000,0,19531250000,1.617834736e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,5,55,"Success",0.557251,8.537106,10.869676,7690.869554,43010.675767,44352.142647,4756.845528,113.220569,99943.724931,39062500000,0,19531250000,1.617834736e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,6,55,"Success",0.405044,8.336205,10.629626,7478.26514,39340.83605,40988.775536,4134.634634,106.128115,92068.015885,39062500000,0,19531250000,1.617834736e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,7,55,"Success",0.40016,8.236378,10.608529,7407.79662,41072.39175,41927.921656,4181.787034,109.723402,94718.872349,39062500000,0,19531250000,1.617834736e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,8,55,"Success",0.410173,8.246016,10.602884,7446.90791,39550.406243,41567.843494,4150.750817,105.766229,92840.940273,39062500000,0,19531250000,1.617834736e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,9,55,"Success",0.41509,8.241608,10.630189,7447.50016,39278.330639,42588.579196,4213.455046,107.750608,93654.907276,39062500000,0,19531250000,1.617834736e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,10,55,"Success",0.411168,8.275527,10.63019,7566.874758,39440.813159,40661.732574,4151.271863,106.520463,91946.534705,39062500000,0,19531250000,1.617834736e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,11,55,"Success",0.57881,8.272111,10.944695,7521.411385,39456.695477,39457.540508,4140.003213,105.610668,90701.062588,39062500000,0,19531250000,1.617834736e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,0,64,"Warmup",0.000518,9.374097,8.182833,0.003773,1.158233,0.80775,0.008636,0.064166,19.600522,112632,0,54872,1.7812586806e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,1,64,"Warmup",0.000641,9.394312,8.245863,0.008417,1.118752,0.818737,0.008091,0.063646,19.658887,112632,0,54872,1.7812586806e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,2,64,"Success",0.000619,9.362731,8.273636,0.007443,1.189726,0.813967,0.008159,0.061906,19.718695,112632,0,54872,1.7812586806e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,3,64,"Success",0.000586,9.341562,8.26866,0.007614,1.247098,0.804395,0.007981,0.062272,19.740645,112632,0,54872,1.7812586806e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,4,64,"Success",0.00071,9.416227,8.270948,0.0074,1.196402,0.812805,0.009151,0.059718,19.773868,112632,0,54872,1.7812586806e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,5,64,"Success",0.000816,9.371138,8.267658,0.007682,1.042014,0.80067,0.007787,0.070457,19.568712,112632,0,54872,1.7812586806e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,6,64,"Success",0.000505,9.344435,8.269238,0.007064,1.183562,0.842745,0.009027,0.085765,19.74316,112632,0,54872,1.7812586806e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,7,64,"Success",0.000538,9.322613,8.300573,0.008461,0.997287,0.811824,0.008478,0.062264,19.512709,112632,0,54872,1.7812586806e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,8,64,"Success",0.00065,9.371066,8.298831,0.008962,1.069603,0.816628,0.007117,0.062497,19.635785,112632,0,54872,1.7812586806e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,9,64,"Success",0.000597,9.351435,8.341479,0.008055,1.098324,0.831938,0.008581,0.065042,19.705875,112632,0,54872,1.7812586806e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,10,64,"Success",0.000574,9.318116,8.33329,0.007771,1.144782,0.820154,0.00737,0.065874,19.698331,112632,0,54872,1.7812586806e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,11,64,"Success",0.000647,9.312978,8.327083,0.007716,1.123695,0.811885,0.007773,0.064564,19.656715,112632,0,54872,1.7812586806e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,0,65,"Warmup",0.000476,24.695071,20.598169,0.170465,20.707191,21.273899,0.232657,0.064453,87.742926,2088024,0,1042568,1.8130256027e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,1,65,"Warmup",0.000405,24.395997,20.443141,0.182345,21.046285,21.293355,0.231963,0.068211,87.662166,2088024,0,1042568,1.8130256027e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,2,65,"Success",0.000414,24.460391,20.445014,0.184226,20.865706,21.582546,0.234953,0.06761,87.841343,2088024,0,1042568,1.8130256027e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,3,65,"Success",0.000436,24.324325,20.438342,0.189208,20.266718,21.23548,0.235958,0.068512,86.759416,2088024,0,1042568,1.8130256027e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,4,65,"Success",0.000507,24.430973,20.428721,0.182259,20.880702,21.264064,0.246111,0.064612,87.49847,2088024,0,1042568,1.8130256027e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,5,65,"Success",0.000403,24.273403,20.450658,0.181512,20.27682,20.941208,0.230421,0.065564,86.420452,2088024,0,1042568,1.8130256027e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,6,65,"Success",0.000426,24.373568,20.420416,0.186499,22.921764,21.050711,0.230467,0.065714,89.250039,2088024,0,1042568,1.8130256027e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,7,65,"Success",0.000443,24.61844,20.398426,0.180893,20.908089,21.604747,0.258887,0.067972,88.038486,2088024,0,1042568,1.8130256027e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,8,65,"Success",0.000478,24.32328,20.414486,0.182767,20.448951,21.325448,0.240312,0.079093,87.015327,2088024,0,1042568,1.8130256027e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,9,65,"Success",0.000478,24.461519,20.475833,0.180463,20.447349,21.485504,0.256588,0.066416,87.37463,2088024,0,1042568,1.8130256027e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,10,65,"Success",0.000468,24.410164,20.43606,0.180851,20.477292,21.264631,0.229182,0.066456,87.065652,2088024,0,1042568,1.8130256027e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,11,65,"Success",0.000475,24.448263,20.488982,0.184698,20.732536,21.355269,0.257675,0.07651,87.544907,2088024,0,1042568,1.8130256027e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,0,66,"Warmup",0.341461,45.59617,45.361586,4.01155,435.360097,451.010072,4.48808,0.26457,986.434091,39672456,0,19808792,2.4912256571e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,1,66,"Warmup",0.000457,45.941573,45.321693,3.77387,419.077502,448.042906,4.345866,0.256293,966.76081,39672456,0,19808792,2.4912256571e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,2,66,"Success",0.000567,45.761537,45.298113,3.728228,428.548632,449.114046,4.411352,0.252996,977.116145,39672456,0,19808792,2.4912256571e-16,0
