; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363345920,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586040745,"CurrentTimeLocal","Sun Apr  5 00:52:25 2020","Hostname","csk017.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7.9e-05
; "Time_ContextDestroy [ms]", 3.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",1,"radix357",2187,0,0,4,34,"Success",0.000188,2.875511,2.792116,0.00121,0.084611,0.081773,0.004592,0.214061,6.05445,17504,0,17496,1.2599835968e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2187,0,0,5,34,"Success",0.000205,2.825871,2.750459,0.001153,0.088026,0.082098,0.00361,0.236317,5.988106,17504,0,17496,1.2599835968e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2187,0,0,6,34,"Success",0.000162,2.850979,2.754461,0.001211,0.09104,0.08444,0.003321,0.216452,6.002471,17504,0,17496,1.2599835968e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2187,0,0,7,34,"Success",0.000194,2.841674,2.742062,0.001884,0.093484,0.084052,0.005158,0.208958,5.977907,17504,0,17496,1.2599835968e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2187,0,0,8,34,"Success",0.000138,2.825283,2.743976,0.001138,0.089378,0.085317,0.005278,0.21462,5.965604,17504,0,17496,1.2599835968e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2187,0,0,9,34,"Success",0.000185,2.849426,2.75125,0.001147,0.089135,0.111684,0.004855,0.214291,6.022392,17504,0,17496,1.2599835968e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2187,0,0,10,34,"Success",0.00018,2.866876,2.760838,0.001206,1.40567,0.086106,0.003654,0.229943,7.354825,17504,0,17496,1.2599835968e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2187,0,0,11,34,"Success",0.000192,2.849777,2.733217,0.001166,0.086417,0.080449,0.00454,0.248014,6.004311,17504,0,17496,1.2599835968e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2401,0,0,0,61,"Warmup",0.000204,3.017452,2.963393,0.001381,0.118907,0.117126,0.00375,0.179927,6.402519,19216,0,19208,1.2659729238e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2401,0,0,1,61,"Warmup",0.000132,3.005903,2.918934,0.001258,0.138683,0.109466,0.007796,0.177946,6.360499,19216,0,19208,1.2659729238e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2401,0,0,2,61,"Success",0.000211,3.018887,2.938548,0.001213,0.120604,0.115845,0.005458,0.203022,6.404158,19216,0,19208,1.2659729238e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2401,0,0,3,61,"Success",0.00021,3.016473,2.919601,0.002758,0.119977,0.108042,0.00582,0.18067,6.35393,19216,0,19208,1.2659729238e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2401,0,0,4,61,"Success",0.000178,3.018919,2.906583,0.001254,0.136765,0.114508,0.005907,0.179983,6.364596,19216,0,19208,1.2659729238e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2401,0,0,5,61,"Success",0.00019,3.015841,2.936163,0.001202,0.120284,0.109508,0.004852,0.201089,6.389567,19216,0,19208,1.2659729238e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2401,0,0,6,61,"Success",0.000203,3.00364,2.937493,0.001217,0.118869,0.115281,0.004907,0.18051,6.362582,19216,0,19208,1.2659729238e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2401,0,0,7,61,"Success",0.000195,3.019659,2.936682,0.001205,0.114259,0.112104,0.004998,0.178396,6.367988,19216,0,19208,1.2659729238e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2401,0,0,8,61,"Success",0.000181,3.009379,2.939765,0.001195,0.121449,0.109432,0.005117,0.201576,6.388531,19216,0,19208,1.2659729238e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2401,0,0,9,61,"Success",0.000187,3.018159,2.930672,0.001193,0.123939,0.105273,0.004761,0.180288,6.36484,19216,0,19208,1.2659729238e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2401,0,0,10,61,"Success",0.00025,3.008322,2.915648,0.001855,0.121407,0.115771,0.005613,0.177498,6.346739,19216,0,19208,1.2659729238e-16,0
"Fftw","Inplace","Real","double",1,"radix357",2401,0,0,11,61,"Success",0.000153,3.012714,2.92902,0.001216,0.116816,0.135609,0.002398,0.180479,6.378792,19216,0,19208,1.2659729238e-16,0
"Fftw","Inplace","Real","double",1,"radix357",3125,0,0,0,50,"Warmup",0.000208,5.255316,2.149748,0.003561,0.098825,0.091071,0.005225,0.255666,7.860068,25008,0,25000,1.5428946715e-16,0
"Fftw","Inplace","Real","double",1,"radix357",3125,0,0,1,50,"Warmup",0.000147,5.234395,2.147312,0.006785,0.098681,0.09875,0.00678,0.239678,7.833323,25008,0,25000,1.5428946715e-16,0
"Fftw","Inplace","Real","double",1,"radix357",3125,0,0,2,50,"Success",0.000141,5.219702,2.14264,0.006375,0.122672,0.089629,0.005159,0.2383,7.825213,25008,0,25000,1.5428946715e-16,0
"Fftw","Inplace","Real","double",1,"radix357",3125,0,0,3,50,"Success",0.000182,5.245679,2.155692,0.006572,0.106208,0.092731,0.006118,0.243713,7.8574,25008,0,25000,1.5428946715e-16,0
"Fftw","Inplace","Real","double",1,"radix357",3125,0,0,4,50,"Success",0.000188,5.255482,2.136314,0.005946,0.102897,0.090235,0.004476,0.243642,7.840044,25008,0,25000,1.5428946715e-16,0
"Fftw","Inplace","Real","double",1,"radix357",3125,0,0,5,50,"Success",0.000144,5.222949,2.136095,0.006817,0.099957,0.089386,0.006092,0.236085,7.798018,25008,0,25000,1.5428946715e-16,0
"Fftw","Inplace","Real","double",1,"radix357",3125,0,0,6,50,"Success",0.000174,5.207057,2.13939,0.00666,0.104419,0.090848,0.006971,0.259255,7.815212,25008,0,25000,1.5428946715e-16,0
"Fftw","Inplace","Real","double",1,"radix357",3125,0,0,7,50,"Success",0.000157,5.272904,2.142985,0.005405,0.104865,0.095785,0.004768,0.25818,7.885585,25008,0,25000,1.5428946715e-16,0
"Fftw","Inplace","Real","double",1,"radix357",3125,0,0,8,50,"Success",0.000175,5.260457,2.134779,0.005737,0.117503,0.084954,0.006268,0.239493,7.849822,25008,0,25000,1.5428946715e-16,0
"Fftw","Inplace","Real","double",1,"radix357",3125,0,0,9,50,"Success",0.000134,5.242274,2.166614,0.006263,0.100329,0.092635,0.004874,0.243462,7.856968,25008,0,25000,1.5428946715e-16,0
"Fftw","Inplace","Real","double",1,"radix357",3125,0,0,10,50,"Success",0.000146,5.255592,2.13317,0.001634,0.105696,0.086128,0.005501,0.242079,7.830565,25008,0,25000,1.5428946715e-16,0
"Fftw","Inplace","Real","double",1,"radix357",3125,0,0,11,50,"Success",0.000171,5.256827,2.138421,0.005316,0.101731,0.087684,0.005834,0.276265,7.872674,25008,0,25000,1.5428946715e-16,0
"Fftw","Inplace","Real","double",1,"radix357",6561,0,0,0,35,"Warmup",0.00036,3.3405,3.202117,0.016698,0.108655,0.158767,0.013865,0.229237,7.070628,52496,0,52488,1.2037397325e-16,0
"Fftw","Inplace","Real","double",1,"radix357",6561,0,0,1,35,"Warmup",0.000183,3.306461,3.119425,0.015442,0.10947,0.13492,0.012945,0.228938,6.928274,52496,0,52488,1.2037397325e-16,0
"Fftw","Inplace","Real","double",1,"radix357",6561,0,0,2,35,"Success",0.000166,3.29983,3.113039,0.01419,0.136841,0.134051,0.013149,0.202265,6.913971,52496,0,52488,1.2037397325e-16,0
"Fftw","Inplace","Real","double",1,"radix357",6561,0,0,3,35,"Success",0.000229,3.331828,3.1166,0.008906,0.114209,0.143512,0.014301,0.200324,6.930479,52496,0,52488,1.2037397325e-16,0
"Fftw","Inplace","Real","double",1,"radix357",6561,0,0,4,35,"Success",0.000216,3.292643,3.113322,0.005119,0.109917,0.144703,0.012907,0.228961,6.908293,52496,0,52488,1.2037397325e-16,0
"Fftw","Inplace","Real","double",1,"radix357",6561,0,0,5,35,"Success",0.000202,3.298406,3.112652,0.013622,0.116415,0.135028,0.014751,0.213843,6.905293,52496,0,52488,1.2037397325e-16,0
"Fftw","Inplace","Real","double",1,"radix357",6561,0,0,6,35,"Success",0.00022,3.300494,3.110694,0.013895,0.133789,0.133749,0.013619,0.199348,6.906226,52496,0,52488,1.2037397325e-16,0
"Fftw","Inplace","Real","double",1,"radix357",6561,0,0,7,35,"Success",0.000208,3.339412,3.092316,0.0128,0.111626,0.136779,0.013934,0.199854,6.907368,52496,0,52488,1.2037397325e-16,0
"Fftw","Inplace","Real","double",1,"radix357",6561,0,0,8,35,"Success",0.000194,3.340892,3.094153,0.005166,0.115248,0.129368,0.013638,0.231486,6.930645,52496,0,52488,1.2037397325e-16,0
"Fftw","Inplace","Real","double",1,"radix357",6561,0,0,9,35,"Success",0.00018,3.304929,3.112378,0.011851,0.111438,0.139973,0.012581,0.21282,6.906606,52496,0,52488,1.2037397325e-16,0
"Fftw","Inplace","Real","double",1,"radix357",6561,0,0,10,35,"Success",0.000203,3.341397,3.103792,0.013727,0.116882,0.15966,0.012568,0.196308,6.944939,52496,0,52488,1.2037397325e-16,0
"Fftw","Inplace","Real","double",1,"radix357",6561,0,0,11,35,"Success",0.000197,3.323388,3.121009,0.01265,0.113456,0.139115,0.013349,0.197838,6.921518,52496,0,52488,1.2037397325e-16,0
"Fftw","Inplace","Real","double",1,"radix357",15625,0,0,0,51,"Warmup",0.000224,3.10761,2.959386,0.017006,0.150948,0.153411,0.026262,0.252743,6.66822,125008,0,125000,1.5141255069e-16,0
"Fftw","Inplace","Real","double",1,"radix357",15625,0,0,1,51,"Warmup",0.000236,3.108758,2.92401,0.027588,0.143291,0.175514,0.024708,0.247298,6.651802,125008,0,125000,1.5141255069e-16,0
"Fftw","Inplace","Real","double",1,"radix357",15625,0,0,2,51,"Success",0.000243,3.100542,2.903755,0.026679,0.144287,0.182914,0.025415,0.257909,6.642185,125008,0,125000,1.5141255069e-16,0
"Fftw","Inplace","Real","double",1,"radix357",15625,0,0,3,51,"Success",0.000257,3.104104,2.924783,0.02691,0.133319,0.153241,0.016625,0.258331,6.617977,125008,0,125000,1.5141255069e-16,0
"Fftw","Inplace","Real","double",1,"radix357",15625,0,0,4,51,"Success",0.000199,3.119632,2.92861,0.025255,0.144339,0.162405,0.040739,0.255025,6.676713,125008,0,125000,1.5141255069e-16,0
"Fftw","Inplace","Real","double",1,"radix357",15625,0,0,5,51,"Success",0.000238,3.089953,2.917412,0.027244,0.132809,0.168652,0.026743,0.285822,6.649286,125008,0,125000,1.5141255069e-16,0
"Fftw","Inplace","Real","double",1,"radix357",15625,0,0,6,51,"Success",0.000221,3.107609,2.916155,0.028212,0.144805,0.168648,0.026209,0.27987,6.672191,125008,0,125000,1.5141255069e-16,0
"Fftw","Inplace","Real","double",1,"radix357",15625,0,0,7,51,"Success",0.000262,3.111081,2.926025,0.029929,0.139519,0.139542,0.02442,0.273356,6.644599,125008,0,125000,1.5141255069e-16,0
"Fftw","Inplace","Real","double",1,"radix357",15625,0,0,8,51,"Success",0.000239,3.114364,2.901678,0.027222,0.144961,0.158524,0.028674,0.27778,6.653881,125008,0,125000,1.5141255069e-16,0
"Fftw","Inplace","Real","double",1,"radix357",15625,0,0,9,51,"Success",0.000244,3.110682,2.926096,0.029148,0.138094,0.16202,0.023561,0.281349,6.671582,125008,0,125000,1.5141255069e-16,0
"Fftw","Inplace","Real","double",1,"radix357",15625,0,0,10,51,"Success",0.000232,3.10155,2.911119,0.029228,0.143568,0.161981,0.025462,0.284262,6.657807,125008,0,125000,1.5141255069e-16,0
"Fftw","Inplace","Real","double",1,"radix357",15625,0,0,11,51,"Success",0.000261,3.100768,2.921408,0.025777,0.139858,0.157988,0.024062,0.267153,6.637758,125008,0,125000,1.5141255069e-16,0
"Fftw","Inplace","Real","double",1,"radix357",16807,0,0,0,62,"Warmup",0.001999,6.086985,5.583216,0.049107,0.197053,0.215348,0.024767,0.382842,12.541715,134464,0,134456,1.5802332857e-16,0
"Fftw","Inplace","Real","double",1,"radix357",16807,0,0,1,62,"Warmup",0.000246,6.02103,5.53281,0.029578,0.191396,0.215912,0.025657,0.361153,12.378241,134464,0,134456,1.5802332857e-16,0
"Fftw","Inplace","Real","double",1,"radix357",16807,0,0,2,62,"Success",0.000219,5.992831,5.493488,0.030665,0.235407,0.218871,0.025,0.345519,12.342403,134464,0,134456,1.5802332857e-16,0
"Fftw","Inplace","Real","double",1,"radix357",16807,0,0,3,62,"Success",0.000244,5.968448,5.531694,0.031571,0.192481,0.224993,0.025616,0.363137,12.338637,134464,0,134456,1.5802332857e-16,0
"Fftw","Inplace","Real","double",1,"radix357",16807,0,0,4,62,"Success",0.000225,6.00464,5.515576,0.030434,0.214703,0.222016,0.025147,0.366737,12.380051,134464,0,134456,1.5802332857e-16,0
"Fftw","Inplace","Real","double",1,"radix357",16807,0,0,5,62,"Success",0.000252,5.981257,5.51509,0.028904,0.212542,0.214735,0.025518,0.36553,12.344575,134464,0,134456,1.5802332857e-16,0
"Fftw","Inplace","Real","double",1,"radix357",16807,0,0,6,62,"Success",0.000234,5.963268,5.512237,0.030489,0.190623,0.216547,0.041159,0.372947,12.328382,134464,0,134456,1.5802332857e-16,0
"Fftw","Inplace","Real","double",1,"radix357",16807,0,0,7,62,"Success",0.000242,5.989615,5.514857,0.028519,0.219759,0.215116,0.024897,0.374575,12.368176,134464,0,134456,1.5802332857e-16,0
"Fftw","Inplace","Real","double",1,"radix357",16807,0,0,8,62,"Success",0.000243,6.006828,5.517424,0.030382,0.212936,0.227417,0.025035,0.348968,12.369623,134464,0,134456,1.5802332857e-16,0
"Fftw","Inplace","Real","double",1,"radix357",16807,0,0,9,62,"Success",0.000312,5.977058,5.491247,0.030706,0.212273,0.24569,0.015604,0.341109,12.314419,134464,0,134456,1.5802332857e-16,0
"Fftw","Inplace","Real","double",1,"radix357",16807,0,0,10,62,"Success",0.000256,5.989912,5.529862,0.024064,0.189165,0.227587,0.025525,0.387419,12.374289,134464,0,134456,1.5802332857e-16,0
"Fftw","Inplace","Real","double",1,"radix357",16807,0,0,11,62,"Success",0.000291,5.975743,5.545505,0.028182,0.192999,0.219972,0.023663,0.368511,12.355305,134464,0,134456,1.5802332857e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,0,36,"Warmup",0.000314,5.472361,5.03658,0.053095,0.187117,0.174275,0.02782,0.333973,11.285946,157472,0,157464,1.8424287859e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,1,36,"Warmup",0.000288,5.453263,4.86363,0.037384,0.183784,0.174986,0.02401,0.348839,11.086713,157472,0,157464,1.8424287859e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,2,36,"Success",0.000188,5.476777,4.840451,0.035235,0.205532,0.170188,0.027914,0.327445,11.084139,157472,0,157464,1.8424287859e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,3,36,"Success",0.000221,5.44627,4.876132,0.037177,0.18291,0.182211,0.029911,0.337364,11.092638,157472,0,157464,1.8424287859e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,4,36,"Success",0.000249,5.480744,4.865567,0.040293,0.19302,0.171999,0.027371,0.331556,11.111184,157472,0,157464,1.8424287859e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,5,36,"Success",0.000238,5.452213,4.853012,0.039308,0.181795,0.176998,0.029206,0.345271,11.078435,157472,0,157464,1.8424287859e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,6,36,"Success",0.000248,5.448545,4.872178,0.039692,0.181707,0.180124,0.028664,0.323095,11.074642,157472,0,157464,1.8424287859e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,7,36,"Success",0.000262,5.474509,4.860486,0.036825,0.179701,0.180498,0.025402,0.32999,11.088042,157472,0,157464,1.8424287859e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,8,36,"Success",0.000224,5.447633,4.866709,0.035525,0.187332,0.186974,0.049819,0.336524,11.111141,157472,0,157464,1.8424287859e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,9,36,"Success",0.000215,5.446608,4.847137,0.038234,0.184121,0.177715,0.02731,0.338572,11.060419,157472,0,157464,1.8424287859e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,10,36,"Success",0.000264,5.459598,4.861828,0.034581,0.177994,0.183153,0.025358,0.362892,11.106115,157472,0,157464,1.8424287859e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,11,36,"Success",0.00023,5.481176,4.832429,0.037831,0.207708,0.182147,0.026535,0.332715,11.101277,157472,0,157464,1.8424287859e-16,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,0,37,"Warmup",0.000306,6.554635,4.980788,0.120016,0.374953,0.342158,0.088158,0.345513,12.806984,472400,0,472392,2.0500171631e-16,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,1,37,"Warmup",0.000238,6.496278,4.921267,0.112205,0.37526,0.362506,0.091264,0.357134,12.716643,472400,0,472392,2.0500171631e-16,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,2,37,"Success",0.000306,6.512716,4.909983,0.132168,0.355957,0.330981,0.090238,0.352858,12.68567,472400,0,472392,2.0500171631e-16,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,3,37,"Success",0.000265,6.544062,4.910817,0.108783,0.35603,0.32888,0.093428,0.362806,12.705568,472400,0,472392,2.0500171631e-16,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,4,37,"Success",0.000272,6.535504,4.942792,0.110003,0.329398,0.338975,0.092306,0.332288,12.681971,472400,0,472392,2.0500171631e-16,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,5,37,"Success",0.000269,6.532342,4.909237,0.114244,0.357367,0.334168,0.091626,0.320983,12.660649,472400,0,472392,2.0500171631e-16,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,6,37,"Success",0.000297,6.502792,4.917123,0.116337,0.332728,0.424993,0.092025,0.335059,12.721856,472400,0,472392,2.0500171631e-16,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,7,37,"Success",0.000297,6.521033,4.903996,0.113932,0.37508,0.362279,0.093007,0.324,12.694092,472400,0,472392,2.0500171631e-16,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,8,37,"Success",0.000276,6.496663,4.934397,0.112978,0.34869,0.334699,0.088657,0.358734,12.675537,472400,0,472392,2.0500171631e-16,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,9,37,"Success",0.000315,6.529193,4.915813,0.13316,0.356747,0.398263,0.090225,0.35393,12.778126,472400,0,472392,2.0500171631e-16,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,10,37,"Success",0.000295,6.533701,4.927722,0.11334,0.336597,0.321291,0.108031,0.329583,12.670971,472400,0,472392,2.0500171631e-16,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,11,37,"Success",0.000284,6.536417,4.919276,0.111266,0.357037,0.350703,0.092194,0.328961,12.69661,472400,0,472392,2.0500171631e-16,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,0,52,"Warmup",0.00032,7.17344,5.073546,0.154352,0.334229,0.283954,0.162202,0.477411,13.660016,625008,0,625000,1.4990424768e-16,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,1,52,"Warmup",0.000187,7.156698,5.020204,0.120562,0.303351,0.272426,0.161676,0.480129,13.515696,625008,0,625000,1.4990424768e-16,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,2,52,"Success",0.000212,7.143277,5.022702,0.127732,0.299527,0.265475,0.165473,0.454511,13.479405,625008,0,625000,1.4990424768e-16,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,3,52,"Success",0.000242,7.150791,5.028169,0.126511,0.312055,0.266284,0.158998,0.479691,13.523215,625008,0,625000,1.4990424768e-16,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,4,52,"Success",0.000212,7.152551,5.022023,0.12909,0.306612,0.271978,0.161123,0.473553,13.5176,625008,0,625000,1.4990424768e-16,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,5,52,"Success",0.000202,7.161286,5.018602,0.124125,0.306919,0.269112,0.157248,0.477167,13.515151,625008,0,625000,1.4990424768e-16,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,6,52,"Success",0.00021,7.118404,5.055895,0.126082,0.305106,0.270051,0.159697,0.461143,13.497048,625008,0,625000,1.4990424768e-16,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,7,52,"Success",0.000216,7.120347,5.059234,0.126076,0.317745,0.268356,0.159806,0.458275,13.5105,625008,0,625000,1.4990424768e-16,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,8,52,"Success",0.000333,7.168946,5.037461,0.090548,0.327538,0.276531,0.16661,0.477022,13.545494,625008,0,625000,1.4990424768e-16,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,9,52,"Success",0.000281,7.139446,5.0455,0.069844,0.313146,0.271678,0.154971,0.484341,13.479681,625008,0,625000,1.4990424768e-16,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,10,52,"Success",0.000183,7.15024,5.033248,0.123242,0.313526,0.268547,0.157398,0.481301,13.528196,625008,0,625000,1.4990424768e-16,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,11,52,"Success",0.0002,7.143496,5.018374,0.119315,0.310087,0.269959,0.156218,0.454928,13.47307,625008,0,625000,1.4990424768e-16,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,0,63,"Warmup",0.000362,10.998283,6.530924,0.201939,1.215107,0.984922,0.241316,0.465966,20.639343,941200,0,941192,1.5933962301e-16,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,1,63,"Warmup",0.000232,10.866343,6.5015,0.159077,0.972099,0.970083,0.264768,0.499196,20.233757,941200,0,941192,1.5933962301e-16,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,2,63,"Success",0.000225,10.856327,6.487631,0.1547,1.003516,0.982585,0.247704,0.51776,20.250911,941200,0,941192,1.5933962301e-16,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,3,63,"Success",0.000203,10.896743,6.490951,0.151123,1.107064,0.986457,0.25305,0.505657,20.391705,941200,0,941192,1.5933962301e-16,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,4,63,"Success",0.000233,10.898981,6.473614,0.149476,1.050472,0.982933,0.24744,0.507881,20.311509,941200,0,941192,1.5933962301e-16,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,5,63,"Success",0.000228,10.899466,6.499547,0.153781,1.249049,0.974502,0.23654,0.513561,20.527143,941200,0,941192,1.5933962301e-16,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,6,63,"Success",0.00024,10.865267,6.463882,0.153794,1.068111,0.98554,0.235781,0.472074,20.245118,941200,0,941192,1.5933962301e-16,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,7,63,"Success",0.00024,10.881846,6.441503,0.15226,1.127208,0.988562,0.231641,0.522733,20.346463,941200,0,941192,1.5933962301e-16,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,8,63,"Success",0.000259,10.91592,6.46181,0.150626,1.22698,0.986206,0.235072,0.475579,20.452854,941200,0,941192,1.5933962301e-16,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,9,63,"Success",0.000208,10.894114,6.505649,0.156912,1.040535,0.989021,0.231653,0.538478,20.357025,941200,0,941192,1.5933962301e-16,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,10,63,"Success",0.000204,10.866191,6.610828,0.156152,1.51397,1.01305,0.220301,0.504411,20.88573,941200,0,941192,1.5933962301e-16,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,11,63,"Success",0.000208,10.886496,6.48835,0.148725,1.237604,0.975896,0.232774,0.510985,20.481481,941200,0,941192,1.5933962301e-16,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,0,38,"Warmup",0.000216,11.606287,5.309793,0.323584,1.418756,0.944084,0.31212,0.494988,20.410324,1417184,0,1417176,1.9969438054e-16,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,1,38,"Warmup",0.000226,11.305789,5.550821,0.220737,1.457656,0.944258,0.314064,0.499147,20.29317,1417184,0,1417176,1.9969438054e-16,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,2,38,"Success",0.000217,11.330155,5.533197,0.226692,1.181465,0.959618,0.2961,0.481596,20.009496,1417184,0,1417176,1.9969438054e-16,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,3,38,"Success",0.000217,11.3156,5.54431,0.213307,1.338855,0.983369,0.295171,0.475978,20.167283,1417184,0,1417176,1.9969438054e-16,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,4,38,"Success",0.000224,11.332611,5.514919,0.217333,1.338602,1.025119,0.333957,0.44767,20.210923,1417184,0,1417176,1.9969438054e-16,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,5,38,"Success",0.000249,11.343883,5.526725,0.217444,1.289781,0.916721,0.338926,0.463478,20.097716,1417184,0,1417176,1.9969438054e-16,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,6,38,"Success",0.000233,11.341536,5.521409,0.225507,1.310233,0.909696,0.309237,0.474218,20.092582,1417184,0,1417176,1.9969438054e-16,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,7,38,"Success",0.000213,11.280046,5.547158,0.221846,1.125438,0.914429,0.31344,0.49591,19.899027,1417184,0,1417176,1.9969438054e-16,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,8,38,"Success",0.000281,11.307863,5.567677,0.235841,1.087767,0.921317,0.319315,0.474753,19.91525,1417184,0,1417176,1.9969438054e-16,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,9,38,"Success",0.000217,11.361145,5.427531,0.223677,1.464029,1.046427,0.318097,0.504155,20.345732,1417184,0,1417176,1.9969438054e-16,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,10,38,"Success",0.000206,11.312482,5.564598,0.227939,1.173197,0.966571,0.295031,0.489424,20.029953,1417184,0,1417176,1.9969438054e-16,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,11,38,"Success",0.000244,11.30644,5.580554,0.230183,1.412873,0.909981,0.313698,0.487165,20.241682,1417184,0,1417176,1.9969438054e-16,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,0,53,"Warmup",0.002263,8.503518,6.222722,0.712818,1.968814,1.29948,0.606461,0.555316,19.871876,3125008,0,3125000,1.6422607869e-16,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,1,53,"Warmup",0.000195,8.476987,6.26953,0.462641,1.584693,1.288234,0.57634,0.554086,19.213202,3125008,0,3125000,1.6422607869e-16,0
