; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363345920,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1602080311,"CurrentTimeLocal","Wed Oct  7 16:18:31 2020","Hostname","csk006.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.4e-05
; "Time_ContextDestroy [ms]", 3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,10,67,"Success",0.000268,0.054597,0.053642,0.003992,0.053476,0.051812,0.006893,0.003945,0.229021,54872,0,54872,8.4950688034e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,11,67,"Success",0.000271,0.055072,0.058523,0.004093,0.052459,0.049863,0.007622,0.003849,0.232152,54872,0,54872,8.4950688034e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,0,68,"Warmup",0.004421,0.069029,0.047915,0.688674,0.501656,0.554915,0.162908,0.003926,2.03382,1042568,0,1042568,1.0457125478e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,1,68,"Warmup",0.00049,0.063856,0.063016,0.156446,0.43422,0.520376,0.160451,0.003259,1.402511,1042568,0,1042568,1.0457125478e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,2,68,"Success",0.000469,0.060772,0.093888,0.149645,0.488037,0.568195,0.180517,0.003387,1.562013,1042568,0,1042568,1.0457125478e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,3,68,"Success",0.000385,0.060315,0.075141,0.140625,0.436253,0.497125,0.166885,0.003219,1.380297,1042568,0,1042568,1.0457125478e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,4,68,"Success",0.000432,0.059891,0.067178,0.154388,0.474329,0.551572,0.172599,0.003475,1.484249,1042568,0,1042568,1.0457125478e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,5,68,"Success",0.000434,0.065994,0.061573,0.145526,0.443478,0.499825,0.163088,0.003086,1.38339,1042568,0,1042568,1.0457125478e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,6,68,"Success",0.00046,0.060173,0.058049,0.157309,0.425398,0.555603,0.171142,0.003529,1.432056,1042568,0,1042568,1.0457125478e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,7,68,"Success",0.00042,0.084584,0.077023,0.157504,0.443184,0.654474,0.171561,0.003729,1.592886,1042568,0,1042568,1.0457125478e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,8,68,"Success",0.000418,0.095939,0.064348,0.148494,0.485962,0.57488,0.170646,0.00352,1.544597,1042568,0,1042568,1.0457125478e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,9,68,"Success",0.000457,0.097367,0.066339,0.15631,0.435831,0.507021,0.163291,0.00302,1.429993,1042568,0,1042568,1.0457125478e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,10,68,"Success",0.000419,0.059136,0.069254,0.161523,0.434314,0.497515,0.194917,0.00338,1.420833,1042568,0,1042568,1.0457125478e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,11,68,"Success",0.000426,0.072797,0.066436,0.146518,0.477474,0.495214,0.171677,0.003141,1.434111,1042568,0,1042568,1.0457125478e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,0,69,"Warmup",0.007672,0.303942,0.245604,8.69653,3.880862,3.855107,3.699126,0.006551,20.696054,19808792,0,19808792,1.5665525371e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,1,69,"Warmup",0.00091,0.296897,0.256739,3.527909,3.906243,3.828547,3.447554,0.00441,15.269692,19808792,0,19808792,1.5665525371e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,2,69,"Success",0.0007,0.290687,0.255644,3.461751,3.918107,3.854231,3.464212,0.004084,15.249897,19808792,0,19808792,1.5665525371e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,3,69,"Success",0.000735,0.288528,0.254683,3.424122,3.85981,3.834473,3.504409,0.00413,15.171376,19808792,0,19808792,1.5665525371e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,4,69,"Success",0.001001,0.288005,0.251619,3.484588,3.881527,3.822875,3.503275,0.003995,15.237334,19808792,0,19808792,1.5665525371e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,5,69,"Success",0.000677,0.288931,0.25436,3.453626,3.86606,3.928114,3.455476,0.0046,15.25235,19808792,0,19808792,1.5665525371e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,6,69,"Success",0.000735,0.286147,0.252984,3.506435,3.898933,3.844253,3.532609,0.004179,15.32681,19808792,0,19808792,1.5665525371e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,7,69,"Success",0.001009,0.297511,0.243339,3.47977,3.899032,3.858183,3.536896,0.003936,15.320243,19808792,0,19808792,1.5665525371e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,8,69,"Success",0.000828,0.297409,0.242371,3.486553,3.898736,3.853177,3.485742,0.00408,15.269497,19808792,0,19808792,1.5665525371e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,9,69,"Success",0.001103,0.293602,0.240664,3.453586,3.888988,3.828878,3.473076,0.004713,15.185306,19808792,0,19808792,1.5665525371e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,10,69,"Success",0.000885,0.298327,0.23888,3.509994,3.871545,3.863535,3.580408,0.004902,15.369106,19808792,0,19808792,1.5665525371e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,11,69,"Success",0.000802,0.284446,0.240384,3.491286,3.915496,3.813476,3.521971,0.0048,15.273221,19808792,0,19808792,1.5665525371e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,0,70,"Warmup",0.0048,0.384099,0.374115,144.187463,92.303769,92.910288,78.452531,1.132019,409.750379,376367048,0,376367048,1.5110461531e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,1,70,"Warmup",0.003925,0.382757,0.326359,144.313662,92.570905,92.556418,80.993194,1.132705,412.280954,376367048,0,376367048,1.5110461531e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,2,70,"Success",0.004549,0.383712,0.333879,143.290016,92.659659,92.443858,80.761261,1.132125,411.010317,376367048,0,376367048,1.5110461531e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,3,70,"Success",0.004951,0.423662,0.325845,142.758127,92.380384,92.597258,80.843857,1.118261,410.453179,376367048,0,376367048,1.5110461531e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,4,70,"Success",0.005278,0.412336,0.334145,144.288563,92.180116,92.549919,79.703436,1.136784,410.611608,376367048,0,376367048,1.5110461531e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,5,70,"Success",0.004447,0.394343,0.332506,143.782858,92.243983,92.592986,78.811273,1.116949,409.280201,376367048,0,376367048,1.5110461531e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,6,70,"Success",0.005385,0.39899,0.338815,143.016497,92.684745,92.658941,80.613164,1.124571,410.841887,376367048,0,376367048,1.5110461531e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,7,70,"Success",0.004912,0.38889,0.343978,144.216018,93.647721,92.496271,78.431381,1.132759,410.663128,376367048,0,376367048,1.5110461531e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,8,70,"Success",0.004973,0.393769,0.32772,143.723507,93.196424,92.329606,80.881053,1.118017,411.975692,376367048,0,376367048,1.5110461531e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,9,70,"Success",0.004142,0.382489,0.332918,143.625836,92.672539,92.641456,78.507067,1.119018,409.286755,376367048,0,376367048,1.5110461531e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,10,70,"Success",0.00539,0.394319,0.329391,143.092542,92.744666,92.289528,80.806044,1.113271,410.776022,376367048,0,376367048,1.5110461531e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,11,70,"Success",0.004307,0.382955,0.346577,143.996864,92.633361,92.494606,79.562471,1.121431,410.543738,376367048,0,376367048,1.5110461531e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,0,62,"Warmup",0.000311,0.10877,0.099376,0.00705,0.024833,0.024393,0.007982,0.011309,0.284352,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,1,62,"Warmup",0.000228,0.102059,0.09896,0.008779,0.04695,0.023441,0.008259,0.011298,0.300285,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,2,62,"Success",0.000166,0.103465,0.098391,0.007284,0.030738,0.023145,0.00823,0.013654,0.285373,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,3,62,"Success",0.000205,0.10146,0.098849,0.006343,0.036819,0.02281,0.006319,0.010083,0.283186,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,4,62,"Success",0.000187,0.101336,0.098859,0.005153,0.030172,0.023733,0.00781,0.012909,0.280456,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,5,62,"Success",0.000182,0.101488,0.098653,0.005383,0.030221,0.027207,0.007457,0.012304,0.28319,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,6,62,"Success",0.000185,0.102338,0.098668,0.005566,0.134531,0.023783,0.007885,0.011782,0.385033,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,7,62,"Success",0.000185,0.100949,0.098452,0.006067,0.029274,0.025104,0.007369,0.012711,0.280402,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,8,62,"Success",0.000185,0.102806,0.107196,0.005329,0.034077,0.024249,0.008573,0.010518,0.293229,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,9,62,"Success",0.000187,0.101594,0.098523,0.006582,0.027635,0.025298,0.007904,0.010872,0.278894,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,10,62,"Success",0.000178,0.103043,0.099643,0.006354,0.02689,0.023095,0.008115,0.010917,0.278527,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,11,62,"Success",0.000166,0.102404,0.105171,0.005539,0.025091,0.02441,0.007415,0.011393,0.281895,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,0,63,"Warmup",0.005375,0.133696,0.114814,0.67502,0.573246,0.302329,0.27324,0.019205,2.097336,1042568,0,1042568,9.1452512526e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,1,63,"Warmup",0.000518,0.170793,0.141762,0.172786,0.326619,0.276329,0.2887,0.020254,1.398188,1042568,0,1042568,9.1452512526e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,2,63,"Success",0.000388,0.159165,0.148448,0.170468,0.322634,0.27515,0.298541,0.01929,1.394483,1042568,0,1042568,9.1452512526e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,3,63,"Success",0.000357,0.157775,0.139638,0.174001,0.320833,0.277453,0.282023,0.018161,1.37066,1042568,0,1042568,9.1452512526e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,4,63,"Success",0.000447,0.157162,0.139682,0.167197,0.33199,0.278795,0.284559,0.017767,1.37799,1042568,0,1042568,9.1452512526e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,5,63,"Success",0.000435,0.156008,0.140218,0.170269,0.317708,0.285295,0.286117,0.017518,1.374089,1042568,0,1042568,9.1452512526e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,6,63,"Success",0.000381,0.155977,0.139499,0.167361,0.305384,0.285116,0.287939,0.018085,1.360139,1042568,0,1042568,9.1452512526e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,7,63,"Success",0.00037,0.156253,0.145984,0.167576,0.314872,0.27605,0.30409,0.018503,1.38412,1042568,0,1042568,9.1452512526e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,8,63,"Success",0.000357,0.155356,0.139449,0.177211,0.323377,0.275248,0.287098,0.026683,1.385197,1042568,0,1042568,9.1452512526e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,9,63,"Success",0.00034,0.155242,0.138752,0.163233,0.336094,0.273481,0.286534,0.018738,1.372823,1042568,0,1042568,9.1452512526e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,10,63,"Success",0.000402,0.155236,0.139062,0.167483,0.332818,0.275284,0.28771,0.017806,1.376225,1042568,0,1042568,9.1452512526e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,11,63,"Success",0.000337,0.154274,0.139269,0.165519,0.318524,0.292616,0.288033,0.017654,1.376639,1042568,0,1042568,9.1452512526e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,0,64,"Warmup",0.007319,0.209612,0.160907,8.85596,7.01037,6.101599,3.686392,0.020104,26.052936,19808792,0,19808792,1.4794738243e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,1,64,"Warmup",0.000552,0.209277,0.167475,3.526184,4.417585,3.397129,3.629665,0.018466,15.366809,19808792,0,19808792,1.4794738243e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,2,64,"Success",0.000541,0.205595,0.16408,3.488619,4.427478,3.397671,3.546901,0.019227,15.250586,19808792,0,19808792,1.4794738243e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,3,64,"Success",0.000559,0.203385,0.162295,3.514483,4.412248,3.431869,3.585192,0.018693,15.329218,19808792,0,19808792,1.4794738243e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,4,64,"Success",0.000552,0.203688,0.162361,3.48393,4.386949,3.400128,3.569791,0.019034,15.226925,19808792,0,19808792,1.4794738243e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,5,64,"Success",0.000524,0.202073,0.166203,3.535077,4.385911,3.392519,3.584166,0.018616,15.285558,19808792,0,19808792,1.4794738243e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,6,64,"Success",0.000533,0.202513,0.166077,3.477792,4.40999,3.39307,3.555893,0.017782,15.224152,19808792,0,19808792,1.4794738243e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,7,64,"Success",0.000496,0.214307,0.165234,3.480642,4.405565,3.413145,3.652946,0.019543,15.352348,19808792,0,19808792,1.4794738243e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,8,64,"Success",0.000491,0.208311,0.165829,3.483546,4.382984,3.41284,3.575414,0.018739,15.248636,19808792,0,19808792,1.4794738243e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,9,64,"Success",0.000499,0.211249,0.165868,3.481046,4.408034,3.429796,3.605912,0.019357,15.32226,19808792,0,19808792,1.4794738243e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,10,64,"Success",0.000462,0.20022,0.17638,3.525055,4.349138,3.452093,3.695724,0.018919,15.418499,19808792,0,19808792,1.4794738243e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,11,64,"Success",0.00049,0.210905,0.164974,3.496333,4.39162,3.41742,3.663477,0.018182,15.363918,19808792,0,19808792,1.4794738243e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,0,65,"Warmup",0.005954,0.219525,0.13792,151.870022,86.898103,112.538234,81.344084,1.159534,434.174291,376367048,0,376367048,1.6806752976e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,1,65,"Warmup",0.005112,0.20127,0.147734,144.603975,93.985288,118.456542,82.643713,1.204267,441.24921,376367048,0,376367048,1.6806752976e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,2,65,"Success",0.0048,0.208429,0.144545,142.166729,137.130242,120.620685,82.300605,1.150034,483.727427,376367048,0,376367048,1.6806752976e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,3,65,"Success",0.004458,0.214501,0.147412,143.39537,143.43508,125.306252,80.490129,1.138122,494.132445,376367048,0,376367048,1.6806752976e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,4,65,"Success",0.004955,0.196436,0.133907,143.483528,87.406279,87.312164,82.494542,1.149954,402.18295,376367048,0,376367048,1.6806752976e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,5,65,"Success",0.00376,0.196315,0.134937,143.794771,93.73628,110.103693,82.547766,1.24299,431.761459,376367048,0,376367048,1.6806752976e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,6,65,"Success",0.004359,0.228556,0.147647,145.660804,93.863035,107.209657,80.30976,1.155663,428.58026,376367048,0,376367048,1.6806752976e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,7,65,"Success",0.004471,0.202545,0.141406,143.478845,92.986575,111.019845,80.6947,1.166289,429.695767,376367048,0,376367048,1.6806752976e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,8,65,"Success",0.004586,0.195011,0.134308,143.419061,147.215463,139.999125,81.197824,1.15339,513.320173,376367048,0,376367048,1.6806752976e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,9,65,"Success",0.00445,0.210131,0.150725,143.437525,89.579928,101.759363,81.551483,1.16215,417.857481,376367048,0,376367048,1.6806752976e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,10,65,"Success",0.004184,0.205743,0.144687,143.631551,80.329651,114.39182,80.6556,1.177715,420.542017,376367048,0,376367048,1.6806752976e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,11,65,"Success",0.004297,0.236484,0.141906,144.562215,81.34177,80.180523,80.978406,1.14712,388.594129,376367048,0,376367048,1.6806752976e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",4,0,0,0,0,"Warmup",0.000455,1.310492,0.002524,0.00012,22.814104,0.001035,0.000708,0.007955,24.138264,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",4,0,0,1,0,"Warmup",0.001377,0.012526,0.005022,0.000421,0.001006,0.000369,0.000224,0.003051,0.025054,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",4,0,0,2,0,"Success",0.000737,0.004641,0.003478,0.0002,0.000194,0.000302,0.000138,0.002867,0.013472,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",4,0,0,3,0,"Success",0.000171,0.001239,0.000878,0.0001,5.6e-05,0.000117,4e-05,0.000817,0.00368,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",4,0,0,4,0,"Success",0.000166,0.001252,0.000824,8.6e-05,5.4e-05,9.2e-05,3.9e-05,0.000804,0.003574,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",4,0,0,5,0,"Success",0.000166,0.001238,0.000821,4.5e-05,5.5e-05,7.1e-05,3.8e-05,0.000822,0.003515,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",4,0,0,6,0,"Success",0.000218,0.001741,0.000856,5.1e-05,8.5e-05,7.9e-05,4.4e-05,0.00083,0.004175,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",4,0,0,7,0,"Success",0.000158,0.001169,0.000835,5.6e-05,5.2e-05,6.2e-05,3.9e-05,0.000815,0.003445,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",4,0,0,8,0,"Success",0.00017,0.001145,0.000788,5.6e-05,5.3e-05,6.3e-05,3.9e-05,0.000821,0.003391,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",4,0,0,9,0,"Success",0.000169,0.001131,0.000789,5.5e-05,5.4e-05,6.2e-05,3.8e-05,0.000801,0.003357,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",4,0,0,10,0,"Success",0.000169,0.001119,0.000791,5.4e-05,5.3e-05,6.3e-05,3.9e-05,0.000813,0.00336,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",4,0,0,11,0,"Success",0.000168,0.00112,0.000782,5.4e-05,5.3e-05,6.2e-05,4.6e-05,0.000794,0.003342,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",8,0,0,0,1,"Warmup",0.000214,0.001997,0.001052,0.000128,16.429036,0.001075,0.000679,0.008085,16.443099,64,0,64,5.6321095379e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",8,0,0,1,1,"Warmup",0.00147,0.012646,0.004164,0.000663,0.001008,0.000325,0.00033,0.003087,0.024769,64,0,64,5.6321095379e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",8,0,0,2,1,"Success",0.000605,0.004467,0.003131,0.000199,0.000204,0.000431,0.000136,0.002856,0.012971,64,0,64,5.6321095379e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",8,0,0,3,1,"Success",0.000584,0.004088,0.002937,0.000197,0.000196,0.000267,0.000132,0.002856,0.012191,64,0,64,5.6321095379e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",8,0,0,4,1,"Success",0.000587,0.004053,0.002955,0.000229,0.000205,0.000254,0.000138,0.002865,0.012198,64,0,64,5.6321095379e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",8,0,0,5,1,"Success",0.000802,0.004752,0.002927,0.000226,0.000316,0.000265,0.000127,0.002957,0.013308,64,0,64,5.6321095379e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",8,0,0,6,1,"Success",0.000156,0.001145,0.000819,4.6e-05,5.8e-05,6e-05,2.8e-05,0.000828,0.003405,64,0,64,5.6321095379e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",8,0,0,7,1,"Success",0.000165,0.001119,0.000841,4.2e-05,5.8e-05,6e-05,2.6e-05,0.000818,0.003393,64,0,64,5.6321095379e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",8,0,0,8,1,"Success",0.000165,0.001129,0.000827,5.3e-05,5.5e-05,6.1e-05,2.7e-05,0.000843,0.00342,64,0,64,5.6321095379e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",8,0,0,9,1,"Success",0.000166,0.001126,0.000798,5.1e-05,5.6e-05,5.9e-05,2.6e-05,0.000811,0.003351,64,0,64,5.6321095379e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",8,0,0,10,1,"Success",0.000166,0.001123,0.000824,5.3e-05,5.7e-05,6e-05,2.7e-05,0.000817,0.003383,64,0,64,5.6321095379e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",8,0,0,11,1,"Success",0.000165,0.001129,0.000812,5.2e-05,5.5e-05,5.9e-05,2.7e-05,0.000821,0.00338,64,0,64,5.6321095379e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",16,0,0,0,2,"Warmup",0.000227,0.026896,0.000876,0.000131,29.74556,0.000951,0.000668,0.007528,29.783687,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",16,0,0,1,2,"Warmup",0.001505,0.008018,0.002536,0.000486,0.000523,0.000335,0.00017,0.002792,0.01742,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",16,0,0,2,2,"Success",0.000629,0.002892,0.002115,0.000238,0.000242,0.000187,0.000151,0.002546,0.009964,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",16,0,0,3,2,"Success",0.000659,0.002606,0.001971,0.000271,0.000195,0.00019,0.000154,0.002576,0.009577,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"powerof2",16,0,0,4,2,"Success",0.000661,0.002617,0.001992,0.000265,0.000192,0.000183,9.6e-05,0.002516,0.009447,128,0,128,0,0
