; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363354112,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586147422,"CurrentTimeLocal","Mon Apr  6 06:30:22 2020","Hostname","csk012.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.1e-05
; "Time_ContextDestroy [ms]", 3.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",2,"radix357",25,125,0,4,50,"Success",0.000194,96.301401,95.868328,0.00416,0.067174,0.059258,0.004338,0.157535,192.463261,25200,0,25000,1.3026310017e-16,0
"Fftw","Inplace","Real","double",2,"radix357",25,125,0,5,50,"Success",0.000246,98.271264,96.063287,0.004056,0.065366,0.056745,0.004465,0.16517,194.631185,25200,0,25000,1.2078550547e-16,0
"Fftw","Inplace","Real","double",2,"radix357",25,125,0,6,50,"Success",0.000232,98.385299,97.698719,0.004372,0.072204,0.055897,0.003821,0.164939,196.385955,25200,0,25000,1.2078550547e-16,0
"Fftw","Inplace","Real","double",2,"radix357",25,125,0,7,50,"Success",0.000204,98.272789,95.840287,0.004091,0.068321,0.059726,0.003918,0.138596,194.388789,25200,0,25000,1.3026310017e-16,0
"Fftw","Inplace","Real","double",2,"radix357",25,125,0,8,50,"Success",0.000211,98.6788,96.179265,0.004507,0.064747,0.056191,0.004791,0.189489,195.178615,25200,0,25000,1.2012325872e-16,0
"Fftw","Inplace","Real","double",2,"radix357",25,125,0,9,50,"Success",0.000209,98.655245,96.157941,0.003785,0.090924,0.056127,0.004215,0.16634,195.135523,25200,0,25000,1.1890336202e-16,0
"Fftw","Inplace","Real","double",2,"radix357",25,125,0,10,50,"Success",0.000274,98.101163,95.689854,0.004381,0.070426,0.059911,0.004551,0.168563,194.099738,25200,0,25000,1.1995681788e-16,0
"Fftw","Inplace","Real","double",2,"radix357",25,125,0,11,50,"Success",0.000281,100.088093,97.463106,0.003937,0.066803,0.054822,0.004562,0.171985,197.854843,25200,0,25000,1.1955601209e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,81,0,0,35,"Warmup",0.000268,96.877777,93.317906,0.006438,0.137709,0.065999,0.008281,0.229677,190.644859,53136,0,52488,1.1471273735e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,81,0,1,35,"Warmup",0.000215,96.584154,93.886667,0.005568,0.087275,0.105773,0.008602,0.256306,190.93522,53136,0,52488,1.256427325e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,81,0,2,35,"Success",0.000203,96.532681,94.222016,0.005911,0.122681,0.098661,0.008413,0.233092,191.224334,53136,0,52488,1.1471273735e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,81,0,3,35,"Success",0.000234,98.584624,93.892693,0.005791,0.090723,0.101285,0.00849,0.309462,192.994111,53136,0,52488,1.1950537774e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,81,0,4,35,"Success",0.000219,96.64161,96.49759,0.005906,0.121625,0.103163,0.009119,0.258247,193.638265,53136,0,52488,1.2271322025e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,81,0,5,35,"Success",0.000312,96.634724,94.128741,0.005798,0.116971,0.099637,0.008638,0.236526,191.23246,53136,0,52488,1.1471273735e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,81,0,6,35,"Success",0.000218,98.037342,93.645628,0.005849,0.09352,0.105564,0.00837,0.339093,192.236437,53136,0,52488,1.1950537774e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,81,0,7,35,"Success",0.000231,97.258453,94.291329,0.00576,0.122263,0.121019,0.00923,0.245459,192.05455,53136,0,52488,1.2271322025e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,81,0,8,35,"Success",0.000206,100.502038,94.396945,0.005703,0.122364,0.068881,0.007602,0.27169,195.376963,53136,0,52488,1.1950537774e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,81,0,9,35,"Success",0.000249,96.618223,93.869442,0.005428,0.130757,0.073022,0.007865,0.256358,190.962391,53136,0,52488,1.2271322025e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,81,0,10,35,"Success",0.000262,99.054693,94.174816,0.005946,0.141232,0.100496,0.009023,0.234994,193.722135,53136,0,52488,1.1471273735e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,81,0,11,35,"Success",0.000246,97.286272,94.138266,0.00599,0.123434,0.105917,0.008637,0.267532,191.936909,53136,0,52488,1.2271322025e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,125,0,0,51,"Warmup",0.045486,78.558269,77.169065,0.025125,0.150423,0.092567,0.018854,0.50021,156.560815,126000,0,125000,1.139641881e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,125,0,1,51,"Warmup",0.000361,78.705669,75.640221,0.021147,0.129898,0.080741,0.019766,0.536317,155.135014,126000,0,125000,1.1737427127e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,125,0,2,51,"Success",0.00032,76.878771,78.660681,0.021737,0.135891,0.09388,0.02234,0.518943,156.333466,126000,0,125000,1.2120788378e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,125,0,3,51,"Success",0.000249,77.58367,78.515981,0.023318,0.120309,0.095869,0.020595,0.513811,156.874316,126000,0,125000,1.150793589e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,125,0,4,51,"Success",0.000381,77.00197,75.918412,0.023439,0.14011,0.103755,0.040785,0.46766,153.697484,126000,0,125000,1.2000634727e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,125,0,5,51,"Success",0.00026,77.900757,75.910725,0.023552,0.134172,0.088231,0.020697,0.538547,154.618648,126000,0,125000,1.1387130158e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,125,0,6,51,"Success",0.000255,77.632735,75.978479,0.024075,0.143813,0.095058,0.0209,0.511887,154.407949,126000,0,125000,1.1771695493e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,125,0,7,51,"Success",0.000255,77.53299,75.815593,0.022374,0.159468,0.094095,0.020307,0.493912,154.139678,126000,0,125000,1.2061777736e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,125,0,8,51,"Success",0.000333,77.513118,76.093689,0.023541,0.126922,0.099498,0.021861,0.519662,154.399565,126000,0,125000,1.2085590467e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,125,0,9,51,"Success",0.000282,77.741456,76.59393,0.022468,0.136446,0.085766,0.019869,0.507413,155.108282,126000,0,125000,1.2064375132e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,125,0,10,51,"Success",0.00039,79.50088,76.229213,0.021297,0.130917,0.081124,0.022128,0.513561,156.500336,126000,0,125000,1.1723765186e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,125,0,11,51,"Success",0.000246,77.222954,75.981094,0.021313,0.129046,0.096696,0.019815,0.517837,153.989726,126000,0,125000,1.1423732921e-16,0
"Fftw","Inplace","Real","double",2,"radix357",49,343,0,0,62,"Warmup",0.004899,89.953411,85.966184,0.019908,0.131408,0.075793,0.023173,0.564614,176.740054,134848,0,134456,1.376838237e-16,0
"Fftw","Inplace","Real","double",2,"radix357",49,343,0,1,62,"Warmup",0.000309,86.966648,86.5537,0.017639,0.135633,0.072144,0.022634,0.55591,174.3253,134848,0,134456,1.374115148e-16,0
"Fftw","Inplace","Real","double",2,"radix357",49,343,0,2,62,"Success",0.000244,87.717452,85.380558,0.017253,0.132629,0.07778,0.021843,0.53803,173.886316,134848,0,134456,1.3723476902e-16,0
"Fftw","Inplace","Real","double",2,"radix357",49,343,0,3,62,"Success",0.000241,88.432826,86.870329,0.016831,0.138605,0.068898,0.023772,0.522291,176.076339,134848,0,134456,1.374115148e-16,0
"Fftw","Inplace","Real","double",2,"radix357",49,343,0,4,62,"Success",0.000292,89.809113,85.357086,0.014188,0.126619,0.071261,0.021622,0.548986,175.95057,134848,0,134456,1.3723476902e-16,0
"Fftw","Inplace","Real","double",2,"radix357",49,343,0,5,62,"Success",0.000293,88.609715,93.087941,0.058141,0.166634,0.069069,0.021977,0.507434,182.521744,134848,0,134456,1.3723476902e-16,0
"Fftw","Inplace","Real","double",2,"radix357",49,343,0,6,62,"Success",0.000276,88.937282,86.227671,0.017624,0.13875,0.071401,0.023873,0.544177,175.96155,134848,0,134456,1.3723476902e-16,0
"Fftw","Inplace","Real","double",2,"radix357",49,343,0,7,62,"Success",0.000237,87.602252,86.2549,0.017203,0.131489,0.07343,0.022196,0.531575,174.634337,134848,0,134456,1.376838237e-16,0
"Fftw","Inplace","Real","double",2,"radix357",49,343,0,8,62,"Success",0.000297,88.712567,87.071719,0.017383,0.126911,0.072551,0.023509,0.523668,176.549159,134848,0,134456,1.374115148e-16,0
"Fftw","Inplace","Real","double",2,"radix357",49,343,0,9,62,"Success",0.000228,87.663523,86.498216,0.018443,0.132909,0.077224,0.022855,0.547009,174.961068,134848,0,134456,1.3723476902e-16,0
"Fftw","Inplace","Real","double",2,"radix357",49,343,0,10,62,"Success",0.000282,87.590001,153.83381,0.021853,0.142752,0.070535,0.022582,0.551303,242.233704,134848,0,134456,1.3723476902e-16,0
"Fftw","Inplace","Real","double",2,"radix357",49,343,0,11,62,"Success",0.000247,89.088662,86.701279,0.018178,0.126976,0.070182,0.022744,0.512516,176.541571,134848,0,134456,1.3723476902e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,243,0,0,36,"Warmup",0.000248,182.803066,176.91611,0.025079,0.132478,0.065755,0.024944,0.444055,360.412354,158112,0,157464,1.4864789626e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,243,0,1,36,"Warmup",0.000323,179.465002,179.724718,0.027887,0.129785,0.072483,0.02484,0.448225,359.895683,158112,0,157464,1.4795474069e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,243,0,2,36,"Success",0.000193,179.71145,176.871313,0.025539,0.123036,0.074185,0.024444,0.485778,357.316755,158112,0,157464,1.4869501841e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,243,0,3,36,"Success",0.000336,179.135414,180.692893,0.025948,0.1266,0.078751,0.024204,0.423402,360.508102,158112,0,157464,1.4864789626e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,243,0,4,36,"Success",0.000246,187.570388,178.480649,0.073462,0.124751,0.075373,0.024081,0.426794,366.776614,158112,0,157464,1.4864789626e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,243,0,5,36,"Success",0.00025,180.58158,178.528932,0.025645,0.129749,0.072121,0.043478,0.439137,359.821689,158112,0,157464,1.4871945535e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,243,0,6,36,"Success",0.000332,178.183883,174.676118,0.025967,0.125111,0.072851,0.02446,0.445554,353.554792,158112,0,157464,1.4864789626e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,243,0,7,36,"Success",0.000265,180.513394,177.985592,0.025955,0.12525,0.071765,0.02457,0.464325,359.2118,158112,0,157464,1.4871945535e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,243,0,8,36,"Success",0.000237,178.569944,180.035869,0.025954,0.133845,0.077552,0.025065,0.395289,359.264425,158112,0,157464,1.4864789626e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,243,0,9,36,"Success",0.000335,184.529475,176.237572,0.025569,0.145671,0.0747,0.024273,0.397142,361.435904,158112,0,157464,1.4689579172e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,243,0,10,36,"Success",0.000261,180.280575,177.138951,0.026659,0.088219,0.07004,0.024154,0.508986,358.138651,158112,0,157464,1.4871945535e-16,0
"Fftw","Inplace","Real","double",2,"radix357",81,243,0,11,36,"Success",0.000275,181.994922,175.757014,0.025246,0.129063,0.071714,0.0244,0.403886,358.407224,158112,0,157464,1.4864789626e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,243,0,0,37,"Warmup",0.000275,117.277333,117.213846,0.05559,0.210025,0.099214,0.074114,0.702284,235.633874,474336,0,472392,1.830547525e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,243,0,1,37,"Warmup",0.00033,117.259618,116.213682,0.050398,0.190947,0.095617,0.073206,0.68872,234.573368,474336,0,472392,1.830547525e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,243,0,2,37,"Success",0.00026,125.247497,116.349282,0.050879,0.197084,0.091376,0.073395,0.668623,242.679252,474336,0,472392,1.830547525e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,243,0,3,37,"Success",0.000314,119.128793,114.553049,0.048767,0.214366,0.094178,0.071672,0.681046,234.792923,474336,0,472392,1.830547525e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,243,0,4,37,"Success",0.000254,115.935873,113.493128,0.075891,0.195975,0.096927,0.073552,0.689486,230.562271,474336,0,472392,1.830547525e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,243,0,5,37,"Success",0.000291,118.189557,124.202102,0.173764,0.331181,0.097917,0.074249,0.662172,243.732025,474336,0,472392,1.830547525e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,243,0,6,37,"Success",0.00027,119.420991,116.322947,0.051172,0.192568,0.107911,0.074763,0.64011,236.811965,474336,0,472392,1.830547525e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,243,0,7,37,"Success",0.000334,116.530232,114.750959,0.050388,0.183338,0.09227,0.09176,0.621673,232.32195,474336,0,472392,1.830547525e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,243,0,8,37,"Success",0.000231,117.696988,119.011133,0.049751,0.189568,0.095965,0.073526,0.644505,237.762724,474336,0,472392,1.830547525e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,243,0,9,37,"Success",0.000269,115.676649,113.897122,0.048853,0.189699,0.091148,0.071876,0.644181,230.620624,474336,0,472392,1.830547525e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,243,0,10,37,"Success",0.0003,117.602628,117.342784,0.049796,0.222079,0.104669,0.07227,0.634324,236.029833,474336,0,472392,1.830547525e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,243,0,11,37,"Success",0.00039,117.955955,113.548567,0.051652,0.193331,0.098867,0.071994,0.66882,232.590634,474336,0,472392,1.830547525e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,625,0,0,52,"Warmup",0.642378,268.653373,263.456259,0.123253,0.238605,0.0976,0.102918,0.840843,534.156482,626000,0,625000,1.2829303854e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,625,0,1,52,"Warmup",0.000335,266.170167,263.761959,0.106175,0.201073,0.108828,0.096767,0.836847,531.282897,626000,0,625000,1.2716668239e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,625,0,2,52,"Success",0.000278,261.237403,263.804914,0.109805,0.185527,0.100644,0.097078,0.839241,526.375911,626000,0,625000,1.2812699295e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,625,0,3,52,"Success",0.000371,264.893035,263.191667,0.108401,0.18855,0.105832,0.094727,0.824406,529.407904,626000,0,625000,1.2820205738e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,625,0,4,52,"Success",0.000303,265.241655,262.752109,0.111099,0.181824,0.179718,0.095933,0.818995,529.384759,626000,0,625000,1.2878066973e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,625,0,5,52,"Success",0.000308,268.523854,275.692026,2.814699,0.417018,0.160335,0.116485,0.803781,548.52942,626000,0,625000,1.2703956445e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,625,0,6,52,"Success",0.000265,265.431992,262.796964,0.106245,0.17085,0.104943,0.100093,0.813743,529.525738,626000,0,625000,1.2693188112e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,625,0,7,52,"Success",0.000388,269.428256,263.181599,0.132043,0.180817,0.100523,0.098992,0.820969,533.944081,626000,0,625000,1.2878066973e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,625,0,8,52,"Success",0.00029,274.813331,266.240597,0.129929,0.172749,0.098041,0.097135,0.786386,542.339191,626000,0,625000,1.2714502805e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,625,0,9,52,"Success",0.000283,267.780543,263.984161,0.106725,0.177837,0.111613,0.118866,0.796042,533.07686,626000,0,625000,1.2678086975e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,625,0,10,52,"Success",0.000266,266.221353,264.142966,0.130365,0.179308,0.106556,0.097787,0.798111,531.677632,626000,0,625000,1.2861271194e-16,0
"Fftw","Inplace","Real","double",2,"radix357",125,625,0,11,52,"Success",0.000373,266.688153,263.257836,0.106371,0.188728,0.105826,0.096411,0.793307,531.237815,626000,0,625000,1.2672712539e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,343,0,0,63,"Warmup",0.002411,88.473066,84.349284,0.1907,0.305986,0.134613,0.189541,0.762014,174.408393,943936,0,941192,1.4841224523e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,343,0,1,63,"Warmup",0.000358,83.15586,83.563119,0.186872,0.262931,0.13091,0.167806,0.724644,168.193274,943936,0,941192,1.4841224523e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,343,0,2,63,"Success",0.000299,83.680754,83.528544,0.190259,0.246912,0.122991,0.155933,0.800028,168.72656,943936,0,941192,1.4841224523e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,343,0,3,63,"Success",0.000293,84.437212,92.286351,0.188259,0.311824,0.137293,0.152669,0.862734,178.379625,943936,0,941192,1.483657491e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,343,0,4,63,"Success",0.000295,89.36886,86.699983,0.181378,0.22317,0.169165,0.152693,0.768401,177.564685,943936,0,941192,1.4847287331e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,343,0,5,63,"Success",0.000303,86.787688,93.768657,0.183428,0.226611,0.14372,0.158797,0.860302,182.13032,943936,0,941192,1.483657491e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,343,0,6,63,"Success",0.000403,88.513443,85.015933,0.208043,0.224227,0.125126,0.15423,0.763462,175.005626,943936,0,941192,1.4841224523e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,343,0,7,63,"Success",0.000246,85.701864,85.993057,0.183719,0.227628,0.159808,0.152723,0.749309,173.16902,943936,0,941192,1.4841224523e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,343,0,8,63,"Success",0.00029,84.564833,85.615715,0.186593,0.253575,0.142851,0.15888,0.786036,171.709412,943936,0,941192,1.4841224523e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,343,0,9,63,"Success",0.00027,85.643191,86.118822,0.185154,0.240219,0.143989,0.155296,0.776822,173.264657,943936,0,941192,1.483657491e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,343,0,10,63,"Success",0.000229,85.680846,86.773911,0.183904,0.264284,0.14493,0.153425,0.742241,173.945233,943936,0,941192,1.4841224523e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,343,0,11,63,"Success",0.000325,84.647547,89.17779,0.183004,0.274347,0.149684,0.150013,0.746282,175.329656,943936,0,941192,1.4841224523e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,729,0,0,38,"Warmup",0.00024,226.416785,222.215186,0.218754,0.241418,0.133489,0.19591,0.753346,450.176368,1419120,0,1417176,1.7127871161e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,729,0,1,38,"Warmup",0.000278,225.365631,224.487014,0.219708,0.217672,0.116898,0.192939,0.826117,451.428811,1419120,0,1417176,1.7127871161e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,729,0,2,38,"Success",0.000314,223.063043,229.817988,0.218149,0.21545,0.111609,0.212122,0.7525,454.392267,1419120,0,1417176,1.7127871161e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,729,0,3,38,"Success",0.000297,226.889205,223.193642,0.222163,0.210063,0.118439,0.190556,0.745012,451.570632,1419120,0,1417176,1.7127871161e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,729,0,4,38,"Success",0.000446,222.521705,230.081518,0.553836,0.308777,0.109166,0.193363,0.753396,454.523126,1419120,0,1417176,1.7127871161e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,729,0,5,38,"Success",0.000321,222.421426,225.553936,0.215855,0.213006,0.170323,0.204616,0.701457,449.481636,1419120,0,1417176,1.7127871161e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,729,0,6,38,"Success",0.000321,222.392022,223.727069,0.24685,0.212433,0.112957,0.189943,0.834639,447.717196,1419120,0,1417176,1.7127871161e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,729,0,7,38,"Success",0.000266,221.979096,223.335642,0.220582,2.212871,0.113355,0.199245,0.761752,448.823381,1419120,0,1417176,1.7127871161e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,729,0,8,38,"Success",0.000403,222.812538,223.214635,0.216032,0.2156,0.139441,0.218448,0.7484,447.566198,1419120,0,1417176,1.7127871161e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,729,0,9,38,"Success",0.000263,224.626523,230.556408,0.215806,0.209636,0.116784,0.192741,0.771746,456.690614,1419120,0,1417176,1.7127871161e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,729,0,10,38,"Success",0.000315,223.999706,228.07484,0.21662,0.215409,0.118933,0.190168,0.750766,453.56753,1419120,0,1417176,1.7127871161e-16,0
"Fftw","Inplace","Real","double",2,"radix357",243,729,0,11,38,"Success",0.000278,221.807145,222.029251,0.222918,0.208149,0.137336,0.193462,0.726354,445.325732,1419120,0,1417176,1.7127871161e-16,0
"Fftw","Inplace","Real","double",2,"radix357",625,625,0,0,53,"Warmup",0.002446,325.044117,323.822446,0.638092,0.49141,0.441756,0.533019,1.035487,652.009558,3130000,0,3125000,1.3522623866e-16,0
"Fftw","Inplace","Real","double",2,"radix357",625,625,0,1,53,"Warmup",0.000527,325.755746,322.527901,0.640737,0.610504,0.29716,0.493432,1.171399,651.498164,3130000,0,3125000,1.3660310023e-16,0
"Fftw","Inplace","Real","double",2,"radix357",625,625,0,2,53,"Success",0.000314,324.771709,324.408007,0.908249,0.624157,0.372888,0.576827,1.291644,652.954624,3130000,0,3125000,1.3640572251e-16,0
"Fftw","Inplace","Real","double",2,"radix357",625,625,0,3,53,"Success",0.000376,320.397939,319.744596,0.642763,0.426517,0.310141,0.562959,1.009605,643.095707,3130000,0,3125000,1.3503194077e-16,0
"Fftw","Inplace","Real","double",2,"radix357",625,625,0,4,53,"Success",0.000411,323.065511,319.378915,0.648458,0.449313,0.337081,0.533978,1.003966,645.418354,3130000,0,3125000,1.3637604252e-16,0
"Fftw","Inplace","Real","double",2,"radix357",625,625,0,5,53,"Success",0.00032,321.688659,396.68206,0.663174,0.38785,0.324494,0.599835,1.354311,721.701681,3130000,0,3125000,1.3458941307e-16,0
"Fftw","Inplace","Real","double",2,"radix357",625,625,0,6,53,"Success",0.000446,320.796943,321.17559,0.617411,0.454924,0.318969,0.589101,1.12918,645.083319,3130000,0,3125000,1.3527691886e-16,0
"Fftw","Inplace","Real","double",2,"radix357",625,625,0,7,53,"Success",0.000328,322.954723,318.842221,0.642436,0.434524,0.322546,0.544464,1.006098,644.748637,3130000,0,3125000,1.3455046322e-16,0
"Fftw","Inplace","Real","double",2,"radix357",625,625,0,8,53,"Success",0.000316,320.109041,323.528329,0.634822,0.458611,0.32143,0.549034,1.00339,646.606008,3130000,0,3125000,1.3455120129e-16,0
"Fftw","Inplace","Real","double",2,"radix357",625,625,0,9,53,"Success",0.000377,320.268673,322.34906,0.647925,0.438759,0.259196,0.511134,1.234032,645.709953,3130000,0,3125000,1.3630399816e-16,0
"Fftw","Inplace","Real","double",2,"radix357",625,625,0,10,53,"Success",0.000361,323.318754,321.655228,0.629463,0.453924,0.313827,0.535185,1.020326,647.927921,3130000,0,3125000,1.3456318279e-16,0
"Fftw","Inplace","Real","double",2,"radix357",625,625,0,11,53,"Success",0.000339,320.438519,323.218233,0.644159,0.420573,0.321001,0.506959,1.019125,646.569661,3130000,0,3125000,1.3503194077e-16,0
"Fftw","Inplace","Real","double",2,"radix357",729,729,0,0,39,"Warmup",0.000387,326.047435,341.524533,0.841676,0.601832,0.267696,0.644697,1.309663,671.238513,4257360,0,4251528,1.7537408649e-16,0
"Fftw","Inplace","Real","double",2,"radix357",729,729,0,1,39,"Warmup",0.000292,330.699976,332.759923,0.839754,0.39132,0.281033,0.61122,1.045284,666.629586,4257360,0,4251528,1.712466057e-16,0
"Fftw","Inplace","Real","double",2,"radix357",729,729,0,2,39,"Success",0.000355,321.632172,333.586195,0.848637,0.414847,0.262642,0.604984,1.016845,658.36762,4257360,0,4251528,1.712466057e-16,0
"Fftw","Inplace","Real","double",2,"radix357",729,729,0,3,39,"Success",0.00042,324.87258,329.901023,0.837043,0.394189,0.256616,0.614964,0.983842,657.863567,4257360,0,4251528,1.712466057e-16,0
"Fftw","Inplace","Real","double",2,"radix357",729,729,0,4,39,"Success",0.000323,325.389719,349.594895,1.447119,0.613614,0.259969,0.659851,1.017928,678.98404,4257360,0,4251528,1.712466057e-16,0
"Fftw","Inplace","Real","double",2,"radix357",729,729,0,5,39,"Success",0.000375,315.978206,329.082137,0.732123,0.330335,0.28064,0.622422,1.109777,648.137051,4257360,0,4251528,1.712466057e-16,0
"Fftw","Inplace","Real","double",2,"radix357",729,729,0,6,39,"Success",0.000339,316.398544,329.69162,0.734952,0.331451,0.277915,0.618667,1.191112,649.245554,4257360,0,4251528,1.712466057e-16,0
"Fftw","Inplace","Real","double",2,"radix357",729,729,0,7,39,"Success",0.000307,317.19404,323.001836,0.708619,0.408146,0.290964,0.64782,0.975754,643.228194,4257360,0,4251528,1.712466057e-16,0
"Fftw","Inplace","Real","double",2,"radix357",729,729,0,8,39,"Success",0.000372,313.855498,325.262955,0.736061,0.409833,0.26051,0.647846,0.968723,642.142684,4257360,0,4251528,1.712466057e-16,0
"Fftw","Inplace","Real","double",2,"radix357",729,729,0,9,39,"Success",0.000362,316.691538,324.853116,0.742849,0.397269,0.28267,0.636215,0.9811,644.585846,4257360,0,4251528,1.712466057e-16,0
"Fftw","Inplace","Real","double",2,"radix357",729,729,0,10,39,"Success",0.000338,326.879382,324.824883,0.741353,0.399405,0.299659,0.630313,0.968851,654.7454,4257360,0,4251528,1.712466057e-16,0
"Fftw","Inplace","Real","double",2,"radix357",729,729,0,11,39,"Success",0.000374,322.316514,329.077831,0.749346,0.333886,0.25767,0.643322,1.004383,654.384317,4257360,0,4251528,1.712466057e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,2401,0,0,64,"Warmup",0.002236,289.172458,290.369861,1.419415,1.702179,0.458816,1.635928,1.198822,585.960555,6591088,0,6588344,1.7239056507e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,2401,0,1,64,"Warmup",0.000305,287.495723,293.245454,1.343241,1.996765,0.503213,1.547981,1.178964,587.314122,6591088,0,6588344,1.7239056507e-16,0
"Fftw","Inplace","Real","double",2,"radix357",343,2401,0,2,64,"Success",0.000488,292.370279,288.24281,1.635604,2.062657,0.471018,1.249575,1.170263,587.203264,6591088,0,6588344,1.7239056507e-16,0
