; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363345920,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1603178552,"CurrentTimeLocal","Tue Oct 20 09:22:32 2020","Hostname","csk026.cluster","gearshifft","0.3.0"
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,10,39,"Success",0.004025,217.438926,213.466148,0.023081,0.183578,0.120284,0.002246,0.473661,431.712399,125004,0,62500,7.9948407977e-08,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,11,39,"Success",0.004378,215.959945,214.153261,0.007042,0.199166,0.120867,0.002332,0.41372,430.86111,125004,0,62500,8.1602548847e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,0,47,"Warmup",0.004323,42.588933,43.216645,0.013247,0.261808,0.222837,0.017345,0.835785,87.161396,134460,0,67228,6.4930605064e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,1,47,"Warmup",0.004267,50.708791,43.330229,0.033077,0.290366,0.234754,0.01704,0.903311,95.522321,134460,0,67228,6.4930605064e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,2,47,"Success",0.006198,42.326001,45.067888,0.014368,0.264747,0.232976,0.016212,0.911831,88.840703,134460,0,67228,6.4930605064e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,3,47,"Success",0.004232,42.4888,43.293067,0.013677,0.275449,0.237212,0.006755,0.907028,87.226727,134460,0,67228,6.4930605064e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,4,47,"Success",0.004198,42.409806,43.216982,0.016155,0.273211,0.221263,0.017369,0.930994,87.090442,134460,0,67228,6.4930605064e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,5,47,"Success",0.004205,42.602418,43.02025,0.014148,0.272593,0.231668,0.016368,0.921453,87.083546,134460,0,67228,6.4930605064e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,6,47,"Success",0.004283,42.541509,43.024113,0.012959,0.301409,0.227875,0.007016,0.928851,87.048505,134460,0,67228,6.4930605064e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,7,47,"Success",0.004127,42.440092,43.057389,0.012172,0.277247,0.241959,0.016912,0.942639,86.993007,134460,0,67228,6.4930605064e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,8,47,"Success",0.004214,42.440882,43.187673,0.016019,0.282246,0.240277,0.017141,0.888582,87.077465,134460,0,67228,6.4930605064e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,9,47,"Success",0.004251,42.675318,43.170328,0.012957,0.262237,0.236248,0.006022,0.91954,87.287339,134460,0,67228,6.4930605064e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,10,47,"Success",0.004165,42.542408,43.272367,0.015361,0.265098,0.241685,0.006089,0.930407,87.278068,134460,0,67228,6.4930605064e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,11,47,"Success",0.004247,42.626275,43.287987,0.014611,0.28377,0.232959,0.005636,0.874389,87.330307,134460,0,67228,6.4930605064e-08,0
"Fftw","Outplace","Real","float",1,"radix357",19683,0,0,0,29,"Warmup",0.003896,149.124138,157.819805,0.020674,0.209905,0.211918,0.018863,0.718919,308.128641,157468,0,78732,7.449379082e-08,0
"Fftw","Outplace","Real","float",1,"radix357",19683,0,0,1,29,"Warmup",0.004274,146.802854,158.359593,0.020344,0.211983,0.214468,0.01662,0.722015,306.352555,157468,0,78732,7.449379082e-08,0
"Fftw","Outplace","Real","float",1,"radix357",19683,0,0,2,29,"Success",0.003919,147.132547,158.698942,0.020233,0.212323,0.190371,0.019092,0.733338,307.011195,157468,0,78732,7.449379082e-08,0
"Fftw","Outplace","Real","float",1,"radix357",19683,0,0,3,29,"Success",0.003869,148.973544,159.023636,0.020441,0.147087,0.192604,0.019092,0.742457,309.123137,157468,0,78732,7.449379082e-08,0
"Fftw","Outplace","Real","float",1,"radix357",19683,0,0,4,29,"Success",0.00418,146.339115,159.656409,0.021339,0.143792,0.201272,0.019073,0.750618,307.136221,157468,0,78732,7.449379082e-08,0
"Fftw","Outplace","Real","float",1,"radix357",19683,0,0,5,29,"Success",0.003851,148.342898,159.358237,0.019442,0.160831,0.197417,0.017886,0.744893,308.84587,157468,0,78732,7.449379082e-08,0
"Fftw","Outplace","Real","float",1,"radix357",19683,0,0,6,29,"Success",0.003862,147.403345,159.896898,0.020036,0.211499,0.203695,0.017272,0.74913,308.506245,157468,0,78732,7.449379082e-08,0
"Fftw","Outplace","Real","float",1,"radix357",19683,0,0,7,29,"Success",0.003955,149.10272,158.345808,0.021507,0.174688,0.193909,0.018475,0.741714,308.603224,157468,0,78732,6.9392033323e-08,0
"Fftw","Outplace","Real","float",1,"radix357",19683,0,0,8,29,"Success",0.004116,147.025015,158.204693,0.020855,0.206581,0.197891,0.018406,0.721709,306.399704,157468,0,78732,7.449379082e-08,0
"Fftw","Outplace","Real","float",1,"radix357",19683,0,0,9,29,"Success",0.004009,148.499371,160.737458,0.020689,0.147068,0.208445,0.016191,0.677137,310.310877,157468,0,78732,7.449379082e-08,0
"Fftw","Outplace","Real","float",1,"radix357",19683,0,0,10,29,"Success",0.003859,147.247292,157.647323,0.020205,0.212679,0.191077,0.020077,0.747918,306.090893,157468,0,78732,7.449379082e-08,0
"Fftw","Outplace","Real","float",1,"radix357",19683,0,0,11,29,"Success",0.004133,147.570672,159.223222,0.020945,0.145621,0.184179,0.018685,0.768306,307.936199,157468,0,78732,7.449379082e-08,0
"Fftw","Outplace","Real","float",1,"radix357",59049,0,0,0,30,"Warmup",0.004245,185.590428,205.802783,0.056971,0.306424,0.370742,0.059517,0.749082,392.940653,472396,0,236196,8.3671928936e-08,0
"Fftw","Outplace","Real","float",1,"radix357",59049,0,0,1,30,"Warmup",0.004188,185.891621,205.551717,0.053346,0.31196,0.367134,0.033921,0.76135,392.975791,472396,0,236196,8.3559280117e-08,0
"Fftw","Outplace","Real","float",1,"radix357",59049,0,0,2,30,"Success",0.003986,290.915103,206.038422,0.058873,0.377439,0.373842,0.049718,0.763434,498.581429,472396,0,236196,8.3671928936e-08,0
"Fftw","Outplace","Real","float",1,"radix357",59049,0,0,3,30,"Success",0.004024,185.514998,205.81727,0.048266,0.301829,0.382035,0.033062,0.759417,392.861507,472396,0,236196,8.3671928936e-08,0
"Fftw","Outplace","Real","float",1,"radix357",59049,0,0,4,30,"Success",0.004255,186.732486,223.656135,0.030247,0.301327,0.346375,0.038342,0.764079,411.873719,472396,0,236196,8.3671928936e-08,0
"Fftw","Outplace","Real","float",1,"radix357",59049,0,0,5,30,"Success",0.003941,187.879941,208.163465,0.053355,0.301772,0.354545,0.040152,0.801078,397.598696,472396,0,236196,8.3671928936e-08,0
"Fftw","Outplace","Real","float",1,"radix357",59049,0,0,6,30,"Success",0.004289,186.588568,209.21187,0.055497,0.319492,0.336732,0.038003,0.815273,397.370249,472396,0,236196,8.3671928936e-08,0
"Fftw","Outplace","Real","float",1,"radix357",59049,0,0,7,30,"Success",0.004009,186.694713,210.405762,0.054526,0.289617,0.387968,0.036794,0.773014,398.646901,472396,0,236196,8.2893500196e-08,0
"Fftw","Outplace","Real","float",1,"radix357",59049,0,0,8,30,"Success",0.003986,185.964115,206.88241,0.048714,0.299961,0.394644,0.036827,0.813745,394.444902,472396,0,236196,8.3671928936e-08,0
"Fftw","Outplace","Real","float",1,"radix357",59049,0,0,9,30,"Success",0.004253,187.122379,206.833377,0.071116,0.294421,0.350607,0.022222,0.800397,395.499239,472396,0,236196,8.3671928936e-08,0
"Fftw","Outplace","Real","float",1,"radix357",59049,0,0,10,30,"Success",0.003945,188.545484,207.382954,0.048884,0.37418,0.353893,0.037691,0.791925,397.539428,472396,0,236196,8.3671928936e-08,0
"Fftw","Outplace","Real","float",1,"radix357",59049,0,0,11,30,"Success",0.004301,186.372919,207.183477,0.049313,0.297988,0.351567,0.0382,0.799138,395.097358,472396,0,236196,8.3386397084e-08,0
"Fftw","Outplace","Real","float",1,"radix357",78125,0,0,0,40,"Warmup",0.00461,285.167354,358.00187,0.073205,0.248197,0.299635,0.046912,0.856352,644.698632,625004,0,312500,7.1753967849e-08,0
"Fftw","Outplace","Real","float",1,"radix357",78125,0,0,1,40,"Warmup",0.004086,284.960536,299.868603,0.041329,0.308723,0.287162,0.04962,0.857657,586.378188,625004,0,312500,7.2417578159e-08,0
"Fftw","Outplace","Real","float",1,"radix357",78125,0,0,2,40,"Success",0.004439,286.645755,408.76852,0.076016,0.302976,0.287727,0.091612,0.865452,697.043126,625004,0,312500,7.5160314047e-08,0
"Fftw","Outplace","Real","float",1,"radix357",78125,0,0,3,40,"Success",0.004282,312.233907,301.430859,0.044486,0.248657,0.28679,0.043145,0.853733,615.146317,625004,0,312500,7.3092006285e-08,0
"Fftw","Outplace","Real","float",1,"radix357",78125,0,0,4,40,"Success",0.004009,285.727334,308.371524,0.052784,0.268762,0.272991,0.059139,0.844733,595.601721,625004,0,312500,7.4240457626e-08,0
"Fftw","Outplace","Real","float",1,"radix357",78125,0,0,5,40,"Success",0.004268,347.345165,304.976217,0.057092,0.242788,0.294131,0.046298,0.833971,653.800398,625004,0,312500,7.5160314047e-08,0
"Fftw","Outplace","Real","float",1,"radix357",78125,0,0,6,40,"Success",0.004096,284.542429,299.742061,0.071421,0.248623,0.282714,0.026591,0.849606,585.767999,625004,0,312500,7.2142044722e-08,0
"Fftw","Outplace","Real","float",1,"radix357",78125,0,0,7,40,"Success",0.00442,284.61248,300.134799,0.066044,0.245481,0.282486,0.063398,0.828922,586.238495,625004,0,312500,7.3997463385e-08,0
"Fftw","Outplace","Real","float",1,"radix357",78125,0,0,8,40,"Success",0.004401,287.687855,362.395173,0.049723,0.257244,0.28118,0.063877,0.829142,651.569093,625004,0,312500,7.3546129979e-08,0
"Fftw","Outplace","Real","float",1,"radix357",78125,0,0,9,40,"Success",0.004017,284.291409,296.662521,0.051643,0.261628,0.272418,0.054253,0.792391,582.390811,625004,0,312500,7.4432703931e-08,0
"Fftw","Outplace","Real","float",1,"radix357",78125,0,0,10,40,"Success",0.00441,285.077177,303.28927,0.066329,0.261062,0.285771,0.051441,0.840445,589.876354,625004,0,312500,7.2306316601e-08,0
"Fftw","Outplace","Real","float",1,"radix357",78125,0,0,11,40,"Success",0.004011,282.913743,302.389926,0.048655,0.240586,0.298208,0.052472,0.824697,586.772789,625004,0,312500,7.1478688413e-08,0
"Fftw","Outplace","Real","float",1,"radix357",117649,0,0,0,48,"Warmup",0.004455,63.192951,77.436771,0.091314,0.835625,1.009814,0.083304,1.051177,143.705983,941196,0,470596,7.8482628326e-08,0
"Fftw","Outplace","Real","float",1,"radix357",117649,0,0,1,48,"Warmup",0.004148,63.259306,76.860693,0.10734,0.748237,1.019973,0.091838,1.035385,143.127502,941196,0,470596,7.8482628326e-08,0
"Fftw","Outplace","Real","float",1,"radix357",117649,0,0,2,48,"Success",0.004084,63.253065,75.417491,0.1065,0.847385,0.960793,0.088365,1.050226,141.728453,941196,0,470596,7.8482628326e-08,0
"Fftw","Outplace","Real","float",1,"radix357",117649,0,0,3,48,"Success",0.004062,63.446038,76.322606,0.117165,0.714338,0.968783,0.106827,1.04047,142.720828,941196,0,470596,7.8482628326e-08,0
"Fftw","Outplace","Real","float",1,"radix357",117649,0,0,4,48,"Success",0.00413,63.152112,76.028387,0.10221,0.76038,0.975099,0.079087,1.008637,142.110582,941196,0,470596,7.8482628326e-08,0
"Fftw","Outplace","Real","float",1,"radix357",117649,0,0,5,48,"Success",0.004098,63.488738,79.058917,0.109792,0.858488,0.848858,0.083845,1.025282,145.478536,941196,0,470596,7.8482628326e-08,0
"Fftw","Outplace","Real","float",1,"radix357",117649,0,0,6,48,"Success",0.004014,63.619611,76.778985,0.10826,0.760432,0.918406,0.079848,1.041777,143.311826,941196,0,470596,7.8482628326e-08,0
"Fftw","Outplace","Real","float",1,"radix357",117649,0,0,7,48,"Success",0.004276,63.794487,75.200602,0.086625,0.868465,0.931759,0.093176,1.012811,141.99281,941196,0,470596,7.8482628326e-08,0
"Fftw","Outplace","Real","float",1,"radix357",117649,0,0,8,48,"Success",0.00404,64.10298,75.815607,0.124911,0.88453,0.958523,0.089288,1.023784,143.004196,941196,0,470596,7.8482628326e-08,0
"Fftw","Outplace","Real","float",1,"radix357",117649,0,0,9,48,"Success",0.004053,63.145822,75.761733,0.10777,0.849863,1.006585,0.089541,1.049961,142.015814,941196,0,470596,7.8482628326e-08,0
"Fftw","Outplace","Real","float",1,"radix357",117649,0,0,10,48,"Success",0.004084,63.113939,75.494833,0.096781,0.835334,0.948965,0.107076,1.042794,141.644324,941196,0,470596,7.8482628326e-08,0
"Fftw","Outplace","Real","float",1,"radix357",117649,0,0,11,48,"Success",0.00418,63.209466,75.982503,0.09515,0.751869,0.925531,0.087436,1.002642,142.059285,941196,0,470596,7.8482628326e-08,0
"Fftw","Outplace","Real","float",1,"radix357",177147,0,0,0,31,"Warmup",0.004142,302.538814,358.84205,0.192149,0.740983,0.951036,0.136406,0.947156,664.353359,1417180,0,708588,8.3425066496e-08,0
"Fftw","Outplace","Real","float",1,"radix357",177147,0,0,1,31,"Warmup",0.00437,302.947131,351.677643,0.141702,0.865388,0.857948,0.139511,1.005865,657.64004,1417180,0,708588,7.7869289465e-08,0
"Fftw","Outplace","Real","float",1,"radix357",177147,0,0,2,31,"Success",0.00404,302.109608,362.96569,0.131477,0.817957,1.065349,0.125108,0.923832,668.143665,1417180,0,708588,7.7346275419e-08,0
"Fftw","Outplace","Real","float",1,"radix357",177147,0,0,3,31,"Success",0.00434,302.411478,352.53559,0.225305,0.761525,0.914023,0.134379,0.946286,657.93348,1417180,0,708588,7.7578496413e-08,0
"Fftw","Outplace","Real","float",1,"radix357",177147,0,0,4,31,"Success",0.004279,304.730247,458.240266,0.214899,0.766109,0.896192,0.141622,0.946562,765.940855,1417180,0,708588,7.7904019156e-08,0
"Fftw","Outplace","Real","float",1,"radix357",177147,0,0,5,31,"Success",0.004087,300.674408,355.049925,0.148999,0.80433,0.902163,0.117331,0.992865,658.694648,1417180,0,708588,7.7869289465e-08,0
"Fftw","Outplace","Real","float",1,"radix357",177147,0,0,6,31,"Success",0.004306,316.249424,377.267804,0.212438,0.772197,0.854492,0.167175,0.916617,696.444961,1417180,0,708588,7.8059157189e-08,0
"Fftw","Outplace","Real","float",1,"radix357",177147,0,0,7,31,"Success",0.004215,304.361902,353.938234,0.204566,0.785768,0.962729,0.129929,0.954371,661.342342,1417180,0,708588,7.9400459538e-08,0
"Fftw","Outplace","Real","float",1,"radix357",177147,0,0,8,31,"Success",0.003915,307.710425,357.159728,0.165868,0.765163,1.128815,0.137408,0.991947,668.063827,1417180,0,708588,7.7848304279e-08,0
"Fftw","Outplace","Real","float",1,"radix357",177147,0,0,9,31,"Success",0.00425,301.86574,352.170887,0.199148,0.765988,0.816809,0.135385,1.039837,656.998619,1417180,0,708588,7.9650909128e-08,0
"Fftw","Outplace","Real","float",1,"radix357",177147,0,0,10,31,"Success",0.004361,302.51689,352.785899,0.229225,0.716494,0.913015,0.117163,1.063306,658.346925,1417180,0,708588,8.0693982799e-08,0
"Fftw","Outplace","Real","float",1,"radix357",177147,0,0,11,31,"Success",0.004023,417.33224,356.795732,0.207374,0.778439,0.879714,0.083935,0.943736,777.025746,1417180,0,708588,7.782832189e-08,0
"Fftw","Outplace","Real","float",1,"radix357",390625,0,0,0,41,"Warmup",0.006833,520.231438,612.257812,0.386503,0.957072,1.023666,0.341707,1.202435,1136.408648,3125004,0,1562500,9.3024953267e-08,0
"Fftw","Outplace","Real","float",1,"radix357",390625,0,0,1,41,"Warmup",0.004461,523.065971,608.835202,0.40039,0.883386,1.021784,0.31066,1.189937,1135.712689,3125004,0,1562500,9.3931760403e-08,0
"Fftw","Outplace","Real","float",1,"radix357",390625,0,0,2,41,"Success",0.004527,535.717874,606.567387,0.432156,0.989988,1.065227,0.301643,1.171868,1146.251362,3125004,0,1562500,9.3702351636e-08,0
"Fftw","Outplace","Real","float",1,"radix357",390625,0,0,3,41,"Success",0.004502,522.727762,605.084725,0.411388,0.880279,1.006458,0.376969,1.22875,1131.721497,3125004,0,1562500,9.3975497495e-08,0
"Fftw","Outplace","Real","float",1,"radix357",390625,0,0,4,41,"Success",0.004413,525.347814,608.075118,0.397351,0.924566,1.027356,0.358168,1.237502,1137.373044,3125004,0,1562500,9.1681760624e-08,0
"Fftw","Outplace","Real","float",1,"radix357",390625,0,0,5,41,"Success",0.004465,522.653174,608.639318,0.383523,0.93052,1.007456,0.350683,1.218844,1135.188785,3125004,0,1562500,9.3620443445e-08,0
"Fftw","Outplace","Real","float",1,"radix357",390625,0,0,6,41,"Success",0.004474,527.026636,611.714144,0.386148,0.909953,1.042249,0.385064,1.211788,1142.681188,3125004,0,1562500,9.3467004132e-08,0
"Fftw","Outplace","Real","float",1,"radix357",390625,0,0,7,41,"Success",0.004376,525.054726,604.37102,0.412504,0.94746,1.031964,0.355589,1.234335,1133.412867,3125004,0,1562500,9.0113646942e-08,0
"Fftw","Outplace","Real","float",1,"radix357",390625,0,0,8,41,"Success",0.004567,523.109319,603.985715,0.412939,0.903134,1.007438,0.346285,1.216385,1130.986656,3125004,0,1562500,9.2348333657e-08,0
"Fftw","Outplace","Real","float",1,"radix357",390625,0,0,9,41,"Success",0.004293,525.444127,611.230696,0.384029,0.96305,1.03274,0.310198,1.105556,1140.475375,3125004,0,1562500,9.361097048e-08,0
"Fftw","Outplace","Real","float",1,"radix357",390625,0,0,10,41,"Success",0.004356,529.349173,608.569534,0.416022,0.953437,1.019131,0.350668,1.230858,1141.894073,3125004,0,1562500,9.2378713174e-08,0
"Fftw","Outplace","Real","float",1,"radix357",390625,0,0,11,41,"Success",0.00454,526.745519,615.014726,0.309017,0.976669,0.994718,0.346266,1.307103,1145.699239,3125004,0,1562500,9.3165819383e-08,0
"Fftw","Outplace","Real","float",1,"radix357",531441,0,0,0,32,"Warmup",0.004365,697.834905,811.63319,0.594539,2.064896,2.345465,0.473938,1.29982,1516.251948,4251532,0,2125764,8.5854349892e-08,0
"Fftw","Outplace","Real","float",1,"radix357",531441,0,0,1,32,"Warmup",0.004313,895.544247,822.979539,0.628467,2.099387,2.318554,0.444765,1.153512,1725.173844,4251532,0,2125764,8.9826980979e-08,0
"Fftw","Outplace","Real","float",1,"radix357",531441,0,0,2,32,"Success",0.004333,1013.975032,821.860181,0.604005,2.065115,2.290062,0.46452,1.212971,1842.477332,4251532,0,2125764,8.9346510274e-08,0
"Fftw","Outplace","Real","float",1,"radix357",531441,0,0,3,32,"Success",0.004428,699.47663,813.045737,0.617489,1.974199,2.322753,0.439911,1.081327,1518.963244,4251532,0,2125764,8.9826980979e-08,0
"Fftw","Outplace","Real","float",1,"radix357",531441,0,0,4,32,"Success",0.004333,787.461845,820.293428,0.592942,1.973297,2.377451,0.428085,1.193983,1614.326039,4251532,0,2125764,8.9826980979e-08,0
"Fftw","Outplace","Real","float",1,"radix357",531441,0,0,5,32,"Success",0.004347,701.456584,828.288732,0.438843,1.979667,2.242886,0.448694,1.078222,1535.938634,4251532,0,2125764,8.9826980979e-08,0
"Fftw","Outplace","Real","float",1,"radix357",531441,0,0,6,32,"Success",0.004318,702.452921,823.844738,0.620473,1.959328,2.323205,0.467803,1.140848,1532.814546,4251532,0,2125764,8.7815761636e-08,0
"Fftw","Outplace","Real","float",1,"radix357",531441,0,0,7,32,"Success",0.004372,700.91358,810.99025,0.577421,2.015419,2.352824,0.459045,1.093224,1518.407139,4251532,0,2125764,8.9826980979e-08,0
"Fftw","Outplace","Real","float",1,"radix357",531441,0,0,8,32,"Success",0.004429,707.38133,817.463679,0.624773,2.027526,2.416075,0.450784,1.164716,1531.53411,4251532,0,2125764,8.9826980979e-08,0
"Fftw","Outplace","Real","float",1,"radix357",531441,0,0,9,32,"Success",0.00442,701.871654,818.369692,0.60237,2.03165,2.313585,0.467153,1.183596,1526.845275,4251532,0,2125764,8.9826980979e-08,0
"Fftw","Outplace","Real","float",1,"radix357",531441,0,0,10,32,"Success",0.004301,701.506421,835.950759,0.595188,1.936695,2.302331,0.434442,1.108004,1543.838714,4251532,0,2125764,8.7355031422e-08,0
"Fftw","Outplace","Real","float",1,"radix357",531441,0,0,11,32,"Success",0.004241,707.446434,823.221622,0.626856,2.038094,2.459706,0.468575,1.103232,1537.369612,4251532,0,2125764,8.9291085219e-08,0
"Fftw","Outplace","Real","float",1,"radix357",823543,0,0,0,49,"Warmup",0.004445,219.42501,235.556906,0.645351,3.766519,3.478847,0.336503,1.047552,464.261683,6588348,0,3294172,8.6283025252e-08,0
"Fftw","Outplace","Real","float",1,"radix357",823543,0,0,1,49,"Warmup",0.004244,218.561648,237.207131,0.61656,3.73933,3.525474,0.330097,0.92577,464.910917,6588348,0,3294172,8.6283025252e-08,0
"Fftw","Outplace","Real","float",1,"radix357",823543,0,0,2,49,"Success",0.004185,218.57667,399.798409,0.573228,3.747941,3.4418,0.354248,1.035773,627.532941,6588348,0,3294172,8.6283025252e-08,0
"Fftw","Outplace","Real","float",1,"radix357",823543,0,0,3,49,"Success",0.004413,219.077377,233.993498,0.625111,3.705193,3.443424,0.305482,0.973796,462.128843,6588348,0,3294172,8.6283025252e-08,0
"Fftw","Outplace","Real","float",1,"radix357",823543,0,0,4,49,"Success",0.00447,221.682628,233.253207,0.60584,3.79562,3.429406,0.314449,1.076798,464.16314,6588348,0,3294172,8.6283025252e-08,0
"Fftw","Outplace","Real","float",1,"radix357",823543,0,0,5,49,"Success",0.004228,218.655063,236.350241,0.604036,3.733086,3.454889,0.324696,1.043291,464.170432,6588348,0,3294172,8.6283025252e-08,0
"Fftw","Outplace","Real","float",1,"radix357",823543,0,0,6,49,"Success",0.004444,221.085519,236.80405,0.623738,3.824746,3.459645,0.320488,0.997735,467.121036,6588348,0,3294172,8.6283025252e-08,0
"Fftw","Outplace","Real","float",1,"radix357",823543,0,0,7,49,"Success",0.004254,218.892109,234.734372,0.627035,3.722545,3.426229,0.320068,0.937895,462.665293,6588348,0,3294172,8.6283025252e-08,0
"Fftw","Outplace","Real","float",1,"radix357",823543,0,0,8,49,"Success",0.004205,225.826476,235.774513,0.577629,3.808926,3.475782,0.326088,1.08123,470.875857,6588348,0,3294172,8.6283025252e-08,0
"Fftw","Outplace","Real","float",1,"radix357",823543,0,0,9,49,"Success",0.004569,934.606031,464.703121,0.608446,3.730061,3.426775,0.364789,1.037382,1408.48203,6588348,0,3294172,8.6283025252e-08,0
"Fftw","Outplace","Real","float",1,"radix357",823543,0,0,10,49,"Success",0.004459,219.752323,234.887988,0.617789,3.787973,3.42346,0.310088,1.01453,463.799517,6588348,0,3294172,8.6283025252e-08,0
"Fftw","Outplace","Real","float",1,"radix357",823543,0,0,11,49,"Success",0.0045,218.688376,233.675107,0.62376,3.714102,3.432096,0.313991,1.011064,461.463688,6588348,0,3294172,8.6283025252e-08,0
"Fftw","Outplace","Real","float",1,"radix357",1594323,0,0,0,33,"Warmup",0.00438,4518.14141,3152.72639,3.870666,8.686633,8.537104,1.02223,1.547235,7694.537405,12754588,0,6377292,9.4370607738e-08,0
"Fftw","Outplace","Real","float",1,"radix357",1594323,0,0,1,33,"Warmup",0.004422,1984.622619,2252.378461,1.284149,6.991242,9.784213,1.293046,1.525587,4257.885179,12754588,0,6377292,9.3680687887e-08,0
"Fftw","Outplace","Real","float",1,"radix357",1594323,0,0,2,33,"Success",0.004391,1950.678339,2255.122349,1.299202,6.929772,10.392422,1.016512,1.528254,4226.972426,12754588,0,6377292,9.4042577875e-08,0
"Fftw","Outplace","Real","float",1,"radix357",1594323,0,0,3,33,"Success",0.004309,2016.791157,2284.352498,1.270209,6.81472,8.177016,1.104391,1.566348,4320.081974,12754588,0,6377292,9.4137736809e-08,0
"Fftw","Outplace","Real","float",1,"radix357",1594323,0,0,4,33,"Success",0.004463,1945.957939,2241.389235,1.26608,6.966978,7.407028,1.197501,1.520373,4205.71075,12754588,0,6377292,9.3680687887e-08,0
"Fftw","Outplace","Real","float",1,"radix357",1594323,0,0,5,33,"Success",0.004451,2015.64033,2307.945073,1.276011,6.859584,7.785272,1.110642,1.504172,4342.126743,12754588,0,6377292,9.4189224094e-08,0
"Fftw","Outplace","Real","float",1,"radix357",1594323,0,0,6,33,"Success",0.004477,2010.573762,2286.243208,1.280352,6.884703,7.596348,1.11928,1.52435,4315.227879,12754588,0,6377292,9.492656237e-08,0
"Fftw","Outplace","Real","float",1,"radix357",1594323,0,0,7,33,"Success",0.004368,2027.08199,2282.175887,1.260297,6.957884,8.133825,1.284681,1.547185,4328.447136,12754588,0,6377292,9.503230806e-08,0
"Fftw","Outplace","Real","float",1,"radix357",1594323,0,0,8,33,"Success",0.004322,1948.222146,2313.022098,1.299418,6.840535,8.276475,1.232862,1.561977,4280.46091,12754588,0,6377292,9.4462393246e-08,0
"Fftw","Outplace","Real","float",1,"radix357",1594323,0,0,9,33,"Success",0.00437,1943.638547,2301.94001,1.256123,6.883729,7.725019,1.223337,1.483711,4264.156351,12754588,0,6377292,9.494520491e-08,0
"Fftw","Outplace","Real","float",1,"radix357",1594323,0,0,10,33,"Success",0.004448,2318.318256,2361.442678,1.267019,6.840485,8.891049,1.024342,1.534037,4699.324142,12754588,0,6377292,9.2662422942e-08,0
"Fftw","Outplace","Real","float",1,"radix357",1594323,0,0,11,33,"Success",0.004452,1944.427144,2275.148032,1.26252,6.856119,8.816297,1.032914,1.547249,4239.096043,12754588,0,6377292,9.4411333384e-08,0
"Fftw","Outplace","Real","float",1,"radix357",1953125,0,0,0,42,"Warmup",0.004469,1901.375561,2274.032467,1.961727,4.515599,5.357101,1.471955,1.934945,4190.655175,15625004,0,7812500,1.0379736218e-07,0
"Fftw","Outplace","Real","float",1,"radix357",1953125,0,0,1,42,"Warmup",0.004454,1947.274356,2293.803454,1.908491,4.558306,5.397988,1.390703,1.981868,4256.320563,15625004,0,7812500,1.0078194811e-07,0
"Fftw","Outplace","Real","float",1,"radix357",1953125,0,0,2,42,"Success",0.004584,1905.218108,2293.649037,1.888696,4.600532,5.185319,1.603756,1.843729,4213.995328,15625004,0,7812500,1.1413655927e-07,0
"Fftw","Outplace","Real","float",1,"radix357",1953125,0,0,3,42,"Success",0.004446,1913.897839,3483.62263,1.745699,4.452929,5.481272,1.606379,1.862891,5412.675423,15625004,0,7812500,1.0379736218e-07,0
"Fftw","Outplace","Real","float",1,"radix357",1953125,0,0,4,42,"Success",0.004611,2308.586137,2363.108396,4.987028,6.290899,5.670303,1.243743,1.876335,4691.768706,15625004,0,7812500,1.0379736218e-07,0
"Fftw","Outplace","Real","float",1,"radix357",1953125,0,0,5,42,"Success",0.004425,2002.082616,4859.79105,5.047291,12.492227,5.609234,1.55152,1.845158,6888.425029,15625004,0,7812500,1.0379736218e-07,0
"Fftw","Outplace","Real","float",1,"radix357",1953125,0,0,6,42,"Success",0.004461,1918.149256,2301.099339,1.737337,4.319228,6.959159,1.349778,1.694813,4235.314387,15625004,0,7812500,1.0379736218e-07,0
"Fftw","Outplace","Real","float",1,"radix357",1953125,0,0,7,42,"Success",0.004487,1914.729834,2376.862889,1.526973,4.505417,5.391211,1.626521,1.794472,4306.44329,15625004,0,7812500,1.0379736218e-07,0
"Fftw","Outplace","Real","float",1,"radix357",1953125,0,0,8,42,"Success",0.004711,1921.107518,2383.403119,1.677275,4.534744,5.816842,1.554483,1.779205,4319.879408,15625004,0,7812500,1.0344509575e-07,0
