; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",16693903360,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1533795733,"CurrentTimeLocal","Thu Aug  9 09:22:13 2018","Hostname","localhost.localdomain","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000189
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,2,5,"Success",0.009887,3461.236347,3420.847477,0.088466,0.669599,0.690969,0.094795,0.008201,6883.646649,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,3,5,"Success",0.011286,3467.329596,3439.171798,0.149516,0.732073,0.735512,0.126697,0.011653,6908.269186,2097152,0,1048576,1.0536752322e-08,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,4,5,"Success",0.009976,3477.224988,3420.166642,0.148212,0.839539,0.762532,0.103063,0.010411,6899.266315,2097152,0,1048576,1.0536752322e-08,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,5,5,"Success",0.008904,3479.74306,3428.491964,0.087075,0.675846,0.6958,0.089636,0.009096,6909.802159,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,6,5,"Success",0.009773,3997.962713,5677.156194,0.184663,1.484644,1.494988,0.167356,0.0185,9678.480883,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,7,5,"Success",0.018783,3635.245084,3405.611972,0.131302,0.682409,0.76379,0.141865,0.01169,7042.60825,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,8,5,"Success",0.009687,3456.789871,3413.742503,0.160804,0.704539,1.10154,0.127423,0.010263,6872.648535,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,9,5,"Success",0.008202,3463.904481,3436.690711,0.154625,0.674243,0.726158,0.089054,0.008436,6902.256957,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,10,5,"Success",0.008459,3486.60146,3445.936998,0.160025,0.71987,0.725411,0.119183,0.010066,6934.282652,2097152,0,1048576,1.0536752322e-08,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,11,5,"Success",0.009042,3468.582194,3412.847575,0.126072,0.685796,0.706101,0.122758,0.010041,6883.090508,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",128,128,0,0,3,"Warmup",0.000791,131.530705,113.853329,0.016066,0.064377,0.059827,0.004828,0.003479,245.534054,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",128,128,0,1,3,"Warmup",0.00529,130.985009,114.151544,0.01526,0.062641,0.059048,0.005147,0.002631,245.287302,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",128,128,0,2,3,"Success",0.005554,131.709899,114.402206,0.015313,0.064108,0.05919,0.005235,0.00289,246.265115,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",128,128,0,3,3,"Success",0.005168,131.141056,113.657801,0.01554,0.063363,0.05829,0.00523,0.003581,244.950809,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",128,128,0,4,3,"Success",0.005333,131.834583,114.359121,0.01574,0.063717,0.058978,0.005122,0.00288,246.346211,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",128,128,0,5,3,"Success",0.005323,131.367414,114.587058,0.017796,0.067604,0.059266,0.005159,0.003398,246.114173,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",128,128,0,6,3,"Success",0.005391,131.070717,114.131338,0.015521,0.063557,0.057762,0.005293,0.003519,245.353904,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",128,128,0,7,3,"Success",0.005167,131.34073,114.653958,0.015397,0.064703,0.058965,0.005179,0.002834,246.147758,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",128,128,0,8,3,"Success",0.005362,131.434285,113.559874,0.018013,0.062771,0.059221,0.005085,0.003184,245.148335,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",128,128,0,9,3,"Success",0.005375,131.501822,113.781611,0.015521,0.062473,0.059401,0.005169,0.002674,245.4347,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",128,128,0,10,3,"Success",0.005217,131.685362,115.030166,0.017579,0.07011,0.062329,0.005947,0.003218,246.880666,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",128,128,0,11,3,"Success",0.005584,132.605802,113.729378,0.015014,0.064153,0.059281,0.005265,0.002989,246.488293,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",512,512,0,0,5,"Warmup",0.024118,295.044438,256.971803,0.291411,1.986495,1.717854,0.289903,0.288004,556.615404,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",512,512,0,1,5,"Warmup",0.027739,292.583258,259.36866,0.292778,1.995265,1.67154,0.395184,0.26898,556.604726,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",512,512,0,2,5,"Success",0.027872,298.799193,268.518253,0.301863,2.007403,1.730937,0.294421,0.214016,571.895242,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",512,512,0,3,5,"Success",0.028266,292.432671,257.506447,0.295512,2.046672,1.66031,0.315506,0.236203,554.523093,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",512,512,0,4,5,"Success",0.032273,296.773245,267.830314,0.299302,1.962894,1.709791,0.296971,0.219873,569.125895,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",512,512,0,5,5,"Success",0.029795,295.026055,266.90686,0.202813,1.807357,1.743468,0.293844,0.213935,566.225233,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",512,512,0,6,5,"Success",0.025959,294.888193,267.931141,0.297445,1.965594,1.743497,0.292246,0.211778,567.357059,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",512,512,0,7,5,"Success",0.026446,295.621272,268.785456,0.293046,2.107069,1.740735,0.289222,0.220927,569.085388,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",512,512,0,8,5,"Success",0.027231,291.941375,258.702066,0.192778,1.816129,1.648661,0.289015,0.212453,554.830888,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",512,512,0,9,5,"Success",0.02957,293.075391,277.801932,0.337488,1.978466,1.99704,0.30506,0.228331,575.754483,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",512,512,0,10,5,"Success",0.027316,292.854472,258.309991,0.326288,2.368443,1.718583,0.296279,0.21001,556.112576,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",512,512,0,11,5,"Success",0.026436,295.635299,266.05778,0.291173,1.9384,1.832333,0.286306,0.212512,566.281484,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,0,3,"Warmup",0.000983,69.473793,58.613322,0.02974,0.126037,0.113025,0.012763,0.003183,128.373402,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,1,3,"Warmup",0.00657,69.61509,58.345386,0.032841,0.122434,0.114208,0.012395,0.002701,128.252177,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,2,3,"Success",0.006236,69.603693,57.803754,0.026668,0.125405,0.113685,0.011759,0.002609,127.694247,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,3,3,"Success",0.006682,69.665578,58.238325,0.0303,0.123701,0.113623,0.012122,0.002613,128.193499,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,4,3,"Success",0.006652,70.001027,60.159583,0.032566,0.127217,0.113177,0.01336,0.002663,130.456799,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,5,3,"Success",0.006424,68.27004,59.559105,0.026222,0.123268,0.113318,0.012299,0.002666,128.113938,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,6,3,"Success",0.006191,68.177982,60.509269,0.029241,0.131565,0.114686,0.013906,0.003306,128.986884,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,7,3,"Success",0.006763,68.628495,59.859807,0.034978,0.127062,0.114854,0.013435,0.00269,128.788564,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,8,3,"Success",0.006309,68.078046,60.563671,0.029569,0.130086,0.113432,0.014173,0.00303,128.939179,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,9,3,"Success",0.006414,69.684893,58.201303,0.029777,0.124871,0.114562,0.012863,0.002571,128.178136,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,10,3,"Success",0.006368,69.615862,58.710931,0.029055,0.168032,0.113657,0.014273,0.003122,128.661988,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,11,3,"Success",0.00631,69.759655,58.408669,0.030185,0.124908,0.113326,0.012498,0.002631,128.458734,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,0,4,"Warmup",0.003687,322.681825,272.885077,0.386144,2.02954,1.991363,0.344788,0.018425,600.34245,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,1,4,"Warmup",0.029814,316.620423,271.62287,0.438754,2.08869,2.055889,0.382968,0.015293,593.256427,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,2,4,"Success",0.027153,297.299077,242.630694,0.354814,1.684703,1.855098,0.407761,0.01341,544.27389,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,3,4,"Success",0.030856,268.841926,200.395548,0.402581,1.489087,1.270919,0.247125,0.0099,472.689617,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,4,4,"Success",0.01297,231.551313,200.716344,0.284826,1.462923,1.319572,0.326578,0.010347,435.685933,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,5,4,"Success",0.014609,232.445605,199.721252,0.29825,1.451193,1.26995,0.243888,0.020062,435.466566,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,6,4,"Success",0.013845,231.074487,200.089921,0.289188,1.570655,1.601586,0.223204,0.011685,434.876032,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,7,4,"Success",0.012703,231.802013,200.604297,0.295334,1.399693,1.276778,0.235995,0.009808,435.638307,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,8,4,"Success",0.012125,232.074288,204.598149,0.28913,1.47114,1.278545,0.323763,0.010411,440.058716,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,9,4,"Success",0.013904,231.560433,201.288575,0.39157,1.516519,1.342059,0.241249,0.010132,436.365438,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,10,4,"Success",0.014306,233.502332,200.284325,0.30567,1.459967,1.260916,0.247149,0.020051,437.095706,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,11,4,"Success",0.013074,230.320847,201.996023,0.297226,1.460176,1.32956,0.26445,0.010113,435.692805,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,128,128,0,5,"Warmup",0.021528,867.403833,685.998118,2.339144,15.381636,15.960669,2.241866,1.603811,1590.952615,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,128,128,1,5,"Warmup",0.030106,1148.410346,894.528773,3.030226,23.012563,22.513744,3.138789,2.378154,2097.044803,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,128,128,2,5,"Success",0.050055,1162.598583,892.321157,3.017498,22.130566,23.038848,3.329029,2.249707,2108.737551,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,128,128,3,5,"Success",0.059329,1174.908846,881.324357,2.498716,18.889803,18.649475,2.315465,1.424062,2100.07208,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,128,128,4,5,"Success",0.049221,932.912644,683.964925,2.317202,15.873096,16.07529,2.207493,1.517895,1654.919338,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,128,128,5,5,"Success",0.033464,865.020473,681.59614,2.320029,15.106601,15.714133,2.354061,1.569116,1583.715493,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,128,128,6,5,"Success",0.030801,868.167655,683.102326,2.316116,15.261687,15.784499,2.213519,1.639187,1588.517144,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,128,128,7,5,"Success",0.033983,867.105168,682.428683,2.370637,15.439239,15.942311,2.201246,1.556867,1587.079552,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,128,128,8,5,"Success",0.034192,863.909258,680.737733,2.32039,15.15264,15.380138,2.212153,1.560761,1581.3086,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,128,128,9,5,"Success",0.033282,864.324175,681.230555,2.312763,15.208842,15.802798,2.384706,1.559899,1582.858842,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,128,128,10,5,"Success",0.032628,867.734746,684.343349,2.453951,15.697086,15.594127,2.212952,1.612891,1589.68297,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,128,128,11,5,"Success",0.031078,873.196846,685.145453,2.346857,15.259866,15.905519,2.206256,1.568341,1595.661498,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",1,"radix357",16807,0,0,0,6,"Warmup",0.000558,11.671331,10.960634,0.008567,0.142808,0.142402,0.005199,0.005233,22.937177,268912,0,134456,6.0444228547e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",16807,0,0,1,6,"Warmup",0.004957,11.616774,11.094016,0.008637,0.13703,0.136647,0.005107,0.005273,23.008849,268912,0,134456,6.0444228547e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",16807,0,0,2,6,"Success",0.005174,11.56555,10.987523,0.008255,0.142249,0.141738,0.005096,0.004955,22.860891,268912,0,134456,6.0444228547e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",16807,0,0,3,6,"Success",0.005087,11.807281,11.356102,0.012638,0.142716,0.141831,0.00527,0.005259,23.47657,268912,0,134456,6.0444228547e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",16807,0,0,4,6,"Success",0.005133,11.586265,11.024079,0.010933,0.147652,0.156252,0.005178,0.00545,22.941366,268912,0,134456,6.0444228547e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",16807,0,0,5,6,"Success",0.004956,11.54926,10.943601,0.008048,0.141824,0.141667,0.005181,0.005002,22.79995,268912,0,134456,6.0444228547e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",16807,0,0,6,6,"Success",0.005135,11.902893,10.934069,0.017773,0.142859,0.14173,0.005284,0.005509,23.155724,268912,0,134456,6.0444228547e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",16807,0,0,7,6,"Success",0.005102,11.565853,10.906268,0.008027,0.137033,0.143153,0.005117,0.005361,22.776332,268912,0,134456,6.0444228547e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",16807,0,0,8,6,"Success",0.004899,11.961278,11.067003,0.013938,0.142541,0.144566,0.005402,0.005699,23.345808,268912,0,134456,6.0444228547e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",16807,0,0,9,6,"Success",0.005123,11.719931,11.288743,0.010666,0.143036,0.141793,0.005661,0.00568,23.321162,268912,0,134456,6.0444228547e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",16807,0,0,10,6,"Success",0.005123,11.712165,10.967376,0.009367,0.142467,0.141513,0.005305,0.005529,22.989236,268912,0,134456,6.0444228547e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",16807,0,0,11,6,"Success",0.005059,11.630894,10.926715,0.009081,0.137146,0.136603,0.005153,0.005047,22.856069,268912,0,134456,6.0444228547e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",59049,0,0,0,7,"Warmup",0.00081,155.585464,153.457509,0.060774,0.590242,0.603247,0.031254,0.007921,310.338303,944784,0,472392,5.1233099821e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",59049,0,0,1,7,"Warmup",0.007312,156.400338,153.849885,0.038078,0.588772,0.603544,0.027543,0.007946,311.524512,944784,0,472392,5.1233099821e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",59049,0,0,2,7,"Success",0.007322,155.450007,153.483594,0.058629,0.765862,0.675326,0.033239,0.011574,310.486775,944784,0,472392,5.1233099821e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",59049,0,0,3,7,"Success",0.008047,156.137234,154.707097,0.053315,0.59399,0.597174,0.033612,0.011547,312.143001,944784,0,472392,5.1233099821e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",59049,0,0,4,7,"Success",0.007553,155.942356,153.620691,0.058067,0.592419,0.62047,0.037181,0.009376,310.889436,944784,0,472392,5.1233099821e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",59049,0,0,5,7,"Success",0.007971,154.95018,156.43225,0.060724,0.59182,0.604311,0.032184,0.007755,312.688194,944784,0,472392,5.1233099821e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",59049,0,0,6,7,"Success",0.007685,154.655541,153.597026,0.04882,0.632233,0.675052,0.042139,0.012662,309.671985,944784,0,472392,5.1233099821e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",59049,0,0,7,7,"Success",0.012298,154.339423,155.031708,0.079653,0.847636,0.895562,0.060962,0.01917,311.287562,944784,0,472392,5.1233099821e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",59049,0,0,8,7,"Success",0.012332,156.49086,152.971971,0.039696,0.589401,0.603827,0.027838,0.007478,310.744606,944784,0,472392,5.1233099821e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",59049,0,0,9,7,"Success",0.007096,154.838824,152.902086,0.05792,0.62707,0.600065,0.030994,0.007947,309.072908,944784,0,472392,5.1233099821e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",59049,0,0,10,7,"Success",0.0067,156.126848,153.034175,0.057305,0.58908,0.602131,0.030751,0.0084,310.45658,944784,0,472392,5.1233099821e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",59049,0,0,11,7,"Success",0.007617,153.472667,151.277438,0.059491,0.591644,0.602964,0.031069,0.007642,306.05159,944784,0,472392,5.1233099821e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",117649,0,0,0,8,"Warmup",0.001088,75.566943,72.736184,0.12245,1.33463,1.369013,0.102947,0.016161,151.250699,1882384,0,941192,6.373106278e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",117649,0,0,1,8,"Warmup",0.010124,75.931686,74.488692,0.126222,1.411414,1.404979,0.102685,0.015544,153.492417,1882384,0,941192,6.373106278e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",117649,0,0,2,8,"Success",0.008756,75.023991,73.943267,0.120206,1.331788,1.366431,0.147587,0.017524,151.960522,1882384,0,941192,6.373106278e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",117649,0,0,3,8,"Success",0.010266,74.940047,72.731798,0.12346,1.323722,1.326859,0.152845,0.016069,150.625974,1882384,0,941192,6.373106278e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",117649,0,0,4,8,"Success",0.009958,75.818644,72.935056,0.1181,1.363445,1.350255,0.101825,0.017024,151.715288,1882384,0,941192,6.373106278e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",117649,0,0,5,8,"Success",0.011545,75.76108,73.255711,0.121099,1.324932,1.39529,0.114797,0.017721,152.003005,1882384,0,941192,6.373106278e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",117649,0,0,6,8,"Success",0.009779,75.593038,73.1892,0.125159,1.329815,1.33123,0.098783,0.015411,151.693214,1882384,0,941192,6.373106278e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",117649,0,0,7,8,"Success",0.010658,76.622656,72.150845,0.125701,1.322211,1.327189,0.099312,0.01444,151.673904,1882384,0,941192,6.373106278e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",117649,0,0,8,8,"Success",0.009912,78.082153,73.002651,0.123523,1.326002,1.327144,0.095409,0.014891,153.982743,1882384,0,941192,6.373106278e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",117649,0,0,9,8,"Success",0.01089,75.81418,73.611289,0.14189,1.407287,1.329429,0.082085,0.01386,152.411978,1882384,0,941192,6.373106278e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",117649,0,0,10,8,"Success",0.009074,76.354546,72.884056,0.081184,1.268198,1.286113,0.076309,0.011904,151.972195,1882384,0,941192,6.373106278e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",117649,0,0,11,8,"Success",0.009427,76.122817,73.448974,0.130705,1.326672,1.374332,0.104949,0.016751,152.535648,1882384,0,941192,6.373106278e-08,0
"Fftw","Outplace","Complex","float",2,"radix357",125,125,0,0,6,"Warmup",0.001405,39.42483,37.014846,0.011388,0.248299,0.241306,0.008234,0.007582,76.95897,250000,0,125000,5.0966970367e-08,0
"Fftw","Outplace","Complex","float",2,"radix357",125,125,0,1,6,"Warmup",0.009191,39.558581,37.788664,0.012101,0.246511,0.225479,0.008385,0.008135,77.858187,250000,0,125000,4.8162728921e-08,0
"Fftw","Outplace","Complex","float",2,"radix357",125,125,0,2,6,"Success",0.008508,40.562171,36.418511,0.016034,0.257594,0.238416,0.008396,0.010411,77.521188,250000,0,125000,4.7874900135e-08,0
