; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",16693903360,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1533888122,"CurrentTimeLocal","Fri Aug 10 11:02:02 2018","Hostname","localhost.localdomain","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000407
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,9,5,"Success",0.003465,61.031538,54.350311,0.00022,0.001481,0.000558,8.4e-05,0.001679,115.38987,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,10,5,"Success",0.003485,61.478596,54.369406,0.000262,0.002935,0.000785,0.000104,0.001903,115.858187,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,11,5,"Success",0.003597,61.697479,54.514314,0.000286,0.003187,0.000544,7.9e-05,0.001942,116.222171,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,0,6,"Warmup",0.00037,89.454704,78.34992,0.000564,0.002877,0.000573,9e-05,0.001569,167.811658,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,1,6,"Warmup",0.00024,89.582858,79.073115,0.000444,0.019785,0.000551,0.000127,0.001919,168.67984,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,2,6,"Success",0.000226,89.967297,79.629624,0.000637,0.002361,0.000678,8.1e-05,0.001671,169.603392,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,3,6,"Success",0.000258,90.202634,78.492378,0.000791,0.00282,0.000729,9.1e-05,0.001599,168.701782,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,4,6,"Success",0.000202,89.227739,78.675906,0.00057,0.002575,0.000857,0.000105,0.002009,167.910415,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,5,6,"Success",0.000222,89.237051,78.441748,0.000705,0.002221,0.000702,0.000129,0.001914,167.68532,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,6,6,"Success",0.000285,89.438456,79.382469,0.000614,0.001797,0.000674,0.000104,0.001582,168.826537,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,7,6,"Success",0.000241,88.555823,78.361649,0.000551,0.003085,0.000654,0.000113,0.001644,166.924284,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,8,6,"Success",0.000256,90.054619,78.945789,0.000753,0.002775,0.00094,0.000125,0.001762,169.007987,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,9,6,"Success",0.00025,89.629966,78.882197,0.000608,0.002559,0.000663,0.000127,0.001645,168.518559,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,10,6,"Success",0.000283,89.361159,78.382329,0.000663,0.001676,0.000687,8.1e-05,0.001537,167.749248,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,11,6,"Success",0.000259,89.131972,78.43821,0.000798,0.002647,0.000623,0.00011,0.001468,167.57661,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,0,7,"Warmup",0.000367,128.286835,113.752786,0.000804,0.002635,0.000907,0.000158,0.001712,242.047103,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,1,7,"Warmup",0.004262,127.190981,112.694176,0.000787,0.00286,0.000927,0.000153,0.001737,239.896617,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,2,7,"Success",0.005078,127.315765,112.901584,0.000716,0.002437,0.00095,0.000145,0.001892,240.229322,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,3,7,"Success",0.004204,127.451831,113.782818,0.000686,0.002489,0.000881,0.000157,0.001828,241.245607,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,4,7,"Success",0.004209,127.758063,112.86156,0.000745,0.002389,0.000854,0.000156,0.001761,240.63058,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,5,7,"Success",0.004194,127.494072,112.458375,0.000761,0.002947,0.000949,0.00016,0.001657,239.963752,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,6,7,"Success",0.004111,126.952527,113.552303,0.000734,0.002669,0.00086,0.000145,0.002085,240.516169,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,7,7,"Success",0.004316,128.304106,113.064061,0.000796,0.002779,0.000907,0.000164,0.001924,241.379784,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,8,7,"Success",0.004349,127.210671,112.019707,0.000809,0.002488,0.000895,0.000166,0.001805,239.241546,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,9,7,"Success",0.004253,127.786255,113.132231,0.000758,0.003025,0.000907,0.00015,0.00163,240.929971,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,10,7,"Success",0.004177,127.670917,112.063541,0.000822,0.00191,0.000893,0.000143,0.001819,239.744754,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,11,7,"Success",0.004154,127.891275,113.240185,0.000707,0.002618,0.000869,0.000156,0.001819,241.142785,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,0,8,"Warmup",0.000356,172.710293,153.62746,0.001123,0.005335,0.001604,0.000241,0.001906,326.349574,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,1,8,"Warmup",0.004559,173.594734,153.09911,0.001341,0.00537,0.001795,0.000236,0.001697,326.709462,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,2,8,"Success",0.004174,173.011129,154.089301,0.001259,0.005741,0.001774,0.000234,0.001857,327.11609,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,3,8,"Success",0.004161,174.278758,153.656089,0.001128,0.00602,0.001635,0.000231,0.001677,327.95051,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,4,8,"Success",0.004475,173.902583,154.943089,0.001194,0.005865,0.001646,0.000232,0.001935,328.861728,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,5,8,"Success",0.004512,174.270724,155.370099,0.000946,0.004835,0.001706,0.00024,0.001733,329.655488,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,6,8,"Success",0.004348,173.15072,153.389733,0.001196,0.005515,0.001674,0.000242,0.001898,326.555977,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,7,8,"Success",0.004547,173.127215,152.405945,0.001235,0.005444,0.0018,0.00023,0.002,325.549041,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,8,8,"Success",0.004306,172.514393,153.29193,0.001071,0.006058,0.001628,0.000243,0.001785,325.82212,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,9,8,"Success",0.005094,173.558646,153.543366,0.001105,0.005409,0.00165,0.000235,0.001688,327.117986,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,10,8,"Success",0.0044,173.442767,153.61623,0.001054,0.005605,0.001657,0.00024,0.001773,327.074728,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,11,8,"Success",0.004349,174.163581,153.418134,0.001071,0.005641,0.001614,0.000248,0.001798,327.597277,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,0,9,"Warmup",0.000391,232.437641,210.542073,0.002266,0.006856,0.003566,0.000422,0.00239,442.996221,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,1,9,"Warmup",0.026059,236.060738,210.374963,0.00194,0.007557,0.003751,0.00041,0.002124,446.478597,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,2,9,"Success",0.02657,233.161118,209.690462,0.001981,0.008731,0.003772,0.000416,0.001992,442.89581,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,3,9,"Success",0.026813,232.917762,211.871039,0.002106,0.009392,0.003723,0.000446,0.002087,444.834147,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,4,9,"Success",0.026948,233.729495,209.39514,0.00204,0.008975,0.003802,0.000445,0.002072,443.16989,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,5,9,"Success",0.026355,232.935643,213.343776,0.001851,0.007692,0.003791,0.000374,0.001925,446.322266,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,6,9,"Success",0.0271,236.73799,209.913197,0.001999,0.007666,0.003836,0.000397,0.001766,446.694588,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,7,9,"Success",0.026714,233.528176,209.311246,0.002007,0.007382,0.00375,0.00042,0.002196,442.882641,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,8,9,"Success",0.030492,234.676449,209.952056,0.002005,0.008917,0.003614,0.000432,0.002789,444.677756,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,9,9,"Success",0.026035,232.696509,210.075355,0.00141,0.006244,0.003694,0.000432,0.001934,442.812349,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,10,9,"Success",0.026315,235.790085,209.700932,0.001891,0.007371,0.003687,0.000425,0.002444,445.533998,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,11,9,"Success",0.026675,231.91296,209.167913,0.0018,0.007062,0.00362,0.000451,0.001938,441.123174,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,0,10,"Warmup",0.000437,337.010421,307.877225,0.003643,0.017848,0.010403,0.001008,0.002494,644.924356,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,1,10,"Warmup",0.005114,336.79801,308.989714,0.003691,0.019426,0.010683,0.000992,0.002852,645.83113,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,2,10,"Success",0.005065,340.46251,306.072137,0.003884,0.015258,0.009591,0.00105,0.002048,646.572327,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,3,10,"Success",0.004726,338.481039,309.233854,0.003767,0.017868,0.008937,0.000997,0.00293,647.75491,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,4,10,"Success",0.004825,337.119314,305.437992,0.002874,0.015246,0.009754,0.001059,0.002271,642.593938,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,5,10,"Success",0.004769,339.805044,307.045869,0.003742,0.016198,0.009589,0.001107,0.002482,646.890014,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,6,10,"Success",0.004914,337.40684,306.967872,0.003761,0.014923,0.009702,0.001005,0.001849,644.411513,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,7,10,"Success",0.004703,336.079976,305.064378,0.003721,0.018215,0.008974,0.000996,0.002802,641.184391,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,8,10,"Success",0.004568,337.751496,304.56815,0.00403,0.014695,0.010085,0.000959,0.002254,642.356768,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,9,10,"Success",0.004859,337.298332,306.11997,0.004034,0.015121,0.009596,0.001009,0.00202,643.455548,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,10,10,"Success",0.004876,340.147601,306.928419,0.004104,0.018152,0.008982,0.001015,0.002993,647.116973,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,11,10,"Success",0.005302,339.349857,307.862328,0.003832,0.018763,0.009817,0.001015,0.002262,647.254002,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,0,11,"Warmup",0.000407,513.323725,473.298118,0.007337,0.033494,0.024191,0.002838,0.003439,986.694351,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,1,11,"Warmup",0.004887,515.084752,474.442113,0.00778,0.071518,0.025541,0.002792,0.003778,989.644325,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,2,11,"Success",0.005447,505.823807,472.703023,0.007977,0.031972,0.023862,0.002495,0.003639,978.603256,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,3,11,"Success",0.004635,516.77551,478.804683,0.007991,0.03395,0.024356,0.002596,0.00348,995.65844,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,4,11,"Success",0.004958,511.415388,476.99707,0.007503,0.031564,0.025572,0.002629,0.030668,988.516201,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,5,11,"Success",0.005107,513.753279,476.999024,0.007373,0.033218,0.024782,0.00279,0.003507,990.829947,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,6,11,"Success",0.004771,513.472045,472.340949,0.007647,0.032894,0.023567,0.002722,0.032504,985.917925,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,7,11,"Success",0.004982,513.442661,479.671226,0.007985,0.037157,0.025649,0.003071,0.004019,993.19764,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,8,11,"Success",0.005447,508.797103,468.761528,0.00776,0.031995,0.024133,0.00251,0.003369,977.63466,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,9,11,"Success",0.004666,513.636667,494.450385,0.007742,0.033825,0.025242,0.002617,0.003665,1008.16602,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,10,11,"Success",0.005066,514.794308,469.687971,0.007786,0.032751,0.02364,0.002628,0.030608,984.585657,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,11,11,"Success",0.004982,514.172671,473.970032,0.007874,0.033857,0.024738,0.002629,0.003479,988.221113,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.000361,860.132187,795.23703,0.014439,0.070523,0.05584,0.005359,0.040228,1655.556927,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.005356,855.141407,794.426459,0.014398,0.06786,0.053922,0.00571,0.046465,1649.762709,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,2,12,"Success",0.005535,853.197715,803.785521,0.015048,0.105854,0.070229,0.005356,0.045962,1657.23243,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,3,12,"Success",0.005574,856.814386,795.592967,0.014205,0.066987,0.054307,0.005161,0.044985,1652.5995,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,4,12,"Success",0.005471,855.347867,799.318255,0.014264,0.063418,0.05396,0.009308,0.045813,1654.859372,131072,0,131072,1.0537033697e-08,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,5,12,"Success",0.005278,852.775812,796.286553,0.014678,0.063761,0.054687,0.00522,0.042316,1649.249246,131072,0,131072,1.0537033697e-08,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,6,12,"Success",0.00583,853.903277,798.305949,0.014866,0.070083,0.054954,0.005677,0.041917,1652.403761,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,7,12,"Success",0.005181,864.625392,798.35791,0.014845,0.068361,0.054516,0.005121,0.042471,1663.174951,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,8,12,"Success",0.005354,854.81408,792.201521,0.014706,0.066349,0.055032,0.005069,0.043257,1647.206329,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,9,12,"Success",0.005371,859.306845,794.656723,0.014431,0.070162,0.054183,0.005174,0.038059,1654.151885,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,10,12,"Success",0.005603,850.61192,793.486967,0.010312,0.061862,0.054383,0.004959,0.039278,1644.276408,131072,0,131072,1.0537033697e-08,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,11,12,"Success",0.005069,857.735811,795.422657,0.01473,0.066742,0.053994,0.00555,0.042182,1653.347751,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.010679,1456.947967,1402.364407,0.034512,0.22499,0.137311,0.012596,0.052524,2859.785967,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.009601,1467.282024,1668.507128,0.02838,0.294872,0.200784,0.021032,0.066566,3136.411502,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,2,13,"Success",0.026217,2196.363279,2123.500455,0.042564,0.319483,0.265191,0.026245,0.102788,4320.647488,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,3,13,"Success",0.031891,2020.428788,1411.84002,0.029009,0.205509,0.136026,0.014811,0.05367,3432.740627,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,4,13,"Success",0.011385,1460.235339,1409.531505,0.028107,0.189157,0.134942,0.012531,0.038662,2870.182586,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,5,13,"Success",0.01426,1450.523411,1389.858023,0.02797,0.185961,0.141594,0.013224,0.03838,2840.803928,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,6,13,"Success",0.009933,1446.26665,1392.350809,0.031233,0.185021,0.135226,0.012564,0.038433,2839.030863,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,7,13,"Success",0.010666,1531.588274,1493.776934,0.028183,0.189392,0.184438,0.014813,0.044685,3025.838685,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,8,13,"Success",0.013151,1557.064167,1476.293258,0.020103,0.219617,0.143334,0.011602,0.038571,3033.804656,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,9,13,"Success",0.010299,1492.386298,1458.151897,0.028522,0.188803,0.139687,0.012849,0.039804,2950.959049,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,10,13,"Success",0.014274,1487.04487,1397.979095,0.028857,0.185883,0.195706,0.014722,0.069452,2885.533865,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,11,13,"Success",0.012151,1442.452217,1389.316416,0.02982,0.187202,0.134817,0.013002,0.042595,2832.189256,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,0,14,"Warmup",0.004102,3174.83538,3100.035778,0.065368,0.407976,0.389458,0.037231,0.109609,6275.885839,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,1,14,"Warmup",0.038265,3138.433691,3102.324409,0.061216,0.376191,0.412678,0.034795,0.091469,6241.773861,524288,0,524288,1.0536792517e-08,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,2,14,"Success",0.019431,3149.608075,3079.883843,0.052712,0.530254,0.33874,0.030968,0.080422,6230.545291,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,3,14,"Success",0.013832,3122.863513,4614.354589,0.096081,0.768704,0.605449,0.07289,0.159137,7738.935888,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,4,14,"Success",0.031866,3993.764493,3098.008052,0.060296,0.388563,0.329933,0.030594,0.09316,7092.707965,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,5,14,"Success",0.014459,3160.098326,3111.076302,0.060692,0.338659,0.322308,0.030098,0.087946,6272.030036,524288,0,524288,1.0536792517e-08,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,6,14,"Success",0.015562,3157.126696,3095.820864,0.065533,0.498829,0.843194,0.143486,0.45188,6254.967031,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,7,14,"Success",0.017325,3159.791015,3131.875423,0.059716,0.338211,0.328016,0.038197,0.076578,6292.525404,524288,0,524288,1.0536792517e-08,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,8,14,"Success",0.015782,3158.112914,3112.677969,0.060899,0.355263,0.418052,0.03939,0.102616,6271.783908,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,9,14,"Success",0.017564,3172.66683,3119.10632,0.060443,0.518737,0.336095,0.031406,0.073538,6292.811967,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,10,14,"Success",0.015784,3170.85089,3097.728067,0.063658,0.500439,0.327056,0.03262,0.086165,6269.60565,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,11,14,"Success",0.013942,3172.993175,3145.086568,0.068181,0.533848,0.371267,0.061194,0.114629,6319.244003,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,0,15,"Warmup",0.010445,2422.343218,2372.201362,0.233343,0.823261,0.756005,0.07355,0.168563,4796.610697,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,1,15,"Warmup",0.017717,2437.829221,2370.032206,0.184862,0.879839,0.815791,0.088604,0.182695,4810.03221,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,2,15,"Success",0.023785,2404.36025,2366.512186,0.188286,0.802748,0.756642,0.085885,0.173299,4772.904367,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,3,15,"Success",0.019722,2418.537735,2370.39398,0.212468,0.773696,0.796139,0.076088,0.142944,4790.954096,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,4,15,"Success",0.019832,2415.802707,2380.291134,0.257609,0.8747,0.861244,0.074611,0.167103,4798.350609,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,5,15,"Success",0.019866,2419.196043,2357.940439,0.174582,0.836677,0.789417,0.093076,0.176734,4779.228077,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,6,15,"Success",0.018801,2413.063164,2362.103541,0.17673,0.792071,0.765708,0.088653,0.183312,4777.193057,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,7,15,"Success",0.018504,2404.322766,2371.836292,0.195235,0.784908,0.764885,0.082354,0.174616,4778.180675,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,8,15,"Success",0.021871,2837.322102,3616.971845,0.204804,1.426553,1.301178,0.18282,0.272633,6457.705241,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,9,15,"Success",0.040577,3089.121554,2365.352867,0.208043,0.792978,0.774036,0.085619,0.153725,5456.53075,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,10,15,"Success",0.0207,2423.663787,2368.500065,0.225474,0.85718,0.778791,0.132077,0.302154,4794.482026,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,11,15,"Success",0.057954,2412.979876,2373.78508,0.196942,0.80075,0.803426,0.104502,0.188559,4788.918317,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,0,16,"Warmup",0.01213,5306.072343,5226.791624,0.278098,1.819312,1.881053,0.234886,0.126197,10537.216798,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,1,16,"Warmup",0.012086,5270.285846,5234.586466,0.293397,1.754835,1.740639,0.230261,0.263546,10509.168653,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,2,16,"Success",0.022754,5313.167677,5277.667973,0.305293,1.762854,1.814024,0.23661,0.274795,10595.253687,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,3,16,"Success",0.024075,5282.23512,5254.421333,0.288209,1.817303,1.873585,0.242562,0.272612,10541.176087,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,4,16,"Success",0.024873,5660.163403,7662.839403,0.342053,1.751383,1.731071,0.242887,0.266068,13327.362444,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,5,16,"Success",0.024501,5250.303777,5205.276987,0.317943,1.82348,1.854764,0.232901,0.257664,10460.0933,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,6,16,"Success",0.023407,5285.098536,5225.580829,0.309898,1.769036,1.91043,0.271896,0.277166,10515.242896,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,7,16,"Success",0.022497,5257.786378,5222.581211,0.290102,1.76957,1.851213,0.234913,0.253506,10484.790522,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,8,16,"Success",0.023392,5247.02883,5213.034479,0.292861,1.813967,1.735966,0.225947,0.255582,10464.412267,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,9,16,"Success",0.023554,5267.785069,6012.228812,0.41389,2.963122,3.167359,0.458534,0.465412,11287.508122,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,10,16,"Success",0.041365,7203.910055,5234.823631,0.423622,1.9349,1.812124,0.246081,0.26325,12443.456242,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,11,16,"Success",0.02183,5262.195779,5227.605139,0.334592,1.776592,1.84109,0.24893,0.25718,10494.282444,2097152,0,2097152,0,0
