; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503754536,"CurrentTimeLocal","Sat Aug 26 15:35:36 2017","Hostname","taurusi5257","gearshifft","0.3.0"
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,0,6,"Warmup",0.000571,15.132865,15.000303,0.000503,0.031982,0.034354,0.000826,0.030406,30.233759,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,1,6,"Warmup",0.000597,15.124886,14.975008,0.00045,0.034721,0.032508,0.000781,0.030681,30.201508,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,2,6,"Success",0.00074,15.022913,14.937438,0.000702,0.03412,0.034733,0.000761,0.031028,30.064413,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,3,6,"Success",0.000569,15.128533,14.995171,0.000501,0.033997,0.032656,0.000651,0.031259,30.225178,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,4,6,"Success",0.000599,15.083495,14.934992,0.000483,0.032997,0.032223,0.000742,0.031217,30.118831,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,5,6,"Success",0.000605,15.112442,15.053536,0.000513,0.03359,0.034622,0.000647,0.029474,30.267155,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,6,6,"Success",0.000603,15.109909,14.988686,0.000518,0.03426,0.031987,0.000698,0.030876,30.199366,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,7,6,"Success",0.000636,15.286866,15.007656,0.000599,0.033261,0.033442,0.000606,0.029535,30.394503,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,8,6,"Success",0.000666,15.067944,14.908519,0.000607,0.032217,0.034051,0.000745,0.030459,30.077452,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,9,6,"Success",0.000586,15.113593,15.000321,0.000507,0.031982,0.032313,0.000661,0.031001,30.212728,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,10,6,"Success",0.00068,15.039491,14.950221,0.000563,0.033741,0.033777,0.000632,0.029322,30.090146,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,11,6,"Success",0.000554,15.12459,14.990292,0.000477,0.032069,0.031191,0.000695,0.032589,30.214167,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,0,7,"Warmup",0.000566,45.453001,43.864156,0.000692,0.028725,0.028522,0.001196,0.035029,89.413613,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,1,7,"Warmup",0.000548,45.366046,43.531473,0.000631,0.028743,0.030062,0.001104,0.036208,88.996873,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,2,7,"Success",0.000557,45.552744,43.616262,0.000712,0.026828,0.03108,0.001281,0.04294,89.274256,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,3,7,"Success",0.000554,45.777198,44.282592,0.000654,0.030048,0.02914,0.000868,0.039864,90.162885,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,4,7,"Success",0.000613,45.601764,43.774617,0.000819,0.030489,0.028094,0.001658,0.041653,89.48175,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,5,7,"Success",0.000588,45.532001,43.555692,0.000688,0.027919,0.027045,0.001226,0.035887,89.182837,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,6,7,"Success",0.000489,45.65757,43.702048,0.000652,0.028691,0.031163,0.000938,0.032774,89.456162,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,7,7,"Success",0.000539,45.642739,43.959778,0.000761,0.02942,0.028693,0.001083,0.037347,89.702584,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,8,7,"Success",0.000784,45.685619,43.782129,0.000643,0.028637,0.031507,0.001061,0.038297,89.570639,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,9,7,"Success",0.000596,45.555751,43.687866,0.00063,0.030854,0.032835,0.000918,0.033386,89.344615,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,10,7,"Success",0.000649,45.824729,43.695986,0.000686,0.028522,0.027923,0.000896,0.035746,89.61721,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,11,7,"Success",0.000555,45.720261,43.789515,0.000663,0.028941,0.030336,0.001052,0.037194,89.610429,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,0,8,"Warmup",0.000584,72.260138,67.729186,0.00097,0.030142,0.035517,0.002117,0.03628,140.09705,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,1,8,"Warmup",0.000692,72.299966,67.362762,0.000983,0.031333,0.034696,0.001967,0.038544,139.772772,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,2,8,"Success",0.000615,72.376017,67.097794,0.000994,0.032324,0.032858,0.002209,0.038452,139.583028,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,3,8,"Success",0.000555,72.007609,67.737478,0.000978,0.032375,0.032087,0.002959,0.035562,139.851574,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,4,8,"Success",0.000575,72.234041,67.076574,0.000978,0.032319,0.035013,0.001878,0.036225,139.419426,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,5,8,"Success",0.000506,71.995649,67.428599,0.000998,0.02925,0.033989,0.001582,0.033786,139.52605,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,6,8,"Success",0.000578,72.321084,67.427767,0.001023,0.031503,0.034506,0.001614,0.0353,139.855282,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,7,8,"Success",0.000549,71.870236,67.231359,0.001003,0.033239,0.032787,0.001567,0.04473,139.217554,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,8,8,"Success",0.000554,71.870144,67.326248,0.00096,0.029206,0.031116,0.001798,0.037468,139.299705,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,9,8,"Success",0.000748,72.079574,67.134338,0.001038,0.034251,0.046516,0.001726,0.037069,139.336988,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,10,8,"Success",0.000539,72.389686,67.388554,0.000958,0.04572,0.032305,0.001666,0.036673,139.899365,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,11,8,"Success",0.000604,72.064504,67.666435,0.000968,0.030436,0.031758,0.002077,0.032526,139.831336,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,0,9,"Warmup",0.000509,139.096304,132.189915,0.002147,0.158846,0.04009,0.003019,0.105028,271.597508,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,1,9,"Warmup",0.00068,140.172728,131.139616,0.00192,0.043019,0.037603,0.002797,0.10473,271.504956,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,2,9,"Success",0.000547,141.238416,130.150987,0.00192,0.040758,0.040248,0.003684,0.100961,271.579479,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,3,9,"Success",0.000517,138.371686,129.072951,0.002141,0.034047,0.036196,0.003334,0.100816,267.623642,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,4,9,"Success",0.000567,139.651597,132.637871,0.002209,0.106135,0.043648,0.003318,0.12258,272.569718,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,5,9,"Success",0.00064,141.931285,131.142433,0.002239,0.041429,0.036936,0.003007,0.102589,273.262441,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,6,9,"Success",0.000559,141.535754,132.337915,0.002149,0.04304,0.035671,0.002865,0.102232,274.062131,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,7,9,"Success",0.000617,138.805509,131.580532,0.002105,0.044907,0.036038,0.00282,0.101819,270.576162,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,8,9,"Success",0.000507,140.371452,132.202858,0.002135,0.051374,0.039203,0.003375,0.113362,272.786124,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,9,9,"Success",0.00064,139.060719,129.621618,0.001894,0.044008,0.038842,0.003628,0.102272,268.875621,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,10,9,"Success",0.000581,139.502,129.269827,0.002101,0.041873,0.037465,0.00311,0.114882,268.973615,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,11,9,"Success",0.000545,141.655835,131.928972,0.002119,0.043279,0.037715,0.003155,0.115867,273.789365,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,0,10,"Warmup",0.00069,222.621333,208.550695,0.004246,0.056926,0.045121,0.004337,0.12804,431.413101,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,1,10,"Warmup",0.000562,223.564325,207.55161,0.00427,0.054902,0.046057,0.004156,0.119516,431.347094,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,2,10,"Success",0.000562,223.400619,208.173695,0.00413,0.056895,0.049652,0.004414,0.130177,431.821977,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,3,10,"Success",0.000549,224.071886,208.475499,0.004031,0.053493,0.0458,0.004216,0.139691,432.796911,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,4,10,"Success",0.000584,223.047852,207.141574,0.00421,0.057538,0.047045,0.003799,0.130481,430.434958,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,5,10,"Success",0.000603,223.510133,207.281327,0.004204,0.055674,0.044846,0.003805,0.125984,431.028471,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,6,10,"Success",0.00075,223.044456,207.170019,0.004088,0.05418,0.044277,0.003799,0.137636,430.460988,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,7,10,"Success",0.000513,223.525438,207.421551,0.003984,0.054834,0.044977,0.004425,0.126779,431.184173,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,8,10,"Success",0.000599,223.648241,208.014912,0.004212,0.054105,0.042966,0.004274,0.148047,431.919178,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,9,10,"Success",0.000571,225.939304,207.555087,0.003939,0.05359,0.050836,0.003979,0.1336,433.742609,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,10,10,"Success",0.000607,226.100959,211.352954,0.0042,0.05497,0.047192,0.003879,0.13243,437.69908,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,11,10,"Success",0.000544,228.482368,212.690129,0.004186,0.054733,0.047115,0.003981,0.11964,441.404379,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,0,11,"Warmup",0.00077,267.649226,246.470347,0.016739,0.05336,0.048116,0.009039,0.147744,514.397234,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,1,11,"Warmup",0.000852,261.121382,243.339487,0.018156,0.053008,0.044561,0.007987,0.152922,504.74039,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,2,11,"Success",0.000635,261.894781,242.099241,0.01799,0.05638,0.04537,0.008779,0.149376,504.274476,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,3,11,"Success",0.000781,262.140445,243.13539,0.017603,0.060387,0.045253,0.007987,0.144364,505.553857,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,4,11,"Success",0.000608,261.62333,242.914586,0.016358,0.055385,0.044869,0.008515,0.134727,504.800268,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,5,11,"Success",0.000744,262.438498,242.973944,0.015845,0.054881,0.048539,0.007931,0.139158,505.681381,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,6,11,"Success",0.000617,262.24439,242.554291,0.016535,0.053426,0.045175,0.008095,0.155524,505.079867,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,7,11,"Success",0.000789,262.237271,243.378669,0.016701,0.054248,0.045253,0.008797,0.155771,505.899337,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,8,11,"Success",0.00085,262.157628,243.013123,0.017254,0.054264,0.042948,0.008389,0.150332,505.446717,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,9,11,"Success",0.000562,261.429819,243.230444,0.011763,0.053557,0.043373,0.008522,0.136692,504.916456,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,10,11,"Success",0.000802,261.215882,242.504343,0.016245,0.054274,0.043688,0.007756,0.147615,503.992597,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,11,11,"Success",0.00062,261.870299,243.18277,0.014975,0.053553,0.041825,0.008192,0.14512,505.319545,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,0,12,"Warmup",0.005047,273.061312,252.291976,0.032339,0.069418,0.055928,0.026429,0.168428,525.712845,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,1,12,"Warmup",0.00064,276.685571,251.486981,0.034709,0.0645,0.056184,0.024679,0.141275,528.496323,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,2,12,"Success",0.00076,288.528087,251.611471,0.031717,0.07214,0.055399,0.026634,0.175753,540.503853,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,3,12,"Success",0.000722,274.235493,251.187309,0.032465,0.076626,0.055724,0.026033,0.165026,525.781269,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,4,12,"Success",0.000535,275.319246,251.32224,0.031127,0.072316,0.056692,0.026278,0.174953,527.005274,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,5,12,"Success",0.000741,275.607746,250.763328,0.031598,0.066499,0.058929,0.025224,0.143408,526.699317,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,6,12,"Success",0.00059,274.624075,251.287947,0.032375,0.072722,0.055742,0.027316,0.183265,526.286128,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,7,12,"Success",0.000691,275.312018,250.755736,0.032373,0.075486,0.056544,0.027193,0.185078,526.447131,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,8,12,"Success",0.000562,275.823265,251.335975,0.033195,0.071761,0.058581,0.026711,0.175703,527.528093,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,9,12,"Success",0.000704,273.957956,251.35051,0.031804,0.071949,0.057688,0.02611,0.172527,525.67125,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,10,12,"Success",0.000602,274.453008,251.34394,0.030094,0.073377,0.058184,0.026551,0.166205,526.154023,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,11,12,"Success",0.000728,274.029816,252.149542,0.031474,0.072198,0.052432,0.026506,0.172549,526.537102,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,0,13,"Warmup",0.004886,288.747198,267.0966,0.065651,0.278664,0.058256,0.052883,0.242596,556.548609,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,1,13,"Warmup",0.004845,289.454723,267.347247,0.060893,0.085964,0.061105,0.049457,0.206721,557.272822,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,2,13,"Success",0.000714,288.515939,267.036849,0.064265,0.078944,0.062085,0.049706,0.213577,556.023952,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,3,13,"Success",0.005148,292.173404,269.853644,0.064989,0.086682,0.066609,0.050883,0.236871,562.540003,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,4,13,"Success",0.000862,292.984563,269.30536,0.064342,0.085705,0.0628,0.050742,0.234159,562.790307,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,5,13,"Success",0.000709,292.234535,269.393151,0.065087,0.085128,0.062959,0.050432,0.226828,562.120857,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,6,13,"Success",0.005316,292.538262,269.471982,0.062824,0.081747,0.060052,0.049712,0.219738,562.49148,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,7,13,"Success",0.005765,291.286675,268.682878,0.062799,0.080624,0.059447,0.04989,0.1987,560.428818,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,8,13,"Success",0.000702,289.715841,269.089866,0.066575,0.085105,0.063487,0.05078,0.232313,559.306669,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,9,13,"Success",0.000797,289.143095,264.343623,0.063817,0.08311,0.058773,0.049407,0.21132,553.955727,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,10,13,"Success",0.000636,289.315075,270.707616,0.063524,0.085948,0.063548,0.051037,0.233377,560.522605,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,11,13,"Success",0.005124,292.502837,267.84126,0.062471,0.082694,0.062018,0.050423,0.219053,560.828018,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,0,14,"Warmup",0.00506,354.818384,327.826354,0.125687,0.14617,0.097716,0.108565,0.281956,683.411963,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,1,14,"Warmup",0.000712,354.082579,333.340481,0.120639,0.125633,0.10396,0.104163,0.266033,688.146095,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,2,14,"Success",0.000647,353.461004,328.084775,0.120454,0.117834,0.10054,0.105231,0.199278,682.191706,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,3,14,"Success",0.005186,349.616523,327.467277,0.122064,0.122567,0.09976,0.103557,0.235507,677.774317,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,4,14,"Success",0.000829,349.601293,326.307414,0.115722,0.122203,0.095601,0.098257,0.225909,676.5691,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,5,14,"Success",0.000848,351.384125,323.542615,0.12241,0.120262,0.094917,0.101648,0.206354,675.575174,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,6,14,"Success",0.000722,349.139728,325.107731,0.122251,0.118812,0.097605,0.100646,0.182244,674.871602,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,7,14,"Success",0.00507,349.582589,327.600132,0.120402,0.121415,0.10268,0.101673,0.20598,677.841979,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,8,14,"Success",0.000798,351.345493,327.799733,0.114623,0.119693,0.097447,0.096988,0.188779,679.765473,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,9,14,"Success",0.005541,354.542685,333.134538,0.11923,0.119117,0.095703,0.096744,0.181725,688.297253,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,10,14,"Success",0.010801,352.495857,331.382159,0.123917,0.123195,0.098948,0.100963,0.200403,684.538107,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,11,14,"Success",0.005359,353.752002,333.30674,0.124139,0.140995,0.098235,0.099165,0.202422,687.731025,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,512,0,0,15,"Warmup",0.006457,430.501472,393.053075,0.197367,0.194821,0.136506,0.206118,0.245592,824.543466,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,512,0,1,15,"Warmup",0.003305,418.312142,409.831683,0.229308,0.168544,0.139425,0.220605,0.219467,829.126643,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,512,0,2,15,"Success",0.0009,429.229488,395.421467,0.231373,0.147599,0.141734,0.217875,0.165996,825.55897,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,512,0,3,15,"Success",0.000633,431.647669,397.318109,0.226411,0.16749,0.139892,0.211627,0.17892,829.892962,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,512,0,4,15,"Success",0.000794,432.776439,408.102043,0.229754,0.17093,0.143237,0.219938,0.181635,841.826708,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,512,0,5,15,"Success",0.000741,429.569458,397.761286,0.227564,0.169269,0.142407,0.212909,0.202178,828.287866,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,512,0,6,15,"Success",0.00076,429.24107,409.476404,0.221495,0.166952,0.141003,0.212557,0.185313,839.647531,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,512,0,7,15,"Success",0.00081,432.929732,413.356398,0.21929,0.165248,0.138999,0.211677,0.184896,847.209468,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,512,0,8,15,"Success",0.000822,422.983604,408.621989,0.22269,0.166886,0.143231,0.22045,0.226262,832.588042,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",256,512,0,9,15,"Success",0.000787,431.535431,398.839346,0.222207,0.169952,0.140706,0.213369,0.23365,831.357384,1048576,0,1048576,0,0
