; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503707126,"CurrentTimeLocal","Sat Aug 26 02:25:26 2017","Hostname","taurusi5264","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00036
; "Time_ContextDestroy [ms]", 0.000251
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","double",3,"radix357",9,9,9,10,31,"Success",0.000838,30.149445,29.505411,0.001593,0.044264,0.036815,0.018397,0.090663,59.849204,23328,0,11664,8.8820534772e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",9,9,9,11,31,"Success",0.000844,30.056842,29.436505,0.001601,0.04491,0.036103,0.002592,0.089503,59.670752,23328,0,11664,8.8820534772e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",9,9,27,0,32,"Warmup",0.000766,62.999813,61.227768,0.006243,0.049724,0.03595,0.004984,0.08764,124.414624,69984,0,34992,9.4080211798e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",9,9,27,1,32,"Warmup",0.000721,62.429927,61.062631,0.006433,0.049571,0.036174,0.004807,0.082293,123.674574,69984,0,34992,9.4080211798e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",9,9,27,2,32,"Success",0.000736,62.649635,61.12958,0.006276,0.048675,0.043058,0.004947,0.085969,123.970502,69984,0,34992,9.4080211798e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",9,9,27,3,32,"Success",0.000685,62.334365,61.531905,0.006243,0.05069,0.035682,0.004709,0.084857,124.050947,69984,0,34992,9.4080211798e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",9,9,27,4,32,"Success",0.000696,62.60011,61.210368,0.006559,0.049237,0.035483,0.004775,0.087683,123.996622,69984,0,34992,9.4080211798e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",9,9,27,5,32,"Success",0.000704,62.321533,61.125625,0.006656,0.048062,0.037828,0.004593,0.07849,123.625502,69984,0,34992,9.4080211798e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",9,9,27,6,32,"Success",0.00096,62.286413,61.159169,0.006366,0.046832,0.03613,0.006401,0.08505,123.62919,69984,0,34992,9.4080211798e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",9,9,27,7,32,"Success",0.000798,62.048666,61.316761,0.006413,0.050014,0.036531,0.004813,0.08077,123.546664,69984,0,34992,9.4080211798e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",9,9,27,8,32,"Success",0.000811,62.445064,61.158616,0.006583,0.049539,0.036613,0.005023,0.085496,123.789391,69984,0,34992,9.4080211798e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",9,9,27,9,32,"Success",0.000772,62.539339,61.233448,0.006573,0.048786,0.037166,0.005884,0.082065,123.955781,69984,0,34992,9.4080211798e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",9,9,27,10,32,"Success",0.000774,62.53869,61.213726,0.006192,0.047493,0.036449,0.004518,0.086413,123.936092,69984,0,34992,9.4080211798e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",9,9,27,11,32,"Success",0.000818,62.357615,61.195481,0.006242,0.04968,0.041495,0.005242,0.084426,123.742778,69984,0,34992,9.4080211798e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",7,7,49,0,57,"Warmup",0.000985,86.396668,83.575281,0.008824,0.049591,0.038666,0.006361,0.087871,170.166566,76832,0,38416,1.1210599137e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,7,49,1,57,"Warmup",0.001113,85.835154,83.860339,0.009929,0.055022,0.040764,0.006473,0.098222,169.908944,76832,0,38416,1.1210599137e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,7,49,2,57,"Success",0.000872,86.205714,83.645486,0.009422,0.053342,0.039747,0.006791,0.089269,170.052603,76832,0,38416,1.1210599137e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,7,49,3,57,"Success",0.000802,86.351152,83.756062,0.008949,0.053007,0.039016,0.006966,0.09151,170.309429,76832,0,38416,1.1210599137e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,7,49,4,57,"Success",0.000832,86.093227,83.55656,0.008837,0.051091,0.037154,0.006491,0.090829,169.846847,76832,0,38416,1.1210599137e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,7,49,5,57,"Success",0.000858,86.04292,83.66775,0.008457,0.051249,0.038494,0.006357,0.086519,169.904419,76832,0,38416,1.1210599137e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,7,49,6,57,"Success",0.00078,86.220944,83.739525,0.00854,0.053691,0.03819,0.006569,0.086719,170.156914,76832,0,38416,1.1210599137e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,7,49,7,57,"Success",0.00091,86.038789,83.460712,0.010075,0.053312,0.040179,0.00676,0.089458,169.701936,76832,0,38416,1.1210599137e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,7,49,8,57,"Success",0.000925,86.135905,83.867445,0.008885,0.051793,0.040037,0.00684,0.087611,170.201277,76832,0,38416,1.1210599137e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,7,49,9,57,"Success",0.0008,86.381749,83.621767,0.008529,0.053187,0.037767,0.010531,0.091539,170.207688,76832,0,38416,1.1210599137e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,7,49,10,57,"Success",0.000939,86.337897,83.571587,0.008815,0.053252,0.039758,0.006429,0.089592,170.110077,76832,0,38416,1.1210599137e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,7,49,11,57,"Success",0.000828,86.24484,83.900509,0.009733,0.0517,0.039494,0.006564,0.093629,170.349094,76832,0,38416,1.1210599137e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",5,25,25,0,47,"Warmup",0.001081,71.923941,70.568394,0.010064,0.044866,0.03773,0.008481,0.06129,142.657617,100000,0,50000,1.0535318968e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",5,25,25,1,47,"Warmup",0.000846,72.174553,70.671028,0.010703,0.047287,0.038626,0.008878,0.064003,143.017851,100000,0,50000,1.0535318968e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",5,25,25,2,47,"Success",0.000942,72.055835,70.605929,0.010308,0.046367,0.039056,0.008704,0.06324,142.832174,100000,0,50000,1.0535318968e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",5,25,25,3,47,"Success",0.001002,71.917409,70.722207,0.010948,0.045305,0.040604,0.008917,0.064,142.812194,100000,0,50000,1.0535318968e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",5,25,25,4,47,"Success",0.000884,71.897613,70.448684,0.010499,0.045891,0.04046,0.009244,0.064783,142.519818,100000,0,50000,1.0535318968e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",5,25,25,5,47,"Success",0.000838,71.759072,70.641065,0.010986,0.046358,0.039305,0.009516,0.064215,142.573092,100000,0,50000,1.0535318968e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",5,25,25,6,47,"Success",0.000828,71.906546,70.789208,0.010173,0.045712,0.039705,0.008668,0.060977,142.863601,100000,0,50000,1.0535318968e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",5,25,25,7,47,"Success",0.000984,72.145082,70.542273,0.010779,0.04592,0.041765,0.008682,0.066659,142.864074,100000,0,50000,1.0535318968e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",5,25,25,8,47,"Success",0.000862,72.006246,70.421546,0.011114,0.043663,0.041999,0.009367,0.063275,142.599888,100000,0,50000,1.0535318968e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",5,25,25,9,47,"Success",0.000842,71.98459,70.784652,0.01036,0.045752,0.039423,0.008427,0.063886,142.939617,100000,0,50000,1.0535318968e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",5,25,25,10,47,"Success",0.000958,71.867147,70.510066,0.010209,0.045587,0.040769,0.00882,0.064241,142.549848,100000,0,50000,1.0535318968e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",5,25,25,11,47,"Success",0.000958,71.797523,70.672419,0.010558,0.047063,0.039707,0.008704,0.069724,142.648362,100000,0,50000,1.0535318968e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",9,27,27,0,33,"Warmup",0.000768,110.649452,111.080682,0.023659,0.071496,0.052438,0.017537,0.117332,222.015145,209952,0,104976,1.0570852938e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",9,27,27,1,33,"Warmup",0.000838,111.03922,111.40597,0.023917,0.073477,0.050227,0.018114,0.120891,222.734287,209952,0,104976,1.0570852938e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",9,27,27,2,33,"Success",0.000952,109.944682,108.949822,0.022326,0.074835,0.050593,0.018236,0.124467,219.187611,209952,0,104976,1.0570852938e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",9,27,27,3,33,"Success",0.000817,109.904438,110.993509,0.022648,0.071123,0.048972,0.018201,0.115169,221.176517,209952,0,104976,1.0570852938e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",9,27,27,4,33,"Success",0.000812,109.95305,111.297046,0.022697,0.071593,0.051187,0.018098,0.1215,221.537572,209952,0,104976,1.0570852938e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",9,27,27,5,33,"Success",0.000796,109.554058,108.506593,0.02402,0.073142,0.053741,0.018032,0.118146,218.350203,209952,0,104976,1.0570852938e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",9,27,27,6,33,"Success",0.00084,110.375261,108.991607,0.022619,0.074289,0.068974,0.017422,0.126163,219.684812,209952,0,104976,1.0570852938e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",9,27,27,7,33,"Success",0.000766,109.81769,108.603074,0.022839,0.071574,0.048513,0.017284,0.118241,218.701658,209952,0,104976,1.0570852938e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",9,27,27,8,33,"Success",0.000832,110.338726,110.941793,0.02339,0.072721,0.049838,0.016793,0.128877,221.574625,209952,0,104976,1.0570852938e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",9,27,27,9,33,"Success",0.000753,111.006138,108.864255,0.023108,0.07469,0.049966,0.017958,0.118499,220.157375,209952,0,104976,1.0570852938e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",9,27,27,10,33,"Success",0.000727,109.440009,108.60066,0.02321,0.072322,0.050927,0.018038,0.117944,218.325605,209952,0,104976,1.0570852938e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",9,27,27,11,33,"Success",0.000942,109.327651,109.347202,0.022833,0.077109,0.04551,0.018248,0.118766,218.959952,209952,0,104976,1.0570852938e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,25,0,48,"Warmup",0.000835,93.417958,88.817325,0.047961,0.0784,0.057584,0.051476,0.100919,182.574352,500000,0,250000,1.1309043709e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,25,1,48,"Warmup",0.000858,92.359114,88.944715,0.049018,0.080324,0.059708,0.045816,0.093749,181.635231,500000,0,250000,1.1309043709e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,25,2,48,"Success",0.000792,93.458229,90.503725,0.047522,0.079586,0.060755,0.045684,0.100313,184.298502,500000,0,250000,1.1309043709e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,25,3,48,"Success",0.000824,93.504683,89.843294,0.048733,0.079777,0.06212,0.048196,0.096558,183.686161,500000,0,250000,1.1309043709e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,25,4,48,"Success",0.000862,93.457131,88.761191,0.049246,0.0811,0.057908,0.047458,0.102621,182.559508,500000,0,250000,1.1309043709e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,25,5,48,"Success",0.0009,93.858157,88.31557,0.049759,0.082642,0.076732,0.046496,0.098336,182.530585,500000,0,250000,1.1309043709e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,25,6,48,"Success",0.00079,93.246439,88.611463,0.051352,0.084322,0.060707,0.047426,0.097391,182.201908,500000,0,250000,1.1309043709e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,25,7,48,"Success",0.000776,92.355204,88.901743,0.048951,0.082327,0.076573,0.047616,0.101151,181.616297,500000,0,250000,1.1309043709e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,25,8,48,"Success",0.000882,93.389261,88.524595,0.048823,0.080807,0.059817,0.04883,0.097522,182.252475,500000,0,250000,1.1309043709e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,25,9,48,"Success",0.000753,93.224802,89.168414,0.048727,0.083961,0.058951,0.047722,0.102163,182.737403,500000,0,250000,1.1309043709e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,25,10,48,"Success",0.000904,123.323177,88.604214,0.04643,0.081916,0.063086,0.047081,0.099734,212.268442,500000,0,250000,1.1309043709e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,25,11,48,"Success",0.000774,92.212908,89.03304,0.047797,0.083038,0.06201,0.047402,0.101523,181.590357,500000,0,250000,1.1309043709e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,49,49,0,58,"Warmup",0.000962,139.592486,131.486507,0.068282,0.10791,0.092278,0.052179,0.131447,271.533966,537824,0,268912,1.1955203239e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,49,49,1,58,"Warmup",0.000862,139.56465,133.636512,0.069515,0.106954,0.088069,0.051518,0.126065,273.645984,537824,0,268912,1.1955203239e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,49,49,2,58,"Success",0.0008,136.204546,135.07914,0.072057,0.1086,0.087972,0.053049,0.137965,271.746092,537824,0,268912,1.1955203239e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,49,49,3,58,"Success",0.000946,139.231076,133.414563,0.072524,0.108299,0.08823,0.052871,0.131784,273.102086,537824,0,268912,1.1955203239e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,49,49,4,58,"Success",0.000842,135.402795,130.393342,0.069304,0.109344,0.084358,0.052346,0.125461,266.239791,537824,0,268912,1.1955203239e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,49,49,5,58,"Success",0.000842,139.283619,133.306687,0.066723,0.108325,0.088957,0.063948,0.130445,273.05144,537824,0,268912,1.1955203239e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,49,49,6,58,"Success",0.0008,136.090925,133.041339,0.066126,0.108937,0.087665,0.052417,0.147889,269.597929,537824,0,268912,1.1955203239e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,49,49,7,58,"Success",0.000942,139.853636,135.176535,0.066435,0.109637,0.084895,0.051591,0.128576,275.474009,537824,0,268912,1.1955203239e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,49,49,8,58,"Success",0.00088,136.108492,135.087424,0.066526,0.108285,0.085731,0.051953,0.129437,271.640551,537824,0,268912,1.1955203239e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,49,49,9,58,"Success",0.000846,135.988023,135.846513,0.070318,0.110436,0.087429,0.053851,0.133103,272.292418,537824,0,268912,1.1955203239e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,49,49,10,58,"Success",0.000872,139.313728,133.274173,0.070425,0.105531,0.090023,0.053274,0.140265,273.05011,537824,0,268912,1.1955203239e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",7,49,49,11,58,"Success",0.000976,136.400315,133.063261,0.070125,0.107277,0.086811,0.052526,0.13754,269.920825,537824,0,268912,1.1955203239e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,27,0,34,"Warmup",0.000962,135.94563,135.683491,0.058078,0.10271,0.07417,0.059192,0.186089,272.112343,629856,0,314928,1.5718699584e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,27,1,34,"Warmup",0.000812,136.989934,136.217369,0.056072,0.104458,0.074781,0.057813,0.189963,273.693271,629856,0,314928,1.5718699584e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,27,2,34,"Success",0.000888,136.954928,137.749344,0.058853,0.109741,0.074485,0.060965,0.182258,275.193445,629856,0,314928,1.453935503e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,27,3,34,"Success",0.000848,138.18048,135.513343,0.053396,0.102483,0.074695,0.058642,0.18,274.165734,629856,0,314928,1.5718699584e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,27,4,34,"Success",0.000928,139.019273,135.086018,0.058558,0.109537,0.079543,0.058576,0.192042,274.606387,629856,0,314928,1.5718699584e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,27,5,34,"Success",0.000818,137.793504,137.641574,0.05533,0.102493,0.074775,0.058337,0.185356,275.914091,629856,0,314928,1.5718699584e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,27,6,34,"Success",0.000848,137.787785,134.742361,0.058528,0.105785,0.075252,0.063014,0.184001,273.019398,629856,0,314928,1.453935503e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,27,7,34,"Success",0.000816,137.596394,135.942536,0.073305,0.108544,0.089785,0.05787,0.182191,274.053302,629856,0,314928,1.5718699584e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,27,8,34,"Success",0.00088,137.503789,132.436085,0.056295,0.107823,0.070726,0.060038,0.175606,270.413171,629856,0,314928,1.578089152e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,27,9,34,"Success",0.000832,138.862221,136.513902,0.060222,0.106768,0.072949,0.059602,0.185514,275.863912,629856,0,314928,1.5718699584e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,27,10,34,"Success",0.000862,136.922885,133.398807,0.05703,0.103129,0.074171,0.05792,0.181696,270.798642,629856,0,314928,1.453935503e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,27,11,34,"Success",0.000866,138.509156,135.307559,0.05608,0.110913,0.078512,0.05903,0.181359,274.305413,629856,0,314928,1.5718699584e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,81,0,35,"Warmup",0.001104,338.505816,247.818694,0.157798,0.210765,0.169546,0.195935,0.197956,587.259817,1889568,0,944784,1.5908426587e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,81,1,35,"Warmup",0.001012,262.904078,264.802322,0.163257,0.220574,0.167529,0.198186,0.197376,528.656476,1889568,0,944784,1.5908426587e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,81,2,35,"Success",0.000876,264.262658,259.590081,0.162948,0.214439,0.175521,0.200652,0.204812,524.814271,1889568,0,944784,1.5908426587e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,81,3,35,"Success",0.000972,268.087331,253.130947,0.160657,0.207865,0.184084,0.19108,0.207552,522.172468,1889568,0,944784,1.5908426587e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,81,4,35,"Success",0.000842,262.27412,259.357613,0.161573,0.220582,0.174249,0.198699,0.211986,522.602107,1889568,0,944784,1.5908637036e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,81,5,35,"Success",0.000982,262.041475,259.281796,0.165862,0.214514,0.192252,0.197971,0.193919,522.290982,1889568,0,944784,1.5908426587e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,81,6,35,"Success",0.000896,260.137932,261.082735,0.159307,0.204121,0.172398,0.191972,0.193113,522.144895,1889568,0,944784,1.5908426587e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,81,7,35,"Success",0.000978,266.908272,262.459203,0.159462,0.216967,0.169632,0.191156,0.194654,530.302671,1889568,0,944784,1.5908426587e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,81,8,35,"Success",0.00077,264.440612,266.698915,0.157504,0.208015,0.17207,0.192679,0.197388,532.070194,1889568,0,944784,1.5908426587e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,81,9,35,"Success",0.000974,274.820675,262.681208,0.174588,0.209857,0.168898,0.198076,0.200922,538.457186,1889568,0,944784,1.5908426587e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,81,10,35,"Success",0.000824,267.06723,267.315142,0.163716,0.218964,0.178682,0.198078,0.200401,535.345371,1889568,0,944784,1.5908426587e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,27,81,11,35,"Success",0.000951,268.19196,260.652112,0.175913,0.215384,0.168443,0.190578,0.192319,529.789744,1889568,0,944784,1.5908426587e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,125,0,49,"Warmup",0.00093,259.794169,246.950607,0.238921,0.225242,0.181169,0.293752,0.117262,507.804323,2500000,0,1250000,9.210761764e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,125,1,49,"Warmup",0.001062,268.747022,257.391378,0.236021,0.232975,0.190237,0.296091,0.121608,527.218446,2500000,0,1250000,9.210761764e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,125,2,49,"Success",0.000838,265.11907,256.947484,0.230139,0.226504,0.187014,0.28598,0.119521,523.11856,2500000,0,1250000,9.210761764e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,125,3,49,"Success",0.000975,265.558887,249.370424,0.238187,0.227398,0.186298,0.29457,0.126271,516.005162,2500000,0,1250000,9.210761764e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,125,4,49,"Success",0.000832,271.780493,249.915402,0.230976,0.224903,0.18098,0.284821,0.122551,522.743155,2500000,0,1250000,9.210761764e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,125,5,49,"Success",0.001006,266.211081,248.382422,0.240203,0.230188,0.184558,0.294568,0.117627,515.663581,2500000,0,1250000,9.210761764e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,125,6,49,"Success",0.000808,266.39828,249.256466,0.228623,0.224793,0.18465,0.290507,0.117567,516.703778,2500000,0,1250000,9.210761764e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,125,7,49,"Success",0.000808,266.378427,250.251137,0.23834,0.237304,0.180481,0.293692,0.118896,517.701158,2500000,0,1250000,9.210761764e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,125,8,49,"Success",0.000822,260.059005,257.759714,0.231079,0.225676,0.18158,0.284474,0.122364,518.867,2500000,0,1250000,9.210761764e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,125,9,49,"Success",0.000983,270.38447,249.234709,0.237189,0.218318,0.18801,0.295674,0.127034,520.688645,2500000,0,1250000,9.3897075565e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,125,10,49,"Success",0.000878,260.382784,248.543195,0.240454,0.228998,0.179455,0.293995,0.112278,509.984278,2500000,0,1250000,9.210761764e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",25,25,125,11,49,"Success",0.0009,266.504659,255.90469,0.231556,0.227803,0.182086,0.289742,0.117461,523.460862,2500000,0,1250000,9.210761764e-17,0
"Fftw","Outplace","Complex","double",3,"radix357",49,49,49,0,59,"Warmup",0.001285,205.482248,196.967886,0.433492,0.361076,0.262058,0.486433,0.255573,404.252627,3764768,0,1882384,1.2363426646e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",49,49,49,1,59,"Warmup",0.000716,200.844532,195.520268,0.442391,0.333469,0.26944,0.50637,0.241936,398.162239,3764768,0,1882384,1.2363426646e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",49,49,49,2,59,"Success",0.00072,200.826926,197.648197,0.430352,0.344431,0.26395,0.49067,0.253765,400.261896,3764768,0,1882384,1.2363426646e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",49,49,49,3,59,"Success",0.000886,200.427221,196.836123,0.442491,0.344352,0.273509,0.501346,0.229926,399.058822,3764768,0,1882384,1.2363426646e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",49,49,49,4,59,"Success",0.000742,201.78038,195.505373,0.433867,0.335402,0.271111,0.491966,0.235326,399.057186,3764768,0,1882384,1.2363426646e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",49,49,49,5,59,"Success",0.000916,201.444569,200.323036,0.428336,0.333957,0.262471,0.48661,0.232301,403.514809,3764768,0,1882384,1.2363426646e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",49,49,49,6,59,"Success",0.00079,205.054313,212.312761,0.443219,0.345356,0.270431,0.503252,0.258332,419.191035,3764768,0,1882384,1.2363426646e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",49,49,49,7,59,"Success",0.00078,206.169785,200.539952,0.443909,0.344149,0.266976,0.504822,0.263493,408.536413,3764768,0,1882384,1.2363426646e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",49,49,49,8,59,"Success",0.00081,206.589828,200.48048,0.442421,0.295919,0.255355,0.506828,0.209462,408.783417,3764768,0,1882384,1.2363426646e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",49,49,49,9,59,"Success",0.000741,205.413036,198.692531,0.444881,0.344506,0.285036,0.487864,0.250185,405.921419,3764768,0,1882384,1.2363426646e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",49,49,49,10,59,"Success",0.000894,205.89631,200.823019,0.428624,0.351137,0.262437,0.493281,0.255287,408.513576,3764768,0,1882384,1.2363426646e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",49,49,49,11,59,"Success",0.000718,204.071886,201.183491,0.430486,0.341108,0.26683,0.493308,0.255326,407.045924,3764768,0,1882384,1.2363426646e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,81,81,0,36,"Warmup",0.001035,644.921283,604.087645,0.544216,0.463061,0.424656,0.715587,0.223507,1251.383308,5668704,0,2834352,1.5194885085e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,81,81,1,36,"Warmup",0.000958,640.563603,629.51922,0.522638,0.464702,0.404781,0.687296,0.218354,1272.383898,5668704,0,2834352,1.4715914773e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,81,81,2,36,"Success",0.000914,643.272709,620.662134,0.55188,0.486073,0.405159,0.715417,0.223198,1266.319802,5668704,0,2834352,1.5194885085e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,81,81,3,36,"Success",0.000978,640.349881,621.21247,0.545381,0.464863,0.42415,0.708642,0.222708,1263.931239,5668704,0,2834352,1.5194885085e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,81,81,4,36,"Success",0.000934,626.263686,638.033134,0.540623,0.461381,0.402871,0.710127,0.21969,1266.634807,5668704,0,2834352,1.5194885085e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,81,81,5,36,"Success",0.00094,645.178502,627.666878,0.520634,0.474149,0.398289,0.699396,0.215573,1275.156703,5668704,0,2834352,1.5194885085e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,81,81,6,36,"Success",0.000988,643.893914,630.011127,0.52114,0.489793,0.39679,0.686073,0.21284,1276.215003,5668704,0,2834352,1.5194885085e-16,0
"Fftw","Outplace","Complex","double",3,"radix357",27,81,81,7,36,"Success",0.000974,1010.04963,881.061559,0.519435,0.453717,0.422378,0.700024,0.199503,1893.409461,5668704,0,2834352,1.5194885085e-16,0
