; "SupportedThreads",24,"UsedThreads",1,"TotalMemory",67312496640,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497541002,"CurrentTimeLocal","Thu Jun 15 17:36:42 2017","Hostname","taurusi5027"
; "Time_ContextCreate [ms]", 0.000262
; "Time_ContextDestroy [ms]", 0.000273
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw","Outplace","Real","double",1,"powerof2",8192,0,0,11,67,"Success",0.000874,329.320819,396.446468,0.009659,0.05677,0.051963,0.006313,0.006658,725.901151,131088,0,65536
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,0,68,"Warmup",0.000966,560.630346,702.076337,0.018823,0.129865,0.117921,0.012808,0.006507,1262.99528,262160,0,131072
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,1,68,"Warmup",0.000914,562.511235,701.767671,0.018924,0.115669,0.119356,0.013096,0.006364,1264.554812,262160,0,131072
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,2,68,"Success",0.000799,561.549467,701.735872,0.01894,0.115777,0.121899,0.01306,0.006663,1263.564102,262160,0,131072
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,3,68,"Success",0.00084,560.897866,699.668874,0.018288,0.130074,0.118579,0.013104,0.006741,1260.856078,262160,0,131072
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,4,68,"Success",0.000894,559.044129,701.87779,0.018431,0.1143,0.117892,0.012816,0.006112,1261.194076,262160,0,131072
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,5,68,"Success",0.000828,560.773649,705.002168,0.020229,0.115633,0.119422,0.012994,0.006976,1266.0535,262160,0,131072
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,6,68,"Success",0.000824,559.745618,703.581548,0.01973,0.115027,0.134651,0.012988,0.006735,1263.618731,262160,0,131072
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,7,68,"Success",0.00079,560.281112,701.567858,0.018885,0.117264,0.122163,0.012904,0.006896,1262.129578,262160,0,131072
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,8,68,"Success",0.000802,559.60618,702.5997,0.019253,0.116845,0.119405,0.012907,0.007076,1262.483814,262160,0,131072
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,9,68,"Success",0.00084,562.02217,703.487205,0.019521,0.114504,0.118798,0.013291,0.006515,1265.784577,262160,0,131072
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,10,68,"Success",0.000854,560.575773,700.132051,0.018408,0.115215,0.123401,0.012773,0.006264,1260.9864,262160,0,131072
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,11,68,"Success",0.000884,560.533847,704.243614,0.01897,0.114963,0.118163,0.012922,0.006805,1265.051796,262160,0,131072
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,0,69,"Warmup",0.000922,1056.852598,1390.154245,0.033083,0.282614,0.280521,0.033261,0.007323,2447.646395,524304,0,262144
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,1,69,"Warmup",0.000812,1059.323648,1389.835856,0.03451,0.277757,0.283422,0.0345,0.006619,2449.798881,524304,0,262144
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,2,69,"Success",0.000906,1056.570705,1391.177369,0.03424,0.275211,0.282634,0.034246,0.00694,2448.384063,524304,0,262144
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,3,69,"Success",0.000982,1062.844094,1386.307384,0.034043,0.277125,0.287071,0.034127,0.007462,2449.794389,524304,0,262144
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,4,69,"Success",0.000868,1057.54534,1388.635329,0.033377,0.282642,0.281642,0.033183,0.006483,2446.820619,524304,0,262144
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,5,69,"Success",0.000882,1059.98249,1388.231269,0.033342,0.277057,0.281315,0.033318,0.007315,2448.848661,524304,0,262144
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,6,69,"Success",0.000775,1058.101504,1389.45661,0.03426,0.28219,0.281662,0.034153,0.007301,2448.200219,524304,0,262144
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,7,69,"Success",0.000846,1058.759983,1389.834369,0.033167,0.275513,0.285273,0.03329,0.006644,2449.230825,524304,0,262144
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,8,69,"Success",0.000804,1059.260305,1389.826493,0.034392,0.280905,0.283823,0.034133,0.007321,2449.73006,524304,0,262144
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,9,69,"Success",0.000866,1058.989157,1386.726233,0.03422,0.276726,0.286945,0.03434,0.006674,2446.356843,524304,0,262144
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,10,69,"Success",0.000995,1057.177338,1390.378694,0.034368,0.275355,0.282874,0.03445,0.006924,2448.192698,524304,0,262144
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,11,69,"Success",0.00087,1057.053438,1393.091267,0.035469,0.279361,0.288262,0.034414,0.006527,2450.791362,524304,0,262144
"Fftw","Outplace","Real","double",1,"powerof2",65536,0,0,0,70,"Warmup",0.000964,1982.109027,2732.760784,0.070219,0.607523,0.621478,0.068688,0.007341,4716.247832,1048592,0,524288
"Fftw","Outplace","Real","double",1,"powerof2",65536,0,0,1,70,"Warmup",0.000885,1988.955826,2735.256322,0.070189,0.614756,0.61508,0.068312,0.007459,4725.590548,1048592,0,524288
"Fftw","Outplace","Real","double",1,"powerof2",65536,0,0,2,70,"Success",0.000917,1985.29509,2737.852609,0.070245,0.612896,0.617183,0.06823,0.007714,4724.526704,1048592,0,524288
"Fftw","Outplace","Real","double",1,"powerof2",65536,0,0,3,70,"Success",0.000949,1983.483148,2737.195702,0.069961,0.611811,0.622939,0.067961,0.007537,4722.061832,1048592,0,524288
"Fftw","Outplace","Real","double",1,"powerof2",65536,0,0,4,70,"Success",0.000959,1992.964035,2734.533952,0.068117,0.607071,0.629964,0.068194,0.006774,4728.880942,1048592,0,524288
"Fftw","Outplace","Real","double",1,"powerof2",65536,0,0,5,70,"Success",0.000952,1987.095295,2732.813627,0.066467,0.609458,0.610377,0.0665,0.006772,4721.271324,1048592,0,524288
"Fftw","Outplace","Real","double",1,"powerof2",65536,0,0,6,70,"Success",0.000922,1990.130065,2730.379195,0.070034,0.600955,0.618328,0.066217,0.006842,4721.874347,1048592,0,524288
"Fftw","Outplace","Real","double",1,"powerof2",65536,0,0,7,70,"Success",0.000974,1994.476884,2729.43493,0.067838,0.604452,0.614511,0.065903,0.006718,4725.27405,1048592,0,524288
"Fftw","Outplace","Real","double",1,"powerof2",65536,0,0,8,70,"Success",0.000888,1987.748346,2735.245901,0.070376,0.614891,0.619503,0.068184,0.00754,4724.37745,1048592,0,524288
"Fftw","Outplace","Real","double",1,"powerof2",65536,0,0,9,70,"Success",0.000816,1992.064608,2733.524801,0.070181,0.60277,0.616803,0.066128,0.007056,4726.954976,1048592,0,524288
"Fftw","Outplace","Real","double",1,"powerof2",65536,0,0,10,70,"Success",0.000994,1986.964522,2726.060758,0.068603,0.609224,0.631729,0.065935,0.006782,4714.410255,1048592,0,524288
"Fftw","Outplace","Real","double",1,"powerof2",65536,0,0,11,70,"Success",0.001061,1987.867568,2733.070684,0.070277,0.611117,0.620173,0.068114,0.007678,4722.318551,1048592,0,524288
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,0,71,"Warmup",0.001067,4113.055055,5777.47505,0.179579,1.385976,1.329356,0.180759,0.008765,9893.618025,2097168,0,1048576
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,1,71,"Warmup",0.001127,4119.852765,5786.673825,0.164894,1.381249,1.329029,0.181301,0.008419,9909.594647,2097168,0,1048576
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,2,71,"Success",0.001019,4108.28711,5790.587845,0.158281,1.380784,1.321862,0.175999,0.008973,9901.923854,2097168,0,1048576
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,3,71,"Success",0.000892,4109.718167,5880.613769,0.19822,1.446931,1.38666,0.179919,0.008063,9993.554969,2097168,0,1048576
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,4,71,"Success",0.001193,4128.470809,5781.075165,0.170368,1.388729,1.329663,0.180433,0.008903,9912.62752,2097168,0,1048576
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,5,71,"Success",0.000958,4111.405159,5795.412098,0.163544,1.36708,1.315421,0.175373,0.00825,9909.849666,2097168,0,1048576
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,6,71,"Success",0.001002,4125.752782,5802.95347,0.164043,1.381474,1.339658,0.174662,0.008452,9931.777505,2097168,0,1048576
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,7,71,"Success",0.000998,4109.269957,5778.782956,0.163822,1.387959,1.330789,0.181083,0.008348,9891.127992,2097168,0,1048576
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,8,71,"Success",0.001103,4114.629998,5776.813963,0.165183,1.391616,1.33701,0.175381,0.008605,9894.524874,2097168,0,1048576
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,9,71,"Success",0.001016,4123.619542,5781.453507,0.176736,1.389339,1.329301,0.179547,0.008357,9908.15922,2097168,0,1048576
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,10,71,"Success",0.001026,4112.289149,5773.966821,0.164374,1.389329,1.3265,0.18159,0.008514,9889.329822,2097168,0,1048576
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,11,71,"Success",0.001014,4116.247448,5791.618493,0.164622,1.384161,1.33103,0.180575,0.008374,9910.938168,2097168,0,1048576
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,0,72,"Warmup",0.001064,8523.402475,12100.208138,0.362638,3.09583,2.894809,0.423424,0.008636,20630.39886,4194320,0,2097152
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,1,72,"Warmup",0.0009,8566.85244,12123.898049,0.362036,3.069627,2.880482,0.423678,0.009067,20697.498127,4194320,0,2097152
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,2,72,"Success",0.000978,8521.204683,12067.263098,0.386923,3.058529,2.837153,0.431156,0.009426,20595.193834,4194320,0,2097152
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,3,72,"Success",0.000858,8517.584784,12072.924459,0.361596,3.08485,2.848996,0.44008,0.009564,20597.257062,4194320,0,2097152
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,4,72,"Success",0.001071,8551.644779,12089.776324,0.356499,3.020817,2.889704,0.426298,0.009596,20648.127089,4194320,0,2097152
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,5,72,"Success",0.000916,8502.563148,12071.684566,0.380149,3.028968,2.8275,0.427069,0.008195,20580.922472,4194320,0,2097152
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,6,72,"Success",0.000898,8508.688441,12116.766281,0.352095,3.005023,2.844126,0.423393,0.008425,20632.090709,4194320,0,2097152
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,7,72,"Success",0.00094,8517.382787,12101.060951,0.358338,3.013958,2.775979,0.427252,0.008331,20625.030331,4194320,0,2097152
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,8,72,"Success",0.000947,8559.135149,12088.621125,0.379836,3.105315,2.882691,0.423922,0.009602,20654.560499,4194320,0,2097152
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,9,72,"Success",0.00084,8510.568873,12077.424046,0.35682,3.054023,2.815269,0.435832,0.008087,20594.665906,4194320,0,2097152
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,10,72,"Success",0.000936,8566.31689,12085.136493,0.362299,3.061904,2.785292,0.427048,0.007896,20658.100968,4194320,0,2097152
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,11,72,"Success",0.00096,8557.072128,12091.630814,0.39637,3.088956,2.911827,0.417155,0.009673,20655.532359,4194320,0,2097152
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,0,73,"Warmup",0.001054,18244.849316,26113.85326,0.871634,6.822504,6.3236,0.787664,0.011166,44373.522085,8388624,0,4194304
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,1,73,"Warmup",0.001016,18217.957977,26149.717163,0.865205,6.752973,6.272348,0.799256,0.011152,44382.379236,8388624,0,4194304
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,2,73,"Success",0.000998,18198.257703,26138.130074,0.835015,6.735478,6.282592,0.832652,0.010748,44351.087103,8388624,0,4194304
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,3,73,"Success",0.001022,18230.098769,26108.782416,0.872096,6.733588,6.29697,0.791822,0.01189,44353.590846,8388624,0,4194304
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,4,73,"Success",0.001036,18243.127026,26108.878515,0.89918,6.911209,6.168855,0.769593,0.010855,44366.768392,8388624,0,4194304
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,5,73,"Success",0.000958,18231.539382,26096.473129,0.859259,6.820864,6.106922,0.806411,0.009747,44342.61876,8388624,0,4194304
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,6,73,"Success",0.000892,18193.332452,26058.636867,0.902673,6.754635,6.230063,0.791382,0.011988,44266.66302,8388624,0,4194304
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,7,73,"Success",0.00098,18229.397396,26101.750012,0.902214,6.807438,6.16085,0.766944,0.009564,44345.797359,8388624,0,4194304
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,8,73,"Success",0.000904,18213.920621,26086.357197,0.861202,6.816823,6.303592,0.766423,0.011701,44315.040442,8388624,0,4194304
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,9,73,"Success",0.000906,18221.139244,26056.125094,0.831903,6.77512,6.215937,0.811929,0.010472,44291.912611,8388624,0,4194304
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,10,73,"Success",0.001032,18212.290985,26199.628438,0.867918,6.846682,6.278464,0.763337,0.010127,44426.689116,8388624,0,4194304
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,11,73,"Success",0.000999,18202.672488,26160.967223,0.892173,6.739461,6.245937,0.794331,0.010203,44378.324806,8388624,0,4194304
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,0,74,"Warmup",0.001423,36285.945631,41572.239761,1.725573,16.625262,16.056285,1.288651,0.01732,77893.902596,16777232,0,8388608
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,1,74,"Warmup",0.001331,36283.425461,41618.169493,1.79631,16.551747,16.036149,1.308714,0.016751,77937.308854,16777232,0,8388608
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,2,74,"Success",0.001295,36273.666312,41569.098683,1.724877,16.572139,15.946546,1.32162,0.016915,77878.351191,16777232,0,8388608
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,3,74,"Success",0.001189,36303.491155,42050.887617,2.012413,17.712714,16.560502,1.573096,0.015208,78392.256494,16777232,0,8388608
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,4,74,"Success",0.001173,36291.654275,41700.324539,1.724597,16.608253,16.130792,1.28406,0.016053,78027.746642,16777232,0,8388608
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,5,74,"Success",0.0012,36287.338945,41637.959937,1.780816,16.510339,15.961623,1.330645,0.017036,77960.903241,16777232,0,8388608
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,6,74,"Success",0.001171,36297.555461,41659.458551,1.721261,16.623728,16.074154,1.310207,0.016936,77992.764177,16777232,0,8388608
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,7,74,"Success",0.001227,36268.568424,41536.08382,1.721159,16.651768,15.988433,1.318401,0.017134,77840.353228,16777232,0,8388608
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,8,74,"Success",0.001139,36285.593146,41591.902907,1.724171,16.536284,16.053504,1.31691,0.016199,77913.147161,16777232,0,8388608
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,9,74,"Success",0.001132,36493.787239,41839.273211,1.822589,16.645716,15.693705,1.3466,0.015223,78368.588449,16777232,0,8388608
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,10,74,"Success",0.001411,36282.955958,41522.828529,1.789753,16.501902,15.992719,1.280766,0.015359,77841.36906,16777232,0,8388608
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,11,74,"Success",0.001199,36293.148767,41615.605331,1.797104,18.188605,16.039255,1.276777,0.016639,77946.07658,16777232,0,8388608
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,0,75,"Warmup",0.007764,68008.699604,75468.586556,3.351955,40.517838,36.94689,2.522743,5.067218,143565.70379,33554448,0,16777216
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,1,75,"Warmup",0.012609,67815.24253,75085.332569,3.484211,39.200899,36.971967,2.591499,5.161401,142988.00054,33554448,0,16777216
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,2,75,"Success",0.012339,67825.548475,75079.023914,3.371386,40.865032,36.869745,2.518329,5.099812,142993.31212,33554448,0,16777216
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,3,75,"Success",0.012002,67693.338381,74678.465152,3.491812,40.555022,36.845913,2.589382,5.196545,142460.49774,33554448,0,16777216
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,4,75,"Success",0.012271,68242.183055,75136.405572,3.370698,40.595512,36.843372,2.557785,5.100489,143467.07229,33554448,0,16777216
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,5,75,"Success",0.01221,67864.989147,74887.750934,3.484765,40.562623,36.792218,2.593367,5.173847,142841.36255,33554448,0,16777216
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,6,75,"Success",0.011797,67915.332042,75189.282482,3.348354,40.544266,36.903059,2.520373,5.092146,143193.03772,33554448,0,16777216
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,7,75,"Success",0.012315,69059.272999,74683.169362,3.469594,40.206255,36.89076,2.590777,5.17707,143830.79249,33554448,0,16777216
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,8,75,"Success",0.012411,67920.923501,75037.68366,3.354331,39.584224,36.925746,2.58948,5.102448,143046.17901,33554448,0,16777216
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,9,75,"Success",0.012128,67583.853149,74893.134806,3.425937,40.514026,36.887385,2.6048,5.099881,142565.53528,33554448,0,16777216
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,10,75,"Success",0.012713,67709.903585,75066.24092,3.425882,39.316782,36.860361,2.57335,5.095995,142863.43282,33554448,0,16777216
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,11,75,"Success",0.012159,67645.433696,76453.772758,4.030192,43.941668,38.674114,2.949035,5.867388,144194.6843,33554448,0,16777216
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,0,76,"Warmup",0.009605,153871.06524,155427.71228,5.893479,87.784418,88.669994,5.510002,10.45359,309497.10194,67108880,0,33554432
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,1,76,"Warmup",0.009823,154515.55733,155859.57517,5.74647,94.765875,88.303366,5.603434,10.595616,310580.16051,67108880,0,33554432
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,2,76,"Success",0.009035,153473.57301,155405.0069,5.776563,88.04043,88.032272,5.567337,10.581994,309076.5907,67108880,0,33554432
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,3,76,"Success",0.009667,153185.07053,155340.41901,5.852701,87.929326,88.718403,5.437366,10.438759,308723.87963,67108880,0,33554432
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,4,76,"Success",0.010116,152985.38351,155947.80169,5.964026,88.090755,88.54225,5.383786,10.534209,309131.71361,67108880,0,33554432
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,5,76,"Success",0.009949,153670.89263,155702.15065,5.75234,94.917621,88.646552,5.422188,10.543367,309578.33868,67108880,0,33554432
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,6,76,"Success",0.009354,154057.59493,160620.42582,6.400896,104.584524,94.165532,6.341273,11.846608,314901.37235,67108880,0,33554432
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,7,76,"Success",0.009763,157697.1316,159909.22141,6.583283,93.761191,92.862078,6.095893,12.028925,317817.69724,67108880,0,33554432
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,8,76,"Success",0.009553,154704.05543,155370.80179,5.571698,94.648525,88.180781,5.560037,10.587624,310279.41882,67108880,0,33554432
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,9,76,"Success",0.009147,153308.68736,155243.92133,5.578087,88.081207,87.999781,5.6064,10.519117,308750.40577,67108880,0,33554432
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,10,76,"Success",0.010184,153426.43176,155427.71096,5.675161,95.424186,88.411346,5.428114,10.515128,309059.61063,67108880,0,33554432
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,11,76,"Success",0.009284,153817.16408,155262.90295,5.846768,88.58876,89.496461,5.487331,10.455263,309279.95422,67108880,0,33554432
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,0,77,"Warmup",0.009426,308821.09811,301048.01839,11.338402,208.742429,204.44418,11.033858,14.221238,610318.91004,134217744,0,67108864
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,1,77,"Warmup",0.009733,309355.80383,304966.41669,11.399667,209.731376,203.823559,11.380814,14.288407,614772.85776,134217744,0,67108864
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,2,77,"Success",0.009499,308399.40564,303357.63814,11.057015,209.941179,205.088201,11.002704,18.168711,612212.31525,134217744,0,67108864
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,3,77,"Success",0.009296,308413.75888,302696.80298,11.069327,211.077609,204.250795,11.379757,19.018612,611567.37068,134217744,0,67108864
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,4,77,"Success",0.010176,308393.01888,301723.18941,11.383034,213.96177,203.882759,11.260766,16.676498,610573.38692,134217744,0,67108864
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,5,77,"Success",0.009456,311902.81657,302448.43347,11.033356,209.437128,205.361257,11.011914,14.501305,614802.60841,134217744,0,67108864
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,6,77,"Success",0.009607,307539.00269,303817.84586,11.129985,210.042315,205.025399,11.386923,18.878052,611813.32461,134217744,0,67108864
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,7,77,"Success",0.009358,310221.71581,303960.22071,11.220297,211.345043,203.347901,11.017179,16.702315,614635.58222,134217744,0,67108864
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,8,77,"Success",0.009702,317422.36521,300259.58156,11.278752,210.094457,205.032404,11.347124,18.789678,618138.50272,134217744,0,67108864
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,9,77,"Success",0.009607,307896.94578,301832.89385,11.031333,208.864316,206.435208,10.868703,13.830725,610180.88328,134217744,0,67108864
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,10,77,"Success",0.009578,309054.87195,302692.62019,11.063717,212.537096,204.593573,11.388564,18.334314,612205.4227,134217744,0,67108864
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,11,77,"Success",0.009202,308031.9425,302735.84493,11.208874,208.593253,208.196405,11.369756,14.493637,611221.66245,134217744,0,67108864
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,0,78,"Warmup",0.000409,0.015807,0.012011,0.000295,0.000445,0.000307,0.000191,0.000814,0.031687,152,0,72
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,1,78,"Warmup",0.000397,0.014081,0.010775,0.000207,0.000349,0.000233,0.000178,0.000659,0.028118,152,0,72
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,2,78,"Success",0.000431,0.013977,0.010617,0.000206,0.000341,0.000206,0.000142,0.00065,0.027845,152,0,72
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,3,78,"Success",0.000397,0.013756,0.010633,0.000193,0.000303,0.000244,0.000142,0.00068,0.027558,152,0,72
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,4,78,"Success",0.000337,0.01363,0.01035,0.000204,0.000329,0.000213,0.000144,0.000585,0.027016,152,0,72
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,5,78,"Success",0.000367,0.013457,0.010468,0.000191,0.000327,0.000215,0.00014,0.000667,0.027026,152,0,72
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,6,78,"Success",0.000361,0.013473,0.010368,0.00017,0.000314,0.000228,0.000133,0.000626,0.026841,152,0,72
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,7,78,"Success",0.000345,0.013396,0.010609,0.000174,0.000364,0.00023,0.000146,0.000712,0.027205,152,0,72
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,8,78,"Success",0.00034,0.013575,0.010526,0.000191,0.000331,0.000227,0.000146,0.000617,0.027169,152,0,72
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,9,78,"Success",0.000341,0.013417,0.01038,0.000195,0.000317,0.000209,0.000146,0.00061,0.026832,152,0,72
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,10,78,"Success",0.000383,0.01358,0.010424,0.000208,0.00032,0.00026,0.000161,0.000644,0.027163,152,0,72
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,11,78,"Success",0.000357,0.01356,0.010406,0.000196,0.000325,0.000233,0.000163,0.000662,0.027093,152,0,72
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,0,91,"Warmup",0.00066,0.016442,0.012044,0.000277,0.000766,0.000515,0.000186,0.000968,0.033273,408,0,200
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,1,91,"Warmup",0.000525,0.014438,0.011182,0.000212,0.000702,0.000419,0.000154,0.000864,0.029771,408,0,200
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,2,91,"Success",0.000511,0.014465,0.011028,0.000203,0.000674,0.000471,0.000177,0.000714,0.029452,408,0,200
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,3,91,"Success",0.000493,0.013892,0.010805,0.000207,0.000734,0.000445,0.000157,0.00075,0.028715,408,0,200
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,4,91,"Success",0.000491,0.014269,0.010831,0.000217,0.000605,0.000449,0.000158,0.000735,0.029002,408,0,200
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,5,91,"Success",0.000465,0.014079,0.010781,0.000225,0.00071,0.000407,0.000171,0.000774,0.028847,408,0,200
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,6,91,"Success",0.000473,0.013964,0.010739,0.000198,0.000661,0.000423,0.000148,0.00073,0.028586,408,0,200
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,7,91,"Success",0.000457,0.013971,0.010751,0.00022,0.000594,0.000457,0.000157,0.00076,0.028554,408,0,200
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,8,91,"Success",0.000445,0.013752,0.010681,0.000239,0.000608,0.000407,0.000159,0.000736,0.028252,408,0,200
